ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,129.23,13.78,0.58,0.07,1.0,-2.58,14.92,30.79
AMP,2026-05-21,450.3206,485.2877,485.2877,459.13,-5.75,1.94,0.98,-2.14,4.24,-7.06,-9.77
APP,2026-06-09,511.8378,622.0,622.0,496.77,-26.28,3.8,-10.85,9.53,8.31,-29.36,29.56
APP,2026-06-11,475.2111,622.0,622.0,496.77,-26.28,3.8,-10.85,9.53,8.31,-29.36,29.56
ARM,2026-06-09,303.1942,427.99,427.99,380.81,248.38,11.27,11.05,72.15,228.99,169.09,171.27
CAT,2026-06-10,855.2696,946.83,946.83,910.57,59.62,1.44,0.7,0.92,31.46,48.6,153.46
CMI,2026-05-19,650.1552,715.8317,715.8317,659.58,30.06,0.59,1.28,-6.75,23.51,26.57,107.1
CMI,2026-05-21,634.4179,715.8317,715.8317,659.58,30.06,0.59,1.28,-6.75,23.51,26.57,107.1
CRWD,2026-06-04,678.6519,785.66,785.66,682.8,45.66,-1.26,1.76,21.37,54.56,31.42,43.15
CRWD,2026-06-09,626.2263,785.66,785.66,682.8,45.66,-1.26,1.76,21.37,54.56,31.42,43.15
CSCO,2026-06-09,117.1976,130.37,130.37,121.1,58.91,-0.6,-0.44,18.88,55.44,52.53,93.0
DASH,2026-05-13,148.3942,191.17,191.17,150.58,-33.51,-2.59,-3.97,1.01,-6.68,-31.65,-30.86
DASH,2026-06-11,146.7021,191.17,191.17,150.58,-33.51,-2.59,-3.97,1.01,-6.68,-31.65,-30.86
DD,2026-06-10,45.0511,51.4359,51.4359,48.26,21.01,3.03,3.01,-5.29,7.91,18.76,69.27
DIS,2026-06-03,99.3203,110.48,110.48,100.04,-12.07,-0.3,0.33,-4.63,0.76,-7.45,-15.37
EIX,2026-04-13,71.832,76.22,76.22,72.95,24.82,0.84,-0.52,3.3,2.93,30.31,55.79
EIX,2026-05-18,67.8271,76.22,76.22,72.95,24.82,0.84,-0.52,3.3,2.93,30.31,55.79
EOG,2026-04-08,134.4501,150.6999,150.6999,136.65,32.39,0.09,-0.82,1.27,3.08,24.76,18.01
EOG,2026-05-07,129.2493,150.6999,150.6999,136.65,32.39,0.09,-0.82,1.27,3.08,24.76,18.01
EOG,2026-05-27,133.0017,150.6999,150.6999,136.65,32.39,0.09,-0.82,1.27,3.08,24.76,18.01
F,2026-06-05,14.7877,17.78,17.78,14.84,15.78,0.88,-0.4,9.36,28.77,13.27,46.08
FANG,2026-05-06,192.2517,213.3366,213.3366,192.13,29.28,0.28,-0.25,-3.93,5.93,21.25,32.35
FANG,2026-05-07,186.9795,213.3366,213.3366,192.13,29.28,0.28,-0.25,-3.93,5.93,21.25,32.35
FOXA,2026-06-12,65.0632,69.175,69.175,65.85,-9.44,-3.59,-1.55,-0.93,14.74,-7.76,21.62
FSLR,2026-06-09,258.9046,320.95,320.95,267.31,2.33,-1.42,-4.19,13.94,36.33,1.94,59.25
FTNT,2026-06-09,135.3961,150.07,150.07,146.3,84.23,0.85,1.12,24.31,75.34,79.29,43.4
