,ticker,trade_entered,ema_10_enter_date,ema_10_enter_price,ema_10_exit_date,ema_10_exit_price,ema_10_second_exit_date,ema_10_second_exit_price,ema_10_first_exit_profit,ema_10_second_exit_profit,target_price,second_target_price,stoploss
0,DG,False,2026-02-13,0.0,2026-02-13,0.0,2026-02-13,0.0,0.0,0.0,169.5,184.25,140.0
1,ROST,False,2026-02-09,0.0,2026-02-09,0.0,2026-02-09,0.0,0.0,0.0,205.14999389648438,215.37998962402344,184.69000244140625
2,UPS,False,2026-02-04,0.0,2026-02-04,0.0,2026-02-04,0.0,0.0,0.0,120.07548363778402,129.0306055898862,102.1652397335797
3,MU,True,2025-12-18,248.4496307373047,2026-01-06,343.42999267578125,2026-01-22,397.5799865722656,38.22922242090307,60.02438216245215,328.43729854053504,396.3998355265353,192.5122245685346
4,CIEN,True,2025-12-19,230.33999633789062,2026-02-02,268.489990234375,2026-02-18,310.9599914550781,16.562470479734376,35.00043257746879,260.1199951171875,306.0699920654297,168.22000122070312
5,WDC,False,2025-10-29,0.0,2025-10-29,0.0,2025-10-29,0.0,0.0,0.0,162.14961739095946,187.00962721527694,112.42959774232448
6,ANET,False,2025-10-29,0.0,2025-10-29,0.0,2025-10-29,0.0,0.0,0.0,188.5699920654297,214.45999145507812,136.7899932861328
7,INCY,True,2025-10-14,85.95999908447266,2025-11-03,101.56999969482422,2025-11-04,102.91999816894531,18.15961002397366,19.730106171599783,94.88999938964844,101.79000091552734,81.08999633789062
8,SHOP,True,2025-10-15,156.2100067138672,2025-10-28,178.9600067138672,2025-11-04,161.13999938964844,14.563727688503084,3.156003113687595,178.51998901367188,198.0299835205078,139.5
9,IBKR,True,2025-10-13,70.4332275390625,2025-11-21,59.86624892872048,2025-09-26,0.0,-15.002831730920663,-100.0,75.93297039829123,83.96633113307661,59.86624892872048
10,RTX,True,2025-10-20,159.54739379882812,2025-10-21,171.78817749023438,2025-12-15,181.50714111328125,7.672192819921925,13.763776888854714,170.6663606542932,181.23931396001532,149.5204540428489
11,LHX,False,2025-09-11,0.0,2025-09-11,0.0,2025-09-11,0.0,0.0,0.0,288.77131435044623,299.413857871474,267.48622730839065
12,COF,True,2025-09-04,224.60313415527344,2025-10-10,201.53680271908607,2025-08-26,0.0,-10.269817259202211,-100.0,258.5842913650056,287.1080356879654,201.53680271908607
13,HAS,True,2025-09-04,79.11441040039062,2025-09-19,72.04343812888666,2025-08-13,0.0,-8.937654007302125,-100.0,81.73896267052965,86.58672494135114,72.04343812888666
14,QQQ,True,2025-08-22,570.5725708007812,2025-09-19,597.8856201171875,2025-10-27,627.2818603515625,4.786954493461404,9.939014325766044,596.1199811943166,619.0138932012304,550.3321571804888
15,LRCX,True,2025-08-25,100.91426086425781,2025-09-11,115.16262817382812,2025-09-18,125.86384582519531,14.119280255875957,24.72354724422724,113.82744165554911,125.43535759105039,90.61160978454654
16,BEN,True,2025-08-22,24.7033748626709,2025-10-01,22.22233581664427,2025-08-12,0.0,-10.043320233850753,-100.0,27.126040431363204,29.57789273872267,22.22233581664427
17,GS,True,2025-08-22,734.2993774414062,2025-09-11,780.85888671875,2025-11-12,834.831298828125,6.340671217722636,13.690862947073757,773.7119708102302,817.0935104778164,686.948891475058
18,MS,True,2025-08-18,143.11497497558594,2025-09-10,152.34756469726562,2025-10-24,161.97557067871094,6.451169574151608,13.17863187017462,152.21928770571537,161.9379483759027,132.78196636534074
19,PH,True,2025-08-18,731.5066528320312,2025-11-06,830.8016357421875,2025-11-11,856.3340454101562,13.574036890264127,17.064423419097448,793.5882131457203,846.5781590651587,687.6083213068433
20,VST,True,2025-07-28,195.39691162109375,2025-09-05,180.7531022031825,2025-07-23,0.0,-7.494391439670231,-100.0,218.7591759292086,237.76221279222165,180.7531022031825
21,AZO,True,2025-06-20,3655.330078125,2025-12-10,3433.64990234375,2025-05-19,0.0,-6.064573404953917,-100.0,4399.97021484375,4883.13037109375,3433.64990234375
