Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,218.97,99,99,99,96,"LITE,CIEN,CSCO,ANET,MSI,FFIV"
2,Electronic Components,Information Technology,184.5,99,98,98,98,"COHR,GLW,APH"
3,Semiconductor Materials & Equipment,Information Technology,184.27,98,99,97,95,"TER,LRCX,AMAT,KLAC"
4,Wireless Telecommunication Services,Communication Services,169.44,97,97,99,99,"SATS,TMUS"
5,Oil & Gas Refining & Marketing,Energy,158.46,96,74,55,77,"VLO,MPC,PSX"
6,Construction & Engineering,Industrials,152.04,95,96,91,94,"FIX,PWR,EME,J"
7,Oil & Gas Equipment & Services,Energy,152.01,94,94,57,42,"HAL,SLB,BKR"
8,Agricultural Products & Services,Consumer Staples,146.32,93,89,61,59,"BG,ADM"
9,"Technology Hardware, Storage & Peripherals",Information Technology,145.95,92,95,94,97,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
10,Integrated Oil & Gas,Energy,145.7,91,87,49,27,"XOM,CVX"
11,Oil & Gas Exploration & Production,Energy,145.68,90,70,32,23,"APA,TPL,OXY,DVN,COP,CTRA,FANG,EOG,EQT,EXE"
12,--- Reference ---,--- Reference ---,134.54,89,44,41,39,"^VIX,SPY,QQQ"
13,Construction Machinery & Heavy Transportation Equipment,Industrials,129.61,88,93,87,73,"CAT,CMI,WAB,PCAR"
14,Oil & Gas Storage & Transportation,Energy,127.85,87,73,30,25,"TRGP,KMI,WMB,OKE"
15,Apparel Retail,Consumer Discretionary,127.69,86,75,81,55,"ROST,TJX"
16,Specialty Chemicals,Materials,127.29,85,82,60,19,"ALB,LYB,DD,IFF,ECL,PPG,SHW"
17,Electrical Components & Equipment,Industrials,127.22,84,91,64,79,"VRT,GNRC,ETN,AME,ROK,EMR"
18,Fertilizers & Agricultural Chemicals,Materials,126.56,83,56,13,47,"CF,CTVA,MOS"
19,Cargo Ground Transportation,Industrials,124.75,82,92,74,3,"JBHT,ODFL"
20,Air Freight & Logistics,Industrials,119.02,81,90,83,40,"FDX,CHRW,EXPD,UPS"
21,Data Center REITs,Real Estate,118.75,80,63,21,24,"EQIX,DLR"
22,Electronic Manufacturing Services,Information Technology,118.43,79,85,92,92,"JBL,TEL"
23,Semiconductors,Information Technology,118.25,78,86,86,82,"MU,INTC,MPWR,AMD,ADI,MRVL,ARM,ON,AVGO,NVDA,TXN,MCHP,FSLR,NXPI,SWKS,QCOM"
24,Integrated Telecommunication Services,Communication Services,118.11,77,59,24,43,"VZ,T"
25,Broadcasting,Communication Services,117.44,76,81,96,93,"WBD,FOXA,FOX"
