Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
19,Automobile Manufacturers,Consumer Discretionary,111.67,82,52,72,92,"F,GM,TSLA"
20,Broadline Retail,Consumer Discretionary,110.12,81,73,40,51,"EBAY,AMZN"
21,Broadcasting,Communication Services,108.61,80,76,85,96,"WBD,FOXA,FOX"
22,Air Freight & Logistics,Industrials,108.39,79,83,90,80,"FDX,CHRW,EXPD,UPS"
23,Passenger Airlines,Industrials,106.16,78,57,69,70,"DAL,UAL,LUV"
24,Apparel Retail,Consumer Discretionary,105.0,77,81,82,76,"ROST,TJX"
25,Internet Services & Infrastructure,Information Technology,103.78,76,31,15,22,"AKAM,VRSN,GDDY"
26,Data Center REITs,Real Estate,102.66,75,80,68,20,"EQIX,DLR"
27,Investment Banking & Brokerage,Financials,101.39,74,55,51,91,"IBKR,MS,GS,HOOD,SCHW,RJF"
28,Integrated Oil & Gas,Energy,100.76,73,78,86,49,"XOM,CVX"
29,Oil & Gas Storage & Transportation,Energy,99.96,72,82,79,48,"TRGP,WMB,OKE,KMI"
30,Specialty Chemicals,Materials,99.52,71,77,81,44,"ALB,DD,LYB,IFF,PPG,ECL,SHW"
31,Food Retail,Consumer Staples,99.17,70,79,70,65,"CASY,KR"
32,Oil & Gas Exploration & Production,Energy,98.94,69,86,76,58,"APA,FANG,OXY,DVN,COP,EOG,TPL,EQT,EXE"
33,Rail Transportation,Industrials,98.49,68,75,71,64,"CSX,UNP,NSC"
34,Hotel & Resort REITs,Real Estate,98.0,67,69,50,25,"HST,VICI"
35,Health Care REITs,Real Estate,96.63,66,67,56,75,"VTR,DOC,WELL"
36,Health Care Services,Health Care,96.27,66,59,48,33,"DVA,CVS,DGX,LH,CI"
37,Asset Management & Custody Banks,Financials,96.18,65,49,29,59,"STT,IVZ,BNY,BEN,NTRS,TROW,APO,BLK,ARES,AMP,BX,KKR"
38,Pharmaceuticals,Health Care,96.07,64,70,73,61,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
39,Regional Banks,Financials,96.06,63,72,65,63,"CFG,KEY,FITB,RF,MTB,HBAN"
40,Trading Companies & Distributors,Industrials,95.9,62,66,53,31,"URI,FAST"
41,Retail REITs,Real Estate,95.38,61,66,60,33,"FRT,SPG,KIM,REG,O"
42,Electronic Equipment & Instruments,Information Technology,94.8,60,74,60,28,"KEYS,TDY,ZBRA,ROP"
43,Diversified Banks,Financials,94.78,59,68,52,74,"C,PNC,USB,TFC,BAC,JPM,WFC"
44,Life & Health Insurance,Financials,94.58,58,50,34,45,"PFG,GL,MET,AFL,PRU"
45,Tobacco,Consumer Staples,93.71,57,61,59,30,"MO,PM"
46,--- Reference ---,--- Reference ---,93.11,56,44,67,56,"QQQ,SPY,^VIX"
47,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,92.78,55,53,46,53,"MNST,KO,KDP,PEP"
48,Consumer Staples Merchandise Retail,Consumer Staples,91.97,54,63,77,69,"TGT,DLTR,WMT,COST,DG"
49,Interactive Home Entertainment,Communication Services,91.13,53,37,41,79,"EA,TTWO"
50,Health Care Supplies,Health Care,90.69,52,48,45,41,"WST,ALGN,COO"
51,Biotechnology,Health Care,90.62,51,60,83,87,"MRNA,BIIB,INCY,GILD,AMGN,ABBV,VRTX,REGN,INSM,ALNY"
52,Fertilizers & Agricultural Chemicals,Materials,90.27,50,65,55,18,"CF,CTVA,MOS"
53,Multi-Utilities,Utilities,90.21,49,64,62,52,"D,NEE,PNW,NI,CNP,AEE,XEL,DTE,SRE,ED,CMS,PCG"
54,Industrial Gases,Materials,90.04,48,62,38,8,"LIN,APD"
55,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,89.72,47,41,36,37,"MAR,HLT,EXPE,ABNB,CCL,RCL,NCLH,BKNG"
56,Casinos & Gaming,Consumer Discretionary,89.35,46,58,31,83,"MGM,LVS,WYNN"
57,Industrial Conglomerates,Industrials,89.08,45,32,54,50,"HON,MMM"
58,Self-Storage REITs,Real Estate,88.63,44,45,44,14,"PSA,EXR"
59,Electric Utilities,Utilities,88.54,43,56,58,62,"ETR,EIX,EVRG,AEP,LNT,ES,FE,WEC,SO,DUK,EXC,PPL,PEG,VST,CEG"
60,Multi-line Insurance,Financials,88.21,42,51,42,54,"AIZ,L,AIG"
61,Aerospace & Defense,Industrials,87.72,41,38,88,67,"HWM,GE,BA,TXT,GD,LHX,RTX,LMT,HII,TDG,NOC,AXON"
62,Publishing,Communication Services,87.13,40,28,13,12,"NWS,NWSA"
63,Life Sciences Tools & Services,Health Care,87.12,39,19,23,71,"WAT,A,CRL,IQV,TMO,TECH,MTD,DHR"
64,Integrated Telecommunication Services,Communication Services,86.79,38,46,66,26,"VZ,T"
65,Multi-Family Residential REITs,Real Estate,86.33,37,33,17,15,"ESS,EQR,AVB,UDR,CPT,MAA"
66,Application Software,Information Technology,86.24,36,12,9,55,"DDOG,APP,ORCL,CDNS,PLTR,SNPS,CRM,ADSK,ADBE,WDAY,FICO,PTC,TRMB,TYL,INTU"
67,Telecom Tower REITs,Real Estate,85.92,35,34,24,17,"SBAC,CCI,AMT"
68,Independent Power Producers & Energy Traders,Utilities,85.78,34,54,66,88,"AES,NRG"
69,Industrial Machinery & Supplies & Components,Industrials,85.73,33,47,57,39,"NDSN,GWW,IEX,FTV,SWK,DOV,SNA,HUBB,PH,ITW,IR,XYL,OTIS,PNR"
70,Consumer Finance,Financials,85.4,33,36,21,81,"SYF,AXP,COF"
71,Financial Exchanges & Data,Financials,84.31,32,24,22,29,"CBOE,MSCI,NDAQ,CME,MCO,ICE,SPGI,FDS,COIN"
72,Construction Materials,Materials,83.36,31,43,47,66,"CRH,VMC,MLM"
73,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,81.8,30,33,49,66,"TPR,RL,NKE,LULU"
74,Property & Casualty Insurance,Financials,81.72,29,42,37,43,"CB,TRV,ALL,CINF,HIG,ACGL,WRB,PGR"
75,Health Care Distributors,Health Care,81.28,28,40,78,84,"CAH,HSIC,MCK,COR"
76,Movies & Entertainment,Communication Services,81.23,27,29,30,47,"LYV,TKO,DIS,NFLX,PSKY"
77,Personal Care Products,Consumer Staples,81.08,26,20,35,41,"EL,PG,KVUE"
78,Building Products,Industrials,80.06,25,35,39,24,"JCI,MAS,TT,CARR,LII,ALLE,AOS,BLDR"
79,Restaurants,Consumer Discretionary,79.6,24,30,32,16,"SBUX,DRI,YUM,MCD,CMG,DPZ"
80,Paper & Plastic Packaging Products & Materials,Materials,78.27,23,18,43,9,"PKG,SW,AVY,AMCR,IP"
81,Automotive Retail,Consumer Discretionary,78.24,22,39,20,73,"CVNA,ORLY,AZO"
82,Household Products,Consumer Staples,78.17,21,21,33,3,"CL,CHD,KMB,CLX"
83,Office REITs,Real Estate,77.91,20,6,4,1,"BXP,ARE"
84,Transaction & Payment Processing Services,Financials,77.84,19,17,12,6,"XYZ,CPAY,V,GPN,MA,JKHY,PYPL,FIS,FISV"
85,Distillers & Vintners,Consumer Staples,76.82,18,26,16,11,"STZ,BF.B"
86,Health Care Technology,Health Care,76.75,17,7,5,46,"SOLV,VEEV"
87,Homebuilding,Consumer Discretionary,76.45,16,23,27,34,"DHI,PHM,NVR,LEN"
88,Packaged Foods & Meats,Consumer Staples,75.89,15,16,25,10,"TSN,MDLZ,HSY,KHC,SJM,HRL,CPB,GIS,CAG,MKC"
89,Human Resource & Employment Services,Industrials,75.41,14,3,0,4,"ADP,PAYX"
90,Home Improvement Retail,Consumer Discretionary,74.87,13,22,33,21,"LOW,HD"
91,Environmental & Facilities Services,Industrials,73.54,12,27,28,35,"WM,RSG,VLTO,ROL"
92,IT Consulting & Other Services,Information Technology,71.73,11,0,2,32,"IBM,CTSH,ACN,IT,EPAM"
93,Health Care Equipment,Health Care,71.3,10,13,18,38,"RVTY,EW,DXCM,BDX,IDXX,BAX,STE,ZBH,ISRG,GEHC,SYK,MDT,RMD,ABT,BSX,PODD"
94,Computer Software,Technology,70.06,9,4,0,13,"SHOP,MSTR,TRI"
95,Diversified Support Services,Industrials,67.71,8,11,19,23,"CTAS,CPRT,LDOS"
96,Insurance Brokers,Financials,67.13,7,9,10,5,"AON,MRSH,WTW,AJG,ERIE,BRO"
97,Advertising,Communication Services,66.7,6,5,6,0,"OMC,TTD"
98,Health Care Facilities,Health Care,66.28,5,25,64,85,"HCA,UHS"
99,Distributors,Consumer Discretionary,65.47,4,10,8,7,"GPC,POOL"
100,Other Specialty Retail,Consumer Discretionary,65.39,3,14,63,60,"ULTA,TSCO"
101,EDP Services,Technology,63.87,2,1,1,36,"PDD,ZS"
102,Research & Consulting Services,Industrials,63.36,1,2,11,2,"EFX,VRSK"
103,Cable & Satellite,Communication Services,61.6,0,8,26,0,"CMCSA,CHTR"
104,Real Estate Services,Real Estate,59.99,0,0,3,27,"CBRE,CSGP"
