Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
20,Pharmaceuticals,Health Care,117.29,79,66,53,23,"VTRS,MRK,JNJ,LLY,BMY,PFE,ZTS"
21,Biotechnology,Health Care,115.83,78,84,84,70,"MRNA,INSM,GILD,BIIB,INCY,AMGN,REGN,ABBV,VRTX,ALNY"
22,Diversified Banks,Financials,115.18,77,82,69,67,"C,USB,PNC,TFC,BAC,WFC,JPM"
23,Health Care Distributors,Health Care,114.79,76,79,90,56,"CAH,MCK,COR,HSIC"
24,Consumer Staples Merchandise Retail,Consumer Staples,114.18,75,81,50,73,"DG,DLTR,WMT,TGT,COST"
25,Other Specialty Retail,Consumer Discretionary,113.81,74,65,64,91,"ULTA,TSCO"
26,Apparel Retail,Consumer Discretionary,111.33,73,80,74,43,"ROST,TJX"
27,Aerospace & Defense,Industrials,111.11,72,75,79,81,"HII,LHX,LMT,RTX,NOC,HWM,GE,TXT,BA,GD,TDG,AXON"
28,Health Care Facilities,Health Care,110.31,71,67,89,24,"HCA,UHS"
29,Electronic Manufacturing Services,Information Technology,109.94,70,87,91,97,"JBL,TEL"
30,Tobacco,Consumer Staples,109.79,69,30,47,85,"PM,MO"
31,Independent Power Producers & Energy Traders,Utilities,109.22,68,64,88,88,"AES,NRG"
32,Electrical Components & Equipment,Industrials,109.05,67,59,62,74,"ROK,AME,EMR,GNRC,ETN"
33,Rail Transportation,Industrials,108.68,66,47,52,48,"CSX,NSC,UNP"
34,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,108.0,65,43,43,51,"MNST,PEP,KO,KDP"
35,Industrial Machinery & Supplies & Components,Industrials,107.76,64,55,40,21,"PH,NDSN,SWK,IEX,DOV,GWW,IR,HUBB,ITW,FTV,SNA,XYL,OTIS,PNR"
36,Oil & Gas Storage & Transportation,Energy,107.35,63,27,31,22,"TRGP,WMB,KMI,OKE"
37,Oil & Gas Exploration & Production,Energy,105.92,62,28,42,17,"APA,DVN,CTRA,FANG,COP,OXY,EXE,EQT,EOG,TPL"
38,Construction Materials,Materials,105.61,61,60,59,64,"MLM,CRH,VMC"
39,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,104.86,60,68,45,71,"TPR,RL,NKE,LULU"
40,Investment Banking & Brokerage,Financials,104.49,59,93,93,99,"GS,MS,IBKR,SCHW,RJF,HOOD"
41,Integrated Telecommunication Services,Communication Services,104.34,58,22,33,72,"VZ,T"
42,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,103.98,57,76,46,77,"RCL,CCL,EXPE,HLT,MAR,NCLH,ABNB,BKNG"
43,Trading Companies & Distributors,Industrials,103.97,56,48,39,92,"FAST,URI"
44,Industrial Conglomerates,Industrials,103.8,55,51,54,54,"HON,MMM"
45,Casinos & Gaming,Consumer Discretionary,103.17,54,71,82,78,"LVS,WYNN,MGM"
46,--- Reference ---,--- Reference ---,103.13,53,40,76,41,"^VIX,SPY,QQQ"
47,Multi-line Insurance,Financials,102.86,52,56,63,55,"L,AIZ,AIG"
48,Retail REITs,Real Estate,102.6,51,45,41,25,"SPG,O,FRT,REG,KIM"
49,Hotel & Resort REITs,Real Estate,101.71,50,41,60,40,"HST,VICI"
50,Health Care REITs,Real Estate,101.62,49,58,77,44,"VTR,WELL,DOC"
51,Property & Casualty Insurance,Financials,101.56,48,44,56,46,"CB,CINF,HIG,TRV,ACGL,ALL,WRB,PGR"
52,Health Care Services,Health Care,101.34,47,32,48,35,"CVS,DGX,LH,DVA,CI"
53,Paper & Plastic Packaging Products & Materials,Materials,101.01,46,14,7,13,"PKG,AVY,IP,SW,AMCR"
54,Homebuilding,Consumer Discretionary,100.68,45,18,32,57,"PHM,DHI,NVR,LEN"
55,Building Products,Industrials,100.68,45,19,29,50,"JCI,AOS,ALLE,MAS,TT,CARR,BLDR,LII"
56,Consumer Finance,Financials,100.57,44,86,75,80,"SYF,AXP,COF"
57,Home Improvement Retail,Consumer Discretionary,100.56,43,31,26,42,"LOW,HD"
58,Personal Care Products,Consumer Staples,100.42,42,46,30,47,"EL,PG,KVUE"
59,Automotive Retail,Consumer Discretionary,99.83,41,70,57,93,"CVNA,ORLY,AZO"
60,Life & Health Insurance,Financials,99.82,40,57,51,39,"PFG,GL,AFL,PRU,MET"
61,Communications Equipment,Information Technology,98.95,39,38,36,89,"CSCO,ANET,FFIV,MSI"
62,Multi-Utilities,Utilities,98.88,38,36,67,53,"NEE,D,ED,CNP,NI,PNW,AEE,SRE,XEL,DTE,CMS,PCG"
63,Fertilizers & Agricultural Chemicals,Materials,98.39,37,16,23,58,"CTVA,CF,MOS"
64,Life Sciences Tools & Services,Health Care,98.36,36,74,65,20,"CRL,TECH,WAT,TMO,MTD,DHR,A,IQV"
65,Industrial Gases,Materials,97.66,35,23,13,38,"APD,LIN"
66,Asset Management & Custody Banks,Financials,97.48,34,63,44,75,"IVZ,NTRS,BK,BEN,STT,AMP,BLK,TROW,APO,BX,KKR,ARES"
67,Distributors,Consumer Discretionary,97.3,33,9,11,37,"GPC,POOL"
68,Broadline Retail,Consumer Discretionary,96.91,32,62,73,95,"EBAY,AMZN"
69,Restaurants,Consumer Discretionary,96.36,31,26,14,28,"YUM,DRI,SBUX,MCD,CMG,DPZ"
70,Household Products,Consumer Staples,95.12,30,3,5,10,"CL,CHD,CLX,KMB"
71,Distillers & Vintners,Consumer Staples,94.97,29,4,1,4,"STZ,BF.B"
72,Packaged Foods & Meats,Consumer Staples,94.78,28,6,16,11,"HSY,TSN,SJM,MDLZ,CAG,HRL,GIS,MKC,KHC,CPB,LW"
73,Interactive Home Entertainment,Communication Services,94.38,27,69,80,86,"EA,TTWO"
74,Electric Utilities,Utilities,94.37,26,39,71,69,"EIX,AEP,EVRG,FE,ETR,LNT,ES,WEC,DUK,SO,PPL,EXC,PEG,VST,CEG"
75,Environmental & Facilities Services,Industrials,94.16,25,33,28,45,"ROL,WM,RSG,VLTO"
76,Health Care Supplies,Health Care,94.04,24,54,9,5,"ALGN,COO,WST"
77,Self-Storage REITs,Real Estate,92.51,23,15,22,7,"EXR,PSA"
78,Health Care Equipment,Health Care,91.47,22,50,34,34,"MDT,BDX,HOLX,GEHC,IDXX,RMD,STE,RVTY,EW,DXCM,SYK,BAX,ZBH,ISRG,ABT,PODD,BSX"
79,Data Center REITs,Real Estate,90.5,21,17,38,15,"DLR,EQIX"
80,Electronic Equipment & Instruments,Information Technology,89.66,20,37,20,52,"KEYS,TDY,TRMB,ZBRA,ROP"
81,Diversified Support Services,Industrials,88.67,19,21,19,30,"LDOS,CTAS,CPRT"
82,Multi-Family Residential REITs,Real Estate,88.17,18,20,15,6,"CPT,UDR,EQR,ESS,MAA,AVB"
83,Cable & Satellite,Communication Services,87.31,17,0,0,2,"CMCSA,CHTR"
84,Movies & Entertainment,Communication Services,87.26,16,35,70,94,"TKO,LYV,DIS,PSKY,NFLX"
85,Financial Exchanges & Data,Financials,84.97,15,42,35,61,"CBOE,CME,ICE,MSCI,NDAQ,MCO,SPGI,FDS,COIN"
86,Insurance Brokers,Financials,83.72,14,7,6,19,"WTW,AON,MRSH,ERIE,AJG,BRO"
87,Internet Services & Infrastructure,Information Technology,83.71,13,13,21,14,"AKAM,VRSN,GDDY"
88,Real Estate Services,Real Estate,83.37,12,29,27,83,"CBRE,CSGP"
89,Office REITs,Real Estate,82.55,11,1,10,8,"BXP,ARE"
90,IT Consulting & Other Services,Information Technology,82.43,10,52,25,1,"IBM,EPAM,CTSH,ACN,IT"
91,Managed Health Care,Health Care,81.74,9,11,8,0,"CNC,ELV,MOH,UNH,HUM"
92,Publishing,Communication Services,80.94,8,25,18,49,"NWSA,NWS"
93,Telecom Tower REITs,Real Estate,80.08,7,10,17,31,"AMT,SBAC,CCI"
94,Transaction & Payment Processing Services,Financials,77.94,6,12,4,16,"CPAY,JKHY,MA,V,GPN,XYZ,FIS,PYPL,FISV"
95,Systems Software,Information Technology,72.48,5,24,58,33,"FTNT,GEN,MSFT,CRWD,PANW,NOW"
96,Research & Consulting Services,Industrials,71.19,4,5,3,9,"EFX,VRSK"
97,Application Software,Information Technology,70.83,3,49,68,84,"PLTR,APP,SNPS,CDNS,PTC,FICO,ADSK,DDOG,ADBE,CRM,ORCL,INTU,WDAY,TYL"
98,EDP Services,Technology,68.48,2,34,87,59,"PDD,ZS"
99,Human Resource & Employment Services,Industrials,68.42,1,2,2,27,"ADP,PAYX,PAYC"
100,Advertising,Communication Services,62.02,0,0,0,0,"OMC,TTD"
101,Computer Software,Technology,51.45,0,8,12,68,"SHOP,TRI,TEAM,MSTR"
