Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,388.78,99,99,99,99,430.7300109863281,453.82989501953125,428.510009765625,442.3599853515625
2,CIEN,Information Technology,Communications Equipment,S&P 500,357.51,99,99,99,99,540.0,548.2000122070312,528.3643188476562,538.510009765625
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,342.06,99,99,99,99,741.7249755859375,749.0,729.1749877929688,738.5399780273438
4,MU,Information Technology,Semiconductors,S&P 500,320.02,99,99,99,98,560.8800048828125,592.77001953125,557.7899780273438,576.4500122070312
5,INTC,Information Technology,Semiconductors,S&P 500,284.11,99,96,98,97,99.16999816894531,99.81999969482422,95.5999984741211,95.77999877929688
6,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,238.21,99,99,99,99,122.58000183105469,122.9000015258789,119.17009735107422,120.33999633789062
7,COHR,Information Technology,Electronic Components,S&P 500,234.48,98,98,98,96,344.95001220703125,348.29998779296875,323.3299865722656,329.8900146484375
8,FIX,Industrials,Construction & Engineering,S&P 500,218.67,98,98,97,98,1867.5,1905.5799560546875,1858.02001953125,1891.949951171875
9,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,213.55,98,99,99,97,344.4200134277344,349.81500244140625,336.760009765625,337.44000244140625
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,198.18,98,98,83,94,329.5799865722656,332.8699951171875,321.45001220703125,330.9700012207031
11,MRVL,Technology,Semiconductors,Nasdaq 100,194.75,98,92,17,68,165.47999572753906,166.82000732421875,162.25999450683594,163.66000366210938
12,GLW,Information Technology,Electronic Components,S&P 500,192.59,97,98,97,96,163.16000366210938,163.03500366210938,158.30999755859375,159.9600067138672
13,ALB,Materials,Specialty Chemicals,S&P 500,183.33,97,97,98,88,196.1300048828125,198.85000610351562,187.3300018310547,190.69000244140625
14,APA,Energy,Oil & Gas Exploration & Production,S&P 500,181.24,97,98,89,77,40.599998474121094,42.060001373291016,39.97999954223633,42.02000045776367
15,ON,Information Technology,Semiconductors,S&P 500,179.95,97,84,87,26,104.87999725341797,105.0,101.48999786376953,102.04000091552734
16,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,179.93,97,97,98,98,256.68499755859375,263.0799865722656,254.9499969482422,258.57000732421875
17,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,171.31,96,96,82,62,351.739990234375,354.2300109863281,348.1400146484375,351.3500061035156
18,AMD,Information Technology,Semiconductors,S&P 500,171.16,96,93,78,97,360.30999755859375,361.8500061035156,338.70001220703125,341.5400085449219
19,PWR,Industrials,Construction & Engineering,S&P 500,162.73,96,94,82,88,749.5999755859375,763.1099243164062,739.2999877929688,757.3400268554688
20,GEV,Industrials,Heavy Electrical Equipment,S&P 500,160.18,96,97,94,86,1072.27001953125,1098.9000244140625,1066.3800048828125,1073.949951171875
21,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,158.81,96,94,21,79,210.85000610351562,214.97999572753906,205.7100067138672,211.63999938964844
22,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,158.61,95,97,95,86,386.65899658203125,400.9999084472656,385.6499938964844,391.3800048828125
23,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,157.45,95,96,96,95,887.280029296875,892.8400268554688,869.59228515625,874.780029296875
24,MPWR,Information Technology,Semiconductors,S&P 500,155.52,95,94,94,85,1597.969970703125,1603.699951171875,1552.8399658203125,1573.300048828125
25,WBD,Communication Services,Broadcasting,S&P 500,151.5,95,97,98,99,26.940000534057617,27.03499984741211,26.885000228881836,26.959999084472656
26,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,148.97,95,95,93,95,1721.699951171875,1751.1400146484375,1676.7900390625,1713.3199462890625
27,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,147.07,94,96,90,90,248.8800048828125,252.6750030517578,244.89999389648438,251.6300048828125
28,ARM,Technology,Semiconductors,Nasdaq 100,146.8,94,78,5,60,212.5,215.4499969482422,198.35000610351562,203.25999450683594
29,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,145.99,94,94,92,81,41.72999954223633,42.099998474121094,41.279998779296875,41.97999954223633
30,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,145.71,94,91,81,82,345.0,347.8299865722656,337.010009765625,340.79998779296875
31,ADI,Information Technology,Semiconductors,S&P 500,145.27,94,89,94,51,402.260009765625,402.260009765625,391.8800048828125,397.0199890136719
32,GNRC,Industrials,Electrical Components & Equipment,S&P 500,144.37,93,88,60,28,259.9100036621094,258.2398986816406,252.59010314941406,257.07000732421875
33,GOOGL,Communication Services,Interactive Media & Services,S&P 500,142.34,93,88,96,96,385.6300048828125,387.3800048828125,379.79998779296875,383.25
34,CASY,Consumer Staples,Food Retail,S&P 500,140.33,93,91,87,77,833.75,857.8599853515625,831.3599853515625,852.6300048828125
35,DOW,Materials,Commodity Chemicals,S&P 500,140.3,93,95,76,5,40.7400016784668,40.9900016784668,39.62049865722656,40.58000183105469
36,GOOG,Communication Services,Interactive Media & Services,S&P 500,140.26,93,87,96,95,382.32000732421875,384.1600036621094,376.7699890136719,379.6400146484375
37,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,139.34,93,90,92,88,656.0599975585938,669.0599975585938,653.739990234375,656.72998046875
38,LYB,Materials,Specialty Chemicals,S&P 500,136.33,92,95,48,2,75.97000122070312,77.04000091552734,73.8499984741211,76.04000091552734
39,MCHP,Information Technology,Semiconductors,S&P 500,135.62,92,69,90,23,96.21499633789062,96.21499633789062,93.61750030517578,95.30000305175781
40,TXN,Information Technology,Semiconductors,S&P 500,135.46,92,64,86,12,283.69000244140625,283.7900085449219,276.6499938964844,280.8900146484375
41,STLD,Materials,Steel,S&P 500,134.55,92,80,92,73,229.11000061035156,229.94000244140625,226.2449951171875,229.82000732421875
42,TRGP,Energy,Oil & Gas Storage & Transportation,S&P 500,134.3,92,91,74,38,254.0800018310547,259.0249938964844,252.27999877929688,258.9800109863281
43,NUE,Materials,Steel,S&P 500,134.07,91,79,90,53,226.0,226.7899932861328,222.79010009765625,225.80999755859375
44,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,132.9,91,93,88,39,50.93000030517578,51.66999816894531,50.369998931884766,51.2599983215332
45,MRNA,Health Care,Biotechnology,S&P 500,132.85,91,96,95,8,45.31999969482422,47.96500015258789,45.31999969482422,47.29999923706055
46,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,132.08,91,93,70,85,246.74000549316406,253.25999450683594,245.49000549316406,252.5399932861328
47,EME,Industrials,Construction & Engineering,S&P 500,132.06,91,90,83,84,906.0599975585938,921.2214965820312,893.5150146484375,910.260009765625
48,VTRS,Health Care,Pharmaceuticals,S&P 500,131.49,90,87,93,47,14.920000076293945,15.364999771118164,14.899999618530273,15.199999809265137
49,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,131.34,90,88,84,73,69.16999816894531,69.58999633789062,68.54000091552734,69.01000213623047
50,ASML,Technology,Industrial Machinery,Nasdaq 100,131.33,90,92,96,93,1402.3499755859375,1417.0699462890625,1366.8800048828125,1386.2099609375
51,Q,Information Technology,Semiconductor Materials & Equipment,S&P 500,130.52,90,85,22,35,143.25999450683594,143.7198944091797,139.8300018310547,141.05999755859375
52,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,129.68,89,95,48,40,124.0,127.56610107421875,121.2699966430664,125.88999938964844
53,FANG,Energy,Oil & Gas Exploration & Production,S&P 500,129.68,89,89,68,32,209.5,214.50999450683594,208.0500030517578,213.69000244140625
54,AVGO,Information Technology,Semiconductors,S&P 500,129.24,89,76,57,94,418.2699890136719,423.8299865722656,409.5299987792969,416.5
55,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,129.0,89,85,91,45,56.7400016784668,56.970001220703125,55.61000061035156,55.630001068115234
56,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,127.32,89,93,49,20,59.25,60.3849983215332,58.70000076293945,60.27000045776367
57,JBHT,Industrials,Cargo Ground Transportation,S&P 500,126.94,89,88,93,65,244.3800048828125,244.3800048828125,237.7100067138672,238.33999633789062
58,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,126.43,88,79,53,76,28.93000030517578,29.299999237060547,28.3799991607666,28.709999084472656
59,ROST,Consumer Discretionary,Apparel Retail,S&P 500,126.02,88,92,79,69,228.05999755859375,228.72999572753906,224.00999450683594,226.02000427246094
60,NXPI,Information Technology,Semiconductors,S&P 500,125.88,88,32,49,30,297.2799987792969,299.79998779296875,288.2850036621094,290.760009765625
61,CTRA,Energy,Oil & Gas Exploration & Production,S&P 500,125.85,88,90,75,63,35.56999969482422,36.150001525878906,35.23500061035156,35.86000061035156
62,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,125.52,88,91,81,75,176.17999267578125,180.6699981689453,175.125,178.47000122070312
63,NEM,Materials,Gold,S&P 500,125.49,87,94,97,96,108.12000274658203,110.63999938964844,107.4000015258789,108.33000183105469
64,CNC,Health Care,Managed Health Care,S&P 500,124.97,87,13,32,28,53.02000045776367,53.93000030517578,52.95000076293945,53.560001373291016
65,IRM,Real Estate,Other Specialized REITs,S&P 500,124.86,87,75,18,58,126.81999969482422,128.25,126.5,128.22000122070312
66,ANET,Information Technology,Communications Equipment,S&P 500,123.79,87,70,44,75,175.67999267578125,179.08999633789062,172.28500366210938,172.6199951171875
