Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,173.04,98,95,97,81,"LRCX,TER,AMAT,KLAC"
2,Electronic Components,Information Technology,141.35,97,94,96,96,"GLW,APH"
3,Broadcasting,Communication Services,139.75,96,96,94,72,"WBD,FOXA,FOX"
4,"Technology Hardware, Storage & Peripherals",Information Technology,133.34,95,93,95,87,"WDC,STX,AAPL,HPE,DELL,NTAP,HPQ,SMCI"
5,Air Freight & Logistics,Industrials,126.04,94,81,69,27,"CHRW,EXPD,FDX,UPS"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,124.85,93,85,80,61,"CMI,CAT,PCAR,WAB"
7,Semiconductors,Information Technology,123.03,92,84,89,66,"MU,INTC,AMD,ADI,MPWR,MCHP,TXN,FSLR,NVDA,AVGO,ON,NXPI,MRVL,QCOM,SWKS,ARM"
8,Oil & Gas Equipment & Services,Energy,122.3,91,58,68,17,"HAL,SLB,BKR"
9,Construction & Engineering,Industrials,122.24,90,87,92,95,"FIX,EME,PWR,J"
10,Passenger Airlines,Industrials,119.82,89,90,57,63,"LUV,DAL,UAL"
11,Automobile Manufacturers,Consumer Discretionary,119.66,88,92,90,73,"GM,F,TSLA"
12,Agricultural Products & Services,Consumer Staples,118.66,87,63,75,58,"BG,ADM"
13,Steel,Materials,117.8,86,88,76,32,"NUE,STLD"
14,Interactive Media & Services,Communication Services,117.49,85,89,83,82,"GOOGL,GOOG,META,MTCH"
15,Specialty Chemicals,Materials,113.03,84,59,33,13,"ALB,DD,PPG,ECL,SHW,IFF,LYB"
16,Integrated Oil & Gas,Energy,112.82,83,53,55,35,"XOM,CVX"
17,Regional Banks,Financials,112.64,82,70,49,57,"CFG,KEY,FITB,RF,MTB,HBAN"
18,Cargo Ground Transportation,Industrials,112.28,81,72,27,5,"JBHT,ODFL"
19,Investment Banking & Brokerage,Financials,112.16,80,86,93,98,"GS,MS,IBKR,HOOD,SCHW,RJF"
20,Biotechnology,Health Care,111.31,79,83,82,60,"MRNA,INSM,GILD,BIIB,INCY,AMGN,REGN,ABBV,VRTX,ALNY"
21,Aerospace & Defense,Industrials,110.82,78,73,79,83,"HII,LMT,LHX,RTX,NOC,HWM,GE,BA,GD,TXT,TDG,AXON"
22,Electronic Manufacturing Services,Information Technology,110.23,77,91,91,97,"JBL,TEL"
23,Consumer Staples Merchandise Retail,Consumer Staples,109.72,76,75,42,75,"DG,DLTR,WMT,TGT,COST"
24,Diversified Banks,Financials,108.83,75,78,70,69,"C,USB,PNC,TFC,WFC,BAC,JPM"
25,Health Care Distributors,Health Care,108.81,74,82,81,55,"CAH,COR,MCK,HSIC"
26,Apparel Retail,Consumer Discretionary,108.54,73,80,66,45,"ROST,TJX"
27,Pharmaceuticals,Health Care,108.48,72,71,48,15,"VTRS,JNJ,MRK,LLY,BMY,PFE,ZTS"
28,Oil & Gas Refining & Marketing,Energy,107.07,71,54,85,38,"VLO,PSX,MPC"
29,Other Specialty Retail,Consumer Discretionary,105.64,70,60,59,85,"ULTA,TSCO"
30,Tobacco,Consumer Staples,105.52,69,47,29,79,"PM,MO"
31,Health Care Facilities,Health Care,104.8,68,79,84,23,"HCA,UHS"
32,Electrical Components & Equipment,Industrials,104.55,67,49,71,80,"ROK,AME,EMR,GNRC,ETN"
33,Independent Power Producers & Energy Traders,Utilities,104.4,66,77,88,92,"AES,NRG"
34,Oil & Gas Storage & Transportation,Energy,103.8,65,30,20,31,"TRGP,WMB,KMI,OKE"
35,Automotive Retail,Consumer Discretionary,103.26,64,61,47,94,"CVNA,ORLY,AZO"
36,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,103.03,63,68,52,78,"EXPE,MAR,RCL,HLT,CCL,ABNB,NCLH,BKNG"
37,Broadline Retail,Consumer Discretionary,102.91,62,65,72,91,"EBAY,AMZN"
38,Oil & Gas Exploration & Production,Energy,102.57,61,31,36,19,"APA,DVN,CTRA,COP,FANG,EXE,EQT,OXY,EOG,TPL"
39,Construction Materials,Materials,101.85,60,67,65,62,"CRH,MLM,VMC"
40,Interactive Home Entertainment,Communication Services,101.55,59,74,86,70,"EA,TTWO"
41,Life Sciences Tools & Services,Health Care,101.45,58,64,67,10,"CRL,IQV,TMO,TECH,MTD,WAT,DHR,A"
42,Asset Management & Custody Banks,Financials,101.43,57,62,46,76,"IVZ,NTRS,BEN,BK,STT,AMP,BLK,TROW,APO,BX,ARES,KKR"
43,Personal Care Products,Consumer Staples,100.86,56,48,30,52,"EL,PG,KVUE"
44,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,100.36,55,55,40,47,"MNST,KO,PEP,KDP"
45,Rail Transportation,Industrials,99.97,54,56,53,56,"CSX,NSC,UNP"
46,Health Care REITs,Real Estate,99.92,53,57,64,49,"WELL,VTR,DOC"
