,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,14,4,13,9,0,11,684.9237407461017,0.0,670.8182215724478
1,QQQ,True,3,15,11,1,0,7,612.849451982894,0.0,606.0642994368088
2,^VIX,False,32,82,26,0,14,0,0.0,17.658234485655967,0.0
3,ADBE,False,8,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,False,3,5,38,0,1,0,0.0,203.648443690847,0.0
5,ABNB,True,26,22,14,18,0,9,132.72527549690162,0.0,122.22467110417911
6,ALNY,False,2,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,7,11,43,4,0,28,315.3250327311114,0.0,300.96126900965277
8,GOOG,True,5,13,42,3,0,27,315.7872710217811,0.0,302.2335941596845
9,AMZN,True,14,24,16,8,0,9,231.11675351880865,0.0,224.390303634665
10,AEP,False,29,44,21,0,17,0,0.0,119.86103954138194,0.0
11,AMGN,True,5,2,7,0,0,4,316.48335095210354,0.0,322.4763547949161
12,ADI,True,6,12,15,4,0,13,278.97749881465364,0.0,262.2013453858008
13,AAPL,False,18,41,6,0,22,0,0.0,273.7595476395723,0.0
14,AMAT,True,7,11,14,5,0,9,273.9354083864585,0.0,253.36363344020276
15,APP,False,8,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,False,48,24,3,0,14,0,0.0,159.74462063407955,0.0
17,ASML,True,8,10,13,6,0,7,1134.307359498783,0.0,1068.9748225527558
18,AZN,True,45,4,23,21,0,7,90.41528139151924,0.0,82.20636073181305
19,TEAM,False,8,20,13,0,11,0,0.0,156.18226687560474,0.0
20,ADSK,False,8,23,37,0,11,0,0.0,291.31478340050256,0.0
21,ADP,True,4,10,14,2,0,10,254.8438340725347,0.0,257.9301708023092
22,AXON,True,23,24,7,11,0,3,578.903407656916,0.0,684.8883831782967
23,BKR,True,7,18,31,4,0,15,46.36581858467972,0.0,48.07049963507471
24,BKNG,True,29,64,7,18,0,4,5265.732743602083,0.0,5526.451958571826
25,AVGO,False,21,13,14,0,8,0,0.0,362.3930326374177,0.0
26,CDNS,True,3,15,11,1,0,6,303.20160676294427,0.0,316.5194515922376
27,CHTR,False,1,22,43,0,8,0,0.0,202.082093268091,0.0
28,CTAS,True,22,30,6,5,0,2,185.82815188981627,0.0,185.7040469224733
29,CSCO,False,18,36,10,0,14,0,0.0,76.60239156083637,0.0
30,CCEP,False,22,23,7,0,12,0,0.0,89.31770291366298,0.0
31,CTSH,True,52,78,4,38,0,2,81.25990397861855,0.0,76.27707565850679
32,CMCSA,True,20,65,17,13,0,9,27.1223839017236,0.0,30.66063721410025
33,CEG,False,5,17,24,0,0,0,0.0,339.13908964427804,0.0
34,CPRT,False,52,6,25,0,2,0,0.0,43.51865714501947,0.0
35,CSGP,False,107,47,24,0,33,0,0.0,91.26566967368528,0.0
36,COST,True,4,21,4,2,0,1,874.2331576171512,0.0,892.3792110273746
37,CRWD,False,38,57,31,0,27,0,0.0,522.7308591590778,0.0
38,CSX,False,7,25,14,0,12,0,0.0,36.06223447028336,0.0
39,DDOG,False,29,66,20,0,24,0,0.0,156.50614400277593,0.0
40,DXCM,True,31,19,7,11,0,3,65.16920108538312,0.0,66.59420768057878
41,FANG,False,19,24,4,0,15,0,0.0,152.6845936255495,0.0
42,DASH,False,3,26,31,0,15,0,0.0,218.95356899226596,0.0
43,EA,True,75,2,36,49,0,15,203.69047021643252,0.0,167.44368452813353
44,EXC,False,29,2,20,0,0,0,0.0,45.24698545166687,0.0
45,FAST,True,3,7,18,1,0,8,39.86783472386367,0.0,41.09556273003431
46,FER,True,7,8,32,3,0,17,64.53063711737373,0.0,65.27405218347377
47,FTNT,False,18,9,19,0,2,0,0.0,80.28314851675559,0.0
48,GEHC,True,35,13,8,20,0,3,81.70861116363756,0.0,74.27590772296372
49,GILD,False,7,9,10,0,4,0,0.0,119.68560440541746,0.0
50,HON,True,20,18,18,5,0,5,197.13497456399747,0.0,192.91995452326748
51,IDXX,True,6,18,25,4,0,12,677.5111634717463,0.0,699.7587734475379
52,INSM,False,25,47,4,0,34,0,0.0,198.03198156132865,0.0
53,INTC,True,8,10,13,5,0,5,38.442323324379714,0.0,37.14408213781214
54,INTU,False,8,14,30,0,6,0,0.0,649.2502470645418,0.0
55,ISRG,True,16,5,12,5,0,4,557.8352160831571,0.0,546.9175745875356
56,KDP,False,18,13,14,0,10,0,0.0,28.11073326321344,0.0
57,KLAC,True,28,10,21,16,0,7,1294.6426246424458,0.0,1124.702683475785
58,KHC,False,26,7,60,0,3,0,0.0,24.511991863381013,0.0
59,LRCX,True,28,12,15,19,0,9,189.4268824320415,0.0,150.54569229543128
