Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,183.1,98,98,98,76,"LRCX,TER,KLAC,AMAT"
2,Electronic Components,Information Technology,158.88,97,96,99,97,"GLW,APH"
3,Broadcasting,Communication Services,141.42,96,97,95,91,"WBD,FOXA,FOX"
4,"Technology Hardware, Storage & Peripherals",Information Technology,134.5,95,95,96,85,"WDC,STX,AAPL,HPE,NTAP,DELL,SMCI,HPQ"
5,Construction & Engineering,Industrials,124.37,94,92,97,96,"FIX,PWR,EME,J"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,124.17,93,89,83,64,"CMI,CAT,PCAR,WAB"
7,Oil & Gas Equipment & Services,Energy,123.45,92,57,73,20,"HAL,SLB,BKR"
8,Air Freight & Logistics,Industrials,123.08,91,85,62,23,"CHRW,EXPD,FDX,UPS"
9,Semiconductors,Information Technology,121.42,90,83,91,70,"MU,INTC,AMD,MPWR,ADI,MCHP,NVDA,AVGO,FSLR,ON,TXN,NXPI,MRVL,QCOM,SWKS,ARM"
10,Agricultural Products & Services,Consumer Staples,119.04,89,61,80,49,"BG,ADM"
11,Automobile Manufacturers,Consumer Discretionary,117.77,88,94,92,63,"GM,F,TSLA"
12,Steel,Materials,117.07,87,93,82,34,"NUE,STLD"
13,Interactive Media & Services,Communication Services,116.05,86,87,86,66,"GOOGL,GOOG,META,MTCH"
14,Specialty Chemicals,Materials,114.91,85,66,34,9,"ALB,DD,ECL,PPG,SHW,IFF,LYB"
15,Biotechnology,Health Care,114.22,84,86,78,54,"INSM,MRNA,INCY,GILD,REGN,BIIB,AMGN,ABBV,VRTX,ALNY"
16,Electronic Manufacturing Services,Information Technology,114.08,83,91,93,98,"JBL,TEL"
17,Investment Banking & Brokerage,Financials,113.37,82,90,94,99,"GS,HOOD,IBKR,MS,SCHW,RJF"
18,Aerospace & Defense,Industrials,112.89,81,71,81,88,"HII,LHX,RTX,HWM,LMT,NOC,TXT,GE,BA,GD,TDG,AXON"
19,Automotive Retail,Consumer Discretionary,111.06,80,64,67,93,"CVNA,ORLY,AZO"
20,Regional Banks,Financials,110.85,79,70,47,61,"CFG,KEY,FITB,RF,MTB,HBAN"
21,Health Care Distributors,Health Care,110.66,78,80,74,60,"CAH,COR,MCK,HSIC"
22,Passenger Airlines,Industrials,110.52,77,88,64,65,"LUV,DAL,UAL"
23,Cargo Ground Transportation,Industrials,109.88,76,75,33,4,"JBHT,ODFL"
24,Consumer Staples Merchandise Retail,Consumer Staples,109.67,75,76,46,67,"DG,DLTR,WMT,COST,TGT"
25,Other Specialty Retail,Consumer Discretionary,108.23,74,63,58,84,"ULTA,TSCO"
26,Health Care Facilities,Health Care,108.21,73,81,87,11,"HCA,UHS"
27,Independent Power Producers & Energy Traders,Utilities,107.4,72,77,90,95,"AES,NRG"
28,Interactive Home Entertainment,Communication Services,107.33,71,68,89,72,"EA,TTWO"
29,Pharmaceuticals,Health Care,107.25,70,73,39,15,"VTRS,JNJ,LLY,MRK,BMY,PFE,ZTS"
30,Apparel Retail,Consumer Discretionary,106.69,69,82,69,39,"ROST,TJX"
31,Diversified Banks,Financials,106.63,68,78,70,71,"C,USB,PNC,TFC,WFC,BAC,JPM"
32,Integrated Oil & Gas,Energy,106.29,67,45,52,41,"XOM,CVX"
33,Electrical Components & Equipment,Industrials,104.51,66,58,71,89,"ROK,AME,EMR,GNRC,ETN"
34,Broadline Retail,Consumer Discretionary,104.08,65,59,84,90,"EBAY,AMZN"
35,Life Sciences Tools & Services,Health Care,103.67,64,74,65,14,"CRL,IQV,TMO,WAT,TECH,MTD,DHR,A"
36,Tobacco,Consumer Staples,103.39,63,41,54,73,"PM,MO"
37,Oil & Gas Refining & Marketing,Energy,103.05,62,54,85,52,"VLO,PSX,MPC"
38,Construction Materials,Materials,102.02,61,72,72,47,"CRH,MLM,VMC"
39,Casinos & Gaming,Consumer Discretionary,100.86,60,79,68,75,"LVS,WYNN,MGM"
40,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,99.69,59,67,53,83,"EXPE,MAR,HLT,CCL,RCL,ABNB,BKNG,NCLH"
