,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,48,17,4,0,10,0,0.0,683.0556803920194,0.0
1,QQQ,False,37,5,6,0,0,0,0.0,614.9880419731167,0.0
2,^VIX,True,48,35,82,14,0,14,18.839375139548082,0.0,17.658234485655967
3,ADBE,False,11,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,True,3,34,13,0,0,8,191.8384336806723,0.0,232.7463060828202
5,ABNB,False,11,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,True,3,50,3,1,0,0,301.69935384359223,0.0,378.6680159209362
7,GOOGL,False,35,23,11,0,13,0,0.0,324.56078763565023,0.0
8,GOOG,False,35,21,13,0,12,0,0.0,325.1540712027317,0.0
9,AMZN,False,6,12,30,0,3,0,0.0,205.56130207329682,0.0
10,AEP,False,7,44,29,0,32,0,0.0,130.0811324569447,0.0
11,AMGN,False,17,39,2,0,19,0,0.0,370.43719893999935,0.0
12,ADI,False,19,38,12,0,33,0,0.0,339.04286087330536,0.0
13,AAPL,False,31,8,30,0,5,0,0.0,263.16344649775584,0.0
14,AMAT,False,2,2,12,0,0,0,0.0,335.5871766360976,0.0
15,APP,False,8,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,9,8,18,5,0,12,124.22285898368195,0.0,120.76192594304771
17,ASML,False,20,39,10,0,26,0,0.0,1434.0678907159152,0.0
18,TEAM,False,4,12,25,0,2,0,0.0,72.03954237476532,0.0
19,ADSK,False,4,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,12,5,26,0,2,0,0.0,209.233035883783,0.0
21,AXON,False,4,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,7,11,40,5,0,33,58.370038269090216,0.0,62.07010829396985
23,BKNG,False,1,16,34,0,6,0,0.0,4130.011742784777,0.0
24,AVGO,False,6,9,57,0,2,0,0.0,314.8104641892659,0.0
25,CDNS,False,41,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,14,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,12,23,7,0,8,0,0.0,193.8810884376508,0.0
28,CSCO,True,3,28,13,1,0,11,77.74764569448749,0.0,81.11739061048708
29,CCEP,False,17,31,25,0,28,0,0.0,104.41063370810625,0.0
30,CTSH,False,38,65,78,0,43,0,0.0,81.49819214048131,0.0
31,CMCSA,False,12,59,65,0,28,0,0.0,30.478523783002117,0.0
32,CEG,False,13,17,26,0,14,0,0.0,300.8717271274071,0.0
33,CPRT,False,39,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,158,47,24,0,33,0,0.0,91.26566967368528,0.0
