ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADI,2026-03-03,2026-04-17,2026-04-20,373.02,337.955,-9.40%,443.1499,337.955,PENDING,,,402.69,48.95,-2.7,1.42,0.11,14.63,57.17,89.49
AMAT,2026-05-19,2026-05-26,2026-05-27,461.22,397.6929,-13.77%,588.2742,397.6929,PENDING,,,458.17,78.73,1.8,6.02,16.29,23.26,83.75,189.4
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,170.68,30.26,7.03,10.81,-1.18,32.0,33.71,97.61
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,278.89,14.44,0.1,-3.65,-7.05,1.52,9.16,4.83
ASML,2026-02-26,2026-05-06,2026-05-07,1548.74,1430.9424,-7.61%,1784.3351,1430.9424,PENDING,,,1628.5699,52.76,0.98,-0.27,13.17,14.65,57.0,119.7
BBY,2026-02-20,2026-05-28,2026-05-29,74.0,62.1016,-16.08%,97.7969,62.1016,PENDING,,,74.98,13.73,-3.81,21.66,23.95,23.59,-4.76,19.43
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,30.94,31.4,-0.26,-0.26,3.24,16.27,41.31,50.05
BIIB,2026-03-31,2026-05-13,2026-05-14,200.25,179.9904,-10.12%,240.7692,179.9904,PENDING,,,192.23,9.23,-1.92,-0.79,1.56,2.22,5.66,44.81
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,62.97,39.26,-1.42,-4.68,-9.31,-2.54,28.04,71.46
BNY,2026-04-29,2026-05-21,2026-05-22,139.59,130.9471,-6.19%,156.8758,130.9471,PENDING,,,142.59,23.86,2.27,2.47,6.12,19.83,29.09,63.1
CAT,2026-03-03,2026-04-10,2026-04-13,786.9218,708.6633,-9.94%,943.4389,708.6633,PENDING,,,865.36,51.7,-1.2,-1.65,-2.78,15.24,51.47,148.65
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,309.78,-0.46,-0.63,-5.52,-5.27,-9.36,4.29,5.98
CIEN,2026-05-19,2026-05-26,2026-05-27,605.54,499.802,-17.46%,817.016,499.802,PENDING,,,569.61,143.56,-1.83,-2.42,7.97,61.03,184.39,598.48
CPAY,2026-03-16,2026-06-01,,,305.2405,,,,PENDING,,,364.13,21.0,0.64,4.67,18.81,9.67,24.13,10.47
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,77.68,16.15,-0.77,-2.36,-4.11,-3.53,17.12,12.53
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,64.61,12.57,-3.48,-3.57,1.17,3.5,6.65,20.43
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,81.47,18.02,-1.22,7.0,20.14,27.14,27.44,70.0
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,207.54,6.81,-1.81,-0.88,-8.11,-8.11,12.31,17.05
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,34.69,51.66,2.79,-2.69,-13.45,14.52,50.5,29.96
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,189.81,67.07,-2.34,-4.39,22.35,23.27,58.04,39.23
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,276.93,8.03,1.57,0.08,5.21,9.33,7.85,2.11
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,104.97,14.94,-3.74,-6.61,-10.49,-1.02,10.03,30.71
EW,2026-01-29,2026-06-01,,,80.8594,,,,PENDING,,,88.16,3.41,1.95,2.77,5.58,1.12,1.63,13.42
FDS,2026-05-05,2026-06-01,,,211.3772,,,,PENDING,,,270.85,-5.73,10.34,17.32,19.59,23.75,-0.99,-40.69
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,152.12,9.24,-0.73,-2.66,-1.41,4.2,13.28,26.82
GS,2026-02-13,2026-05-20,2026-05-21,982.21,870.3707,-11.39%,1205.8887,870.3707,PENDING,,,1048.58,19.92,2.24,5.2,13.51,21.69,29.82,76.95
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1243.03,23.67,0.71,-0.38,7.25,8.1,32.04,15.48
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,39.35,39.92,1.29,-5.11,-6.97,9.93,54.29,101.34
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,332.65,15.91,1.52,3.6,2.7,9.19,16.51,34.27
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,23.18,32.13,0.87,3.57,9.7,18.92,34.63,58.09
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,255.52,24.76,-1.06,-0.4,5.18,-3.57,25.0,50.57
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,88.69,38.06,1.98,9.02,11.56,23.75,38.49,70.37
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,279.46,44.36,1.1,8.0,11.31,20.64,61.79,101.54
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,330.0,62.41,-2.46,-4.78,-5.69,5.34,68.2,107.99
KO,2026-03-03,2026-05-19,2026-05-20,82.17,78.0633,-5.00%,90.3835,78.0633,PENDING,,,78.64,13.26,-0.47,-3.49,-0.15,-1.3,9.41,13.19
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,497.41,17.05,-0.06,-3.9,-0.74,-2.01,22.8,8.63
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,170.45,19.61,1.21,2.96,7.92,5.34,30.06,25.19
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,376.96,21.98,0.36,2.12,4.43,14.29,24.22,44.26
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,61.05,14.39,-0.2,-1.15,-0.63,1.88,8.63,-6.5
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,81.84,5.22,-1.03,-2.64,2.96,12.6,8.81,6.9
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,258.66,60.46,3.98,1.57,4.57,23.75,36.09,64.91
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,46.06,56.19,-2.39,-1.75,0.26,-12.84,84.17,71.04
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,92.81,-4.15,0.31,1.98,0.98,5.69,3.78,12.66
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,168.34,23.94,1.75,0.34,1.2,16.56,29.64,60.81
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,311.38,44.2,-3.1,-1.61,6.06,39.26,62.26,61.99
