Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,231.09,99,99,98,96,"LITE,CIEN,ANET,CSCO,FFIV,MSI"
2,Electronic Components,Information Technology,185.32,99,99,99,98,"COHR,GLW,APH"
3,Semiconductor Materials & Equipment,Information Technology,170.24,98,98,97,97,"TER,LRCX,AMAT,KLAC,Q"
4,"Technology Hardware, Storage & Peripherals",Information Technology,168.61,97,95,96,95,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
5,Semiconductors,Information Technology,157.88,96,81,87,89,"MU,INTC,MRVL,AMD,ON,MPWR,ARM,ADI,TXN,MCHP,AVGO,NXPI,NVDA,QCOM,SWKS,FSLR"
6,Wireless Telecommunication Services,Communication Services,157.82,95,97,99,99,"SATS,TMUS"
7,Construction & Engineering,Industrials,148.81,94,96,90,93,"FIX,PWR,EME,J"
8,Oil & Gas Equipment & Services,Energy,137.99,93,92,88,68,"HAL,BKR,SLB"
9,Oil & Gas Refining & Marketing,Energy,136.82,92,94,76,82,"VLO,MPC,PSX"
10,Steel,Materials,134.82,91,82,89,74,"STLD,NUE"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,132.1,90,91,93,81,"CAT,CMI,WAB,PCAR"
12,Cargo Ground Transportation,Industrials,129.99,89,86,86,35,"JBHT,ODFL"
13,Electrical Components & Equipment,Industrials,127.86,88,87,74,79,"VRT,GNRC,ETN,AME,ROK,EMR"
14,Interactive Media & Services,Communication Services,122.64,87,72,91,90,"GOOGL,GOOG,META"
15,Oil & Gas Exploration & Production,Energy,122.62,86,89,57,37,"APA,DVN,OXY,CTRA,FANG,COP,TPL,EOG,EQT,EXE"
16,Electronic Manufacturing Services,Information Technology,120.45,85,80,79,91,"JBL,TEL"
17,Agricultural Products & Services,Consumer Staples,119.68,84,93,85,75,"BG,ADM"
18,Air Freight & Logistics,Industrials,118.12,83,79,94,77,"FDX,CHRW,UPS,EXPD"
19,Oil & Gas Storage & Transportation,Energy,115.59,82,78,65,24,"TRGP,WMB,OKE,KMI"
20,Apparel Retail,Consumer Discretionary,115.47,81,88,71,72,"ROST,TJX"
21,Data Center REITs,Real Estate,114.69,80,77,21,33,"EQIX,DLR"
22,Food Retail,Consumer Staples,114.49,79,83,63,53,"CASY,KR"
23,Integrated Oil & Gas,Energy,114.02,78,90,81,53,"XOM,CVX"
24,Specialty Chemicals,Materials,113.85,77,85,82,38,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
25,Broadcasting,Communication Services,112.19,76,74,95,99,"WBD,FOXA,FOX"
26,Rail Transportation,Industrials,111.07,75,64,61,56,"CSX,UNP,NSC"
27,Electronic Equipment & Instruments,Information Technology,107.55,74,57,27,19,"KEYS,TDY,ZBRA,ROP"
28,Broadline Retail,Consumer Discretionary,106.74,73,55,56,69,"EBAY,AMZN"
29,Regional Banks,Financials,106.26,72,60,83,52,"CFG,KEY,FITB,RF,MTB,HBAN"
30,Managed Health Care,Health Care,105.89,71,8,11,21,"CNC,UNH,ELV,HUM"
31,Pharmaceuticals,Health Care,104.86,70,75,70,48,"VTRS,BMY,JNJ,MRK,PFE,LLY,ZTS"
32,Hotel & Resort REITs,Real Estate,104.21,69,52,44,41,"HST,VICI"
33,Diversified Banks,Financials,103.93,68,56,78,73,"C,USB,PNC,TFC,BAC,JPM,WFC"
34,Health Care REITs,Real Estate,103.42,67,63,43,70,"WELL,VTR,DOC"
35,Retail REITs,Real Estate,103.15,66,62,40,40,"SPG,FRT,KIM,O,REG"
36,Trading Companies & Distributors,Industrials,102.88,65,48,42,51,"URI,FAST"
37,Fertilizers & Agricultural Chemicals,Materials,101.98,64,84,41,25,"CF,CTVA,MOS"
38,Multi-Utilities,Utilities,101.46,63,69,38,59,"NEE,NI,SRE,PNW,AEE,D,DTE,CNP,XEL,PCG,ED,CMS"
39,Consumer Staples Merchandise Retail,Consumer Staples,100.43,62,70,80,44,"TGT,WMT,COST,DG,DLTR"
40,Industrial Gases,Materials,100.41,61,61,31,7,"APD,LIN"
41,Tobacco,Consumer Staples,99.95,60,54,66,36,"MO,PM"
42,Biotechnology,Health Care,99.72,59,76,77,83,"MRNA,BIIB,INCY,INSM,AMGN,REGN,GILD,ABBV,VRTX,ALNY"
43,Health Care Services,Health Care,99.54,58,53,34,45,"DVA,CVS,DGX,CI,LH"
44,Casinos & Gaming,Consumer Discretionary,99.52,57,43,45,80,"MGM,LVS,WYNN"
45,Passenger Airlines,Industrials,99.36,56,66,92,58,"DAL,LUV,UAL"
46,Electric Utilities,Utilities,98.62,55,67,30,65,"ETR,EIX,AEP,EVRG,LNT,WEC,DUK,ES,FE,SO,CEG,PPL,EXC,PEG,VST"
47,Independent Power Producers & Energy Traders,Utilities,98.08,54,58,75,88,"AES,NRG"
48,Investment Banking & Brokerage,Financials,98.02,53,49,68,94,"IBKR,MS,GS,RJF,SCHW,HOOD"
49,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,97.91,52,49,64,39,"MNST,KO,PEP,KDP"
50,Automobile Manufacturers,Consumer Discretionary,97.77,51,59,84,92,"GM,TSLA,F"
51,Multi-line Insurance,Financials,97.69,50,40,52,61,"L,AIZ,AIG"
52,Life & Health Insurance,Financials,97.65,49,39,47,50,"PFG,GL,AFL,MET,PRU"
53,Asset Management & Custody Banks,Financials,97.53,49,31,46,49,"STT,NTRS,BEN,BK,IVZ,TROW,BLK,APO,AMP,BX,KKR,ARES"
54,Health Care Supplies,Health Care,96.96,48,44,20,13,"WST,ALGN,COO"
55,Industrial Machinery & Supplies & Components,Industrials,96.83,47,51,62,47,"NDSN,DOV,IEX,PH,FTV,HUBB,SNA,SWK,GWW,ITW,IR,OTIS,XYL,PNR"
56,Integrated Telecommunication Services,Communication Services,96.69,46,68,54,29,"VZ,T"
57,Self-Storage REITs,Real Estate,96.06,45,38,24,18,"PSA,EXR"
58,--- Reference ---,--- Reference ---,95.5,44,73,35,66,"QQQ,SPY,^VIX"
59,Construction Materials,Materials,94.88,43,46,60,60,"CRH,VMC,MLM"
60,Property & Casualty Insurance,Financials,94.86,42,41,39,46,"CB,TRV,ALL,CINF,HIG,ACGL,WRB,PGR"
61,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,94.62,41,45,55,42,"MAR,HLT,EXPE,ABNB,CCL,RCL,NCLH,BKNG"
62,Health Care Distributors,Health Care,94.44,40,65,69,85,"CAH,HSIC,MCK,COR"
63,Automotive Retail,Consumer Discretionary,94.34,39,27,59,49,"CVNA,ORLY,AZO"
64,Aerospace & Defense,Industrials,93.99,38,71,73,76,"HWM,TXT,HII,LHX,GD,GE,BA,RTX,LMT,NOC,TDG,AXON"
65,Interactive Home Entertainment,Communication Services,92.96,37,35,49,86,"EA,TTWO"
66,Consumer Finance,Financials,91.96,36,23,50,78,"SYF,AXP,COF"
67,Building Products,Industrials,91.87,35,34,36,34,"JCI,TT,MAS,CARR,LII,AOS,ALLE,BLDR"
68,Telecom Tower REITs,Real Estate,90.47,34,14,8,11,"SBAC,AMT,CCI"
69,Multi-Family Residential REITs,Real Estate,90.37,33,18,19,12,"EQR,ESS,AVB,CPT,UDR,MAA"
70,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,89.89,32,42,53,55,"TPR,RL,LULU,NKE"
71,Industrial Conglomerates,Industrials,89.46,31,50,49,57,"HON,MMM"
72,Internet Services & Infrastructure,Information Technology,88.88,30,37,10,16,"AKAM,VRSN,GDDY"
73,Restaurants,Consumer Discretionary,88.11,29,26,32,17,"SBUX,YUM,DRI,MCD,CMG,DPZ"
74,Movies & Entertainment,Communication Services,87.13,28,24,16,71,"LYV,TKO,DIS,NFLX,PSKY"
75,Publishing,Communication Services,86.96,27,20,13,14,"NWS,NWSA"
76,Environmental & Facilities Services,Industrials,86.07,26,32,29,27,"WM,ROL,RSG,VLTO"
77,Distillers & Vintners,Consumer Staples,85.89,25,36,23,0,"STZ,BF.B"
78,Health Care Facilities,Health Care,85.86,24,47,67,84,"HCA,UHS"
79,Financial Exchanges & Data,Financials,85.61,23,22,17,32,"CBOE,CME,NDAQ,MSCI,MCO,ICE,SPGI,COIN,FDS"
80,Homebuilding,Consumer Discretionary,85.08,22,21,37,28,"DHI,PHM,NVR,LEN"
81,Home Improvement Retail,Consumer Discretionary,84.72,21,33,48,26,"LOW,HD"
82,Household Products,Consumer Staples,84.37,20,29,26,4,"CHD,CL,KMB,CLX"
83,Personal Care Products,Consumer Staples,83.79,19,19,58,31,"KVUE,PG,EL"
84,Life Sciences Tools & Services,Health Care,82.14,18,25,51,64,"MTD,CRL,TECH,TMO,A,WAT,DHR,IQV"
85,Paper & Plastic Packaging Products & Materials,Materials,81.16,17,28,33,8,"PKG,SW,AVY,AMCR,IP"
86,Transaction & Payment Processing Services,Financials,80.07,16,10,6,9,"XYZ,CPAY,V,GPN,MA,JKHY,PYPL,FIS,FISV"
87,Packaged Foods & Meats,Consumer Staples,79.56,15,17,25,10,"TSN,HSY,MDLZ,SJM,KHC,HRL,MKC,CAG,GIS,CPB"
88,Systems Software,Information Technology,76.34,14,9,5,62,"CRWD,PANW,FTNT,MSFT,GEN,NOW"
89,Other Specialty Retail,Consumer Discretionary,75.93,13,30,72,63,"ULTA,TSCO"
