,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,22,17,4,0,10,0,0.0,684.921113146598,0.0
1,QQQ,False,11,5,6,0,0,0,0.0,614.9880419731164,0.0
2,^VIX,True,22,35,82,5,0,14,15.21531082986085,0.0,17.658234485655967
3,ADBE,False,33,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,False,11,13,4,0,8,0,0.0,232.74630608282013,0.0
5,ABNB,False,24,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,27,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,False,9,23,11,0,13,0,0.0,324.78926451504566,0.0
8,GOOG,False,9,21,13,0,12,0,0.0,325.38313497561956,0.0
9,AMZN,False,22,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,25,29,44,19,0,17,122.2029855244496,0.0,118.92075866199268
11,AMGN,True,30,2,7,12,0,4,348.4564280046966,0.0,320.25724944344773
12,ADI,True,31,12,15,27,0,13,325.4151194280657,0.0,262.2013453858324
13,AAPL,False,5,8,30,0,5,0,0.0,263.16344649769275,0.0
14,AMAT,True,4,7,21,2,0,15,315.53318905527607,0.0,306.27589660674
15,APP,False,33,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,9,3,8,7,0,3,111.44897341398125,0.0,105.29530282841792
17,ASML,True,33,10,13,21,0,7,1356.5606176430313,0.0,1067.566665030094
18,TEAM,False,15,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,False,33,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,False,17,12,10,0,2,0,0.0,254.84383407253267,0.0
21,AXON,False,16,32,24,0,15,0,0.0,589.2677020008532,0.0
22,BKR,True,32,18,31,25,0,15,58.704745514250014,0.0,47.88984267484527
23,BKNG,False,25,29,64,0,18,0,0.0,5265.7327436020805,0.0
24,AVGO,False,46,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,False,15,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,14,12,22,11,0,8,219.6596013437997,0.0,202.082093268091
27,CTAS,True,9,7,31,2,0,12,190.39394327417358,0.0,189.76416096467173
28,CSCO,False,5,13,25,0,11,0,0.0,81.11739061048833,0.0
29,CCEP,True,22,25,23,20,0,12,98.01399876565738,0.0,89.31770291366297
