ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,123.79,8.99,-2.27,-5.93,-9.06,-6.45,2.41,24.56
ALB,2026-05-19,165.8772,221.0,221.0,171.13,21.29,-3.0,-0.26,-13.0,-3.72,35.59,202.89
AMP,2026-05-21,450.3206,485.2877,485.2877,447.15,-8.2,0.32,-1.14,-5.48,-5.58,-0.74,-11.14
AVB,2026-05-21,180.6542,188.01,188.01,182.87,1.98,0.2,-1.5,-0.07,3.29,2.64,-7.77
AXP,2026-05-20,303.1247,339.98,339.98,313.54,-14.79,-0.93,0.56,-2.94,2.31,-13.39,7.26
CCI,2026-05-13,87.4259,92.81,92.81,91.03,3.71,-0.51,-0.47,2.53,2.95,2.99,-5.01
CCI,2026-05-15,85.855,92.81,92.81,91.03,3.71,-0.51,-0.47,2.53,2.95,2.99,-5.01
CF,2026-04-08,122.6872,141.3828,141.3828,113.3,47.88,0.85,-6.9,-8.4,9.07,45.86,28.43
CF,2026-05-07,113.4321,141.3828,141.3828,113.3,47.88,0.85,-6.9,-8.4,9.07,45.86,28.43
CF,2026-05-27,113.8447,141.3828,141.3828,113.3,47.88,0.85,-6.9,-8.4,9.07,45.86,28.43
CF,2026-05-29,111.5084,141.3828,141.3828,113.3,47.88,0.85,-6.9,-8.4,9.07,45.86,28.43
CMI,2026-05-19,650.1552,715.8317,715.8317,643.5,26.89,-0.48,0.62,-3.8,11.23,30.29,101.26
CMI,2026-05-21,634.4179,715.8317,715.8317,643.5,26.89,-0.48,0.62,-3.8,11.23,30.29,101.26
CVNA,2026-05-13,69.5161,83.914,83.914,71.0,-15.88,-2.74,3.98,-10.31,9.87,-0.65,11.06
CVNA,2026-05-19,62.6804,83.914,83.914,71.0,-15.88,-2.74,3.98,-10.31,9.87,-0.65,11.06
CVNA,2026-05-20,61.4607,83.914,83.914,71.0,-15.88,-2.74,3.98,-10.31,9.87,-0.65,11.06
DASH,2026-05-13,148.3942,191.17,191.17,164.78,-27.24,3.45,2.83,-2.29,-6.59,-15.92,-19.45
EIX,2026-04-13,71.832,76.22,76.22,69.09,18.22,-1.22,-2.94,-0.58,-6.04,20.04,30.99
EIX,2026-05-18,67.8271,76.22,76.22,69.09,18.22,-1.22,-2.94,-0.58,-6.04,20.04,30.99
EME,2026-05-19,853.6502,951.96,951.96,830.95,35.97,0.5,-2.12,-6.81,12.99,36.21,77.79
EME,2026-05-21,841.0484,951.96,951.96,830.95,35.97,0.5,-2.12,-6.81,12.99,36.21,77.79
EME,2026-05-29,822.7026,951.96,951.96,830.95,35.97,0.5,-2.12,-6.81,12.99,36.21,77.79
EME,2026-06-01,814.3289,951.96,951.96,830.95,35.97,0.5,-2.12,-6.81,12.99,36.21,77.79
EOG,2026-04-08,134.4501,150.6999,150.6999,136.62,32.36,2.43,-3.26,-2.81,7.02,30.88,28.77
EOG,2026-05-07,129.2493,150.6999,150.6999,136.62,32.36,2.43,-3.26,-2.81,7.02,30.88,28.77
EOG,2026-05-27,133.0017,150.6999,150.6999,136.62,32.36,2.43,-3.26,-2.81,7.02,30.88,28.77
EQIX,2026-04-28,1066.1319,1123.1251,1123.1251,1050.77,38.58,-1.62,-2.69,-2.48,9.3,41.49,21.1
EQIX,2026-04-30,1051.3736,1123.1251,1123.1251,1050.77,38.58,-1.62,-2.69,-2.48,9.3,41.49,21.1
ETN,2026-05-05,403.1771,434.23,434.23,400.08,26.35,-0.13,2.23,-7.35,6.63,17.78,24.6
EW,2026-01-12,82.5827,87.89,87.89,88.16,3.41,1.95,2.77,5.58,1.12,1.63,13.42
FANG,2026-05-06,192.2517,213.3366,213.3366,199.03,33.92,3.94,-0.84,-2.68,12.49,34.83,48.15
FANG,2026-05-07,186.9795,213.3366,213.3366,199.03,33.92,3.94,-0.84,-2.68,12.49,34.83,48.15
FTV,2026-03-06,55.9914,62.3518,62.3518,58.72,6.47,0.69,-0.69,-1.79,0.35,10.56,10.14
FTV,2026-03-12,54.2549,62.3518,62.3518,58.72,6.47,0.69,-0.69,-1.79,0.35,10.56,10.14
FTV,2026-04-30,59.478,62.3518,62.3518,58.72,6.47,0.69,-0.69,-1.79,0.35,10.56,10.14
GM,2026-02-23,78.3623,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-02-27,78.0848,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-03-02,77.1986,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-03-03,75.7088,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-03-06,73.8613,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-03-09,72.964,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
GM,2026-05-19,71.8851,87.413,87.413,82.68,1.91,-0.67,4.94,7.53,6.58,14.05,71.89
INTC,2026-06-01,106.7823,132.75,132.75,109.33,196.29,-4.67,-8.77,15.72,140.29,197.01,439.9
KKR,2026-05-19,92.8222,107.4392,107.4392,95.01,-25.19,-0.97,1.03,-8.76,5.06,-21.07,-21.82
KKR,2026-05-20,91.713,107.4392,107.4392,95.01,-25.19,-0.97,1.03,-8.76,5.06,-21.07,-21.82
KR,2026-04-01,69.6666,76.1787,76.1787,61.52,-0.52,-1.01,-8.52,-9.15,-10.44,-7.27,-6.19
KR,2026-04-08,70.2149,76.1787,76.1787,61.52,-0.52,-1.01,-8.52,-9.15,-10.44,-7.27,-6.19
KR,2026-05-11,64.17,76.1787,76.1787,61.52,-0.52,-1.01,-8.52,-9.15,-10.44,-7.27,-6.19
KR,2026-05-12,63.7399,76.1787,76.1787,61.52,-0.52,-1.01,-8.52,-9.15,-10.44,-7.27,-6.19
KR,2026-05-29,62.0215,76.1787,76.1787,61.52,-0.52,-1.01,-8.52,-9.15,-10.44,-7.27,-6.19
LYB,2026-04-08,73.2442,83.94,83.94,67.14,56.94,0.74,-3.7,-10.0,16.0,44.38,27.34
LYB,2026-05-29,66.5305,83.94,83.94,67.14,56.94,0.74,-3.7,-10.0,16.0,44.38,27.34
MPWR,2026-05-18,1486.2936,1675.42,1675.42,1542.39,70.51,-1.52,-2.98,-4.46,35.26,67.37,128.3
MPWR,2026-05-19,1449.9241,1675.42,1675.42,1542.39,70.51,-1.52,-2.98,-4.46,35.26,67.37,128.3
MSTR,2026-05-18,164.9557,197.0,197.0,149.78,-1.43,-5.85,-6.32,-9.47,8.81,-14.72,-59.59
MSTR,2026-05-28,144.5276,197.0,197.0,149.78,-1.43,-5.85,-6.32,-9.47,8.81,-14.72,-59.59
NDSN,2026-05-19,270.8659,290.02,290.02,281.31,17.36,-2.1,-2.96,-2.48,-3.42,18.97,36.5
ORLY,2026-05-26,88.7981,100.63,100.63,86.64,-5.01,-0.28,-5.56,-12.84,-8.83,-14.65,-3.88
PCG,2026-05-18,15.8475,18.92,18.92,16.15,0.79,-1.16,-2.06,-2.83,-15.25,1.48,-4.49
PG,2026-06-01,139.9998,152.42,152.42,140.28,-0.68,-2.28,-2.88,-4.63,-13.56,-3.99,-14.38
PWR,2026-06-01,686.5495,788.75,788.75,687.48,62.96,-3.41,-4.97,-5.54,20.07,49.38,102.55
Q,2026-05-19,141.7226,171.4337,171.4337,151.92,86.28,-2.62,-3.14,8.06,22.51,92.11,
