,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
128,AME,True,74,17,39,52,0,18,217.3652593545975,0.0,184.30785738568363,227.8300018310547,-0.47614727704400756,2.4001061647934088,7.817899987377615,14.833205728636917,23.578325927164347,24.566183173621088
148,BDX,True,58,10,19,26,0,5,198.34987761914095,0.0,184.22479518633557,207.8699951171875,0.6634358921004843,2.9467100842898475,4.478281113115433,17.88009844737623,18.795491289356605,-14.233220335141578
159,BMY,True,66,2,19,37,0,5,54.27194736941585,0.0,42.41863268771833,57.619998931884766,2.911229156195667,5.492493699498649,8.594039654301875,26.686080182236548,28.90345752316036,0.9687756729530655
206,CTVA,True,60,42,12,36,0,5,70.8630737787819,0.0,71.65602105684981,75.12000274658203,0.10661224690648086,2.8336750285384253,10.714818623369336,21.36794152079582,4.417283156427576,17.45970413092231
210,CMI,True,67,13,73,41,0,48,569.5843624373695,0.0,421.7897614905775,605.6300048828125,0.4878133749517569,4.805665772887022,13.904455704054918,38.96074395905783,63.79893190923433,77.40702668379834
226,DOV,True,74,33,7,38,0,4,199.63820372612477,0.0,175.11139021727945,220.02000427246094,3.9497309202060364,6.80582731672861,8.775399033506947,23.84160483918413,24.884200968276595,9.990583937741704
231,DD,True,68,12,6,37,0,2,42.95868876343223,0.0,32.05679742735725,47.83000183105469,5.584994782790882,7.170066516591711,13.85385323031138,38.58109847395918,59.09969683327048,53.49972537190789
255,EXPD,True,65,30,31,39,0,19,157.89559337234178,0.0,120.71191068485096,164.9199981689453,1.6644044679600234,3.0299185498898606,6.813474539068926,35.382170525691734,42.54063365990607,50.68532130326485
262,FDX,True,69,11,34,48,0,14,321.85041170770387,0.0,233.76826919140913,362.5400085449219,2.5776012386978406,15.220090760336284,21.878578282576203,44.03662644677429,64.89070797436692,50.0437038178905
290,HAS,True,71,32,18,31,0,10,88.6465277611275,0.0,78.12891082460801,96.58999633789062,2.038868160908164,7.46550877783598,12.865148716134645,28.526611906857564,27.773728996336516,77.338980429774
300,HST,True,61,5,6,24,0,3,18.299326242869434,0.0,15.859986653266297,19.309999465942383,2.3317361268695076,4.717998409370584,6.567321035286053,22.05039581383097,29.31977536630966,24.062778651817368
306,HII,True,205,5,22,101,0,15,406.8643097893642,0.0,191.1104971079651,413.1400146484375,-3.840424410538551,-2.8797102842491453,13.662375415735662,30.680210736731024,53.92257329949815,115.1069836823081
361,MRK,True,58,6,24,32,0,11,107.71641552597622,0.0,84.60844994103334,118.33000183105469,2.1495213845665457,10.692235867189158,10.135889000549339,44.673742393195994,49.17715115524706,23.036901114576807
388,NUE,True,69,34,11,34,0,5,172.95001415739182,0.0,141.78022089579053,189.9499969482422,1.8498643154113605,9.683569108272733,12.978047601103881,28.677878060483724,37.2328005954717,47.02661914186305
398,PH,True,71,26,25,36,0,13,916.4626343811983,0.0,744.8612670173089,967.989990234375,0.37953533330594863,5.644621083377165,6.737308229115671,25.677989075846607,36.02118628949702,40.48150033557965
451,STLD,True,121,21,29,46,0,18,176.12220137067868,0.0,129.71267346407316,198.8800048828125,3.073339221747179,14.049775957091285,15.742305047726008,27.88557666202534,62.05282326733295,57.72620046770396
493,VTRS,True,58,3,13,39,0,7,12.822369530609144,0.0,10.05854441648138,14.359999656677246,4.970755382543299,10.717034394995128,16.08730630176738,37.954924463349606,63.603271206856206,36.681134590725925
