ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,33.75,46.06,-2.93,-6.02,-14.66,9.83,49.38,27.15
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,194.36,71.08,-1.39,-2.16,27.88,24.35,60.14,42.22
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,272.64,6.36,-1.37,-0.42,2.91,8.02,6.57,1.95
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,109.05,19.41,-0.52,-2.87,-4.38,2.37,15.85,36.71
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,153.24,10.04,-0.36,-2.15,0.46,5.74,13.69,28.74
GS,2026-02-13,2026-05-20,2026-05-21,982.21,870.3707,-11.39%,1205.8887,870.3707,PENDING,,,1025.5601,17.29,1.7,3.78,13.25,19.94,29.13,72.05
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1234.24,22.8,-1.06,-0.41,8.03,8.04,31.57,15.16
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,38.85,38.14,-1.22,-7.41,-7.08,8.44,52.92,100.98
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,327.66,14.17,-2.93,1.57,4.23,5.14,15.19,30.92
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,22.98,30.99,-1.29,2.54,9.12,18.56,33.1,57.33
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,258.25,26.09,-0.63,-0.63,9.24,-1.59,26.92,51.97
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,86.97,35.38,4.64,3.75,12.87,22.17,37.99,65.87
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,276.43,42.79,1.43,6.64,12.44,18.65,61.31,101.31
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,338.33,66.51,-0.24,0.23,0.86,10.09,73.09,113.4
KO,2026-03-03,2026-05-19,2026-05-20,82.17,78.0633,-5.00%,90.3835,78.0633,PENDING,,,79.01,13.79,-1.74,-2.66,0.18,-2.46,10.33,14.27
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,497.69,17.11,-0.85,-3.27,-1.39,-1.72,22.89,9.06
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,168.41,18.18,0.83,1.46,9.98,3.87,29.99,20.1
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,375.6,21.54,-2.63,1.56,6.33,10.13,23.99,43.24
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,61.17,14.62,-1.96,-0.54,0.21,0.19,10.15,-5.12
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,82.69,6.31,0.89,-1.91,5.53,15.61,10.8,9.21
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,248.77,54.32,-1.02,0.14,3.27,25.99,32.09,59.91
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,47.19,60.02,-0.8,-0.15,3.22,-11.91,90.67,81.15
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,92.52,-4.44,1.67,2.33,1.37,5.98,4.43,13.44
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,165.45,21.81,-1.72,-0.99,0.38,16.27,28.83,58.88
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,321.35,48.81,-2.7,7.34,11.1,42.29,69.86,66.9
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,225.78,16.55,10.84,18.98,37.81,55.82,15.3,39.18
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,26.18,8.67,0.15,0.89,1.34,-3.75,5.2,20.83
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,145.46,14.15,0.05,4.56,2.73,-6.19,35.92,83.49
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,255.07,39.64,-2.69,-5.61,2.48,8.72,50.61,63.74
TT,2026-03-03,2026-04-21,2026-04-22,479.43,441.9798,-7.81%,554.3304,441.9798,PENDING,,,451.3,16.24,-0.21,0.82,-5.86,-2.15,8.02,4.96
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,285.38,18.22,-3.63,-6.72,4.97,25.53,12.33,7.35
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,16.26,32.69,0.93,-0.49,9.41,10.65,56.43,96.75
