Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,411.43,99,99,99,99,357.25,366.2950134277344,341.5,366.2200012207031
2,CIEN,Information Technology,Communications Equipment,S&P 500,367.68,99,99,99,99,486.75,487.739990234375,458.010009765625,467.19000244140625
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,310.88,99,99,99,98,520.0,534.22998046875,501.45001220703125,533.4400024414062
4,MU,Information Technology,Semiconductors,S&P 500,286.56,99,99,99,98,434.29998779296875,465.7799987792969,424.8599853515625,465.6600036621094
5,COHR,Information Technology,Electronic Components,S&P 500,271.92,99,98,98,92,317.0799865722656,319.7300109863281,299.0,313.4200134277344
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,267.87,99,99,98,93,366.57000732421875,370.0,362.5,365.510009765625
7,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,255.6,98,99,99,99,127.90540313720703,131.72999572753906,126.13500213623047,130.47000122070312
8,GLW,Information Technology,Electronic Components,S&P 500,244.59,98,98,95,97,173.64999389648438,174.68499755859375,165.82000732421875,172.82000732421875
9,FIX,Industrials,Construction & Engineering,S&P 500,233.44,98,98,98,97,1645.0,1671.949951171875,1617.010009765625,1650.47998046875
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,222.43,98,98,88,95,307.0,312.4599914550781,299.010009765625,310.510009765625
11,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,205.4,98,98,98,97,271.8550109863281,273.42999267578125,264.8999938964844,272.4100036621094
12,INTC,Information Technology,Semiconductors,S&P 500,189.55,97,97,97,97,65.16000366210938,65.18000030517578,62.0890007019043,63.810001373291016
13,ALB,Materials,Specialty Chemicals,S&P 500,186.91,97,97,98,85,190.0,190.97500610351562,184.75999450683594,189.86000061035156
14,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,176.2,97,96,86,45,333.6300048828125,334.5,327.3700866699219,330.4599914550781
15,GEV,Industrials,Heavy Electrical Equipment,S&P 500,170.96,97,96,87,94,1000.0,1006.2849731445312,979.0,987.5
16,APA,Energy,Oil & Gas Exploration & Production,S&P 500,167.33,97,95,81,67,38.81999969482422,38.81999969482422,36.79999923706055,37.029998779296875
17,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,166.45,96,97,97,88,400.0,401.04998779296875,391.010009765625,395.6400146484375
18,WBD,Communication Services,Broadcasting,S&P 500,166.21,96,97,99,98,27.329999923706055,27.3799991607666,27.30500030517578,27.3700008392334
19,MRVL,Technology,Semiconductors,Nasdaq 100,165.18,96,82,35,71,135.94000244140625,136.89999389648438,130.8350067138672,133.8300018310547
20,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,161.37,96,94,97,95,1788.75,1797.8399658203125,1766.1300048828125,1795.9100341796875
21,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,160.07,96,96,94,93,796.0,797.9998779296875,782.040771484375,794.25
22,MPWR,Information Technology,Semiconductors,S&P 500,157.39,95,92,88,95,1374.699951171875,1378.550048828125,1349.010009765625,1363.4200439453125
23,MRNA,Health Care,Biotechnology,S&P 500,151.48,95,97,86,2,50.540000915527344,53.0,50.04999923706055,52.84000015258789
24,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,147.02,95,89,30,88,185.5500030517578,186.7899932861328,180.10130310058594,184.50999450683594
25,ASML,Technology,Industrial Machinery,Nasdaq 100,146.95,95,95,96,94,1528.239990234375,1531.97998046875,1496.97998046875,1518.300048828125
