ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,215.09,3.86,1.94,3.23,4.91,1.87,3.93,13.64
ALL,2026-03-27,201.7734,215.6588,215.6588,215.09,3.86,1.94,3.23,4.91,1.87,3.93,13.64
AWK,2026-04-08,132.7994,141.21,141.21,134.41,3.69,-2.05,-2.54,-2.78,5.74,-3.45,-0.87
AZO,2026-03-03,3596.6164,3887.03,3887.03,3514.47,3.63,2.45,2.21,-2.76,2.73,-11.41,-1.7
BBY,2026-02-20,62.1016,72.3189,72.3189,60.85,-7.7,-2.44,-5.22,-1.32,-12.51,-16.8,0.99
BBY,2026-02-23,60.8161,72.3189,72.3189,60.85,-7.7,-2.44,-5.22,-1.32,-12.51,-16.8,0.99
BIIB,2026-03-31,179.9904,202.41,202.41,176.365,0.21,1.96,2.34,-4.62,-6.0,17.88,46.37
BIIB,2026-04-06,168.9257,202.41,202.41,176.365,0.21,1.96,2.34,-4.62,-6.0,17.88,46.37
CAH,2026-03-06,215.6991,233.0351,233.0351,214.18,4.74,-0.62,0.73,-2.0,6.76,36.91,66.04
CAH,2026-03-20,206.8217,233.0351,233.0351,214.18,4.74,-0.62,0.73,-2.0,6.76,36.91,66.04
CAH,2026-03-24,203.7207,233.0351,233.0351,214.18,4.74,-0.62,0.73,-2.0,6.76,36.91,66.04
CF,2026-04-08,123.1881,141.96,141.96,121.68,58.17,0.3,-7.1,-10.53,48.1,38.88,76.61
CFG,2026-02-12,64.7563,68.79,68.79,64.76,11.65,0.92,5.46,13.73,7.74,26.91,79.15
CFG,2026-02-27,60.103,68.79,68.79,64.76,11.65,0.92,5.46,13.73,7.74,26.91,79.15
CI,2026-03-03,274.7225,296.1684,296.1684,275.12,0.51,1.43,-0.21,3.48,-0.83,-9.13,-12.2
COP,2026-04-08,124.3542,135.87,135.87,123.62,33.09,0.87,-6.09,2.79,27.76,36.75,39.72
DAL,2026-03-02,62.5795,76.183,76.183,67.05,-3.12,-1.14,0.4,15.72,-7.02,13.21,53.32
DAL,2026-03-05,60.368,76.183,76.183,67.05,-3.12,-1.14,0.4,15.72,-7.02,13.21,53.32
DAL,2026-03-06,58.8245,76.183,76.183,67.05,-3.12,-1.14,0.4,15.72,-7.02,13.21,53.32
DAL,2026-03-09,57.4467,76.183,76.183,67.05,-3.12,-1.14,0.4,15.72,-7.02,13.21,53.32
DVN,2026-03-31,49.0084,52.71,52.71,47.27,29.72,-1.09,-4.79,2.87,32.88,39.22,56.08
DVN,2026-04-01,47.9954,52.71,52.71,47.27,29.72,-1.09,-4.79,2.87,32.88,39.22,56.08
DVN,2026-04-08,46.8924,52.71,52.71,47.27,29.72,-1.09,-4.79,2.87,32.88,39.22,56.08
EOG,2026-04-08,135.494,151.87,151.87,136.96,31.67,0.57,-4.26,2.95,31.78,24.73,24.54
FANG,2026-04-01,189.0193,204.91,204.91,189.1,26.54,0.47,-2.66,6.83,29.05,32.82,43.97
FANG,2026-04-08,184.6478,204.91,204.91,189.1,26.54,0.47,-2.66,6.83,29.05,32.82,43.97
FCX,2026-03-03,63.0087,69.75,69.75,68.03,34.28,0.34,11.43,14.9,20.64,58.03,104.44
FCX,2026-03-06,58.87,69.75,69.75,68.03,34.28,0.34,11.43,14.9,20.64,58.03,104.44
FCX,2026-03-09,57.0805,69.75,69.75,68.03,34.28,0.34,11.43,14.9,20.64,58.03,104.44
FCX,2026-03-19,51.513,69.75,69.75,68.03,34.28,0.34,11.43,14.9,20.64,58.03,104.44
FRT,2026-03-09,104.4862,109.7102,109.7102,108.99,10.53,-0.06,2.07,4.57,8.38,14.67,26.12
FRT,2026-03-20,101.7723,109.7102,109.7102,108.99,10.53,-0.06,2.07,4.57,8.38,14.67,26.12
FTV,2026-03-06,55.9914,62.3518,62.3518,59.82,8.47,2.5,5.48,9.1,8.88,21.61,17.69
FTV,2026-03-12,54.2549,62.3518,62.3518,59.82,8.47,2.5,5.48,9.1,8.88,21.61,17.69
GD,2026-01-28,343.4637,367.9907,367.9907,340.76,2.1,1.67,-2.57,-3.63,-2.87,0.72,28.52
GD,2026-03-19,343.8383,367.9907,367.9907,340.76,2.1,1.67,-2.57,-3.63,-2.87,0.72,28.52
GD,2026-03-30,339.131,367.9907,367.9907,340.76,2.1,1.67,-2.57,-3.63,-2.87,0.72,28.52
GD,2026-04-10,334.4641,367.9907,367.9907,340.76,2.1,1.67,-2.57,-3.63,-2.87,0.72,28.52
GL,2026-03-06,139.4678,152.3511,152.3511,147.55,5.95,1.17,2.92,6.58,4.19,8.6,21.35
GL,2026-03-09,138.1297,152.3511,152.3511,147.55,5.95,1.17,2.92,6.58,4.19,8.6,21.35
GM,2026-02-23,78.3623,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GM,2026-02-27,78.0848,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GM,2026-03-02,77.1986,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GM,2026-03-03,75.7088,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GM,2026-03-06,73.8613,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GM,2026-03-09,72.964,87.413,87.413,76.83,-5.3,0.54,4.63,4.6,-7.07,37.99,69.68
GWW,2026-03-09,1091.9016,1218.63,1218.63,1161.66,15.34,-0.89,3.98,7.34,13.02,20.45,21.4
GWW,2026-03-13,1066.0748,1218.63,1218.63,1161.66,15.34,-0.89,3.98,7.34,13.02,20.45,21.4
GWW,2026-03-16,1057.5266,1218.63,1218.63,1161.66,15.34,-0.89,3.98,7.34,13.02,20.45,21.4
HAL,2026-04-08,36.7708,41.18,41.18,38.61,37.29,2.71,2.09,10.82,18.9,66.85,79.74
HAS,2026-03-06,93.0357,106.2475,106.2475,92.49,13.57,0.83,2.29,-2.75,7.39,25.93,73.62
HAS,2026-03-09,91.7231,106.2475,106.2475,92.49,13.57,0.83,2.29,-2.75,7.39,25.93,73.62
HAS,2026-03-27,88.1367,106.2475,106.2475,92.49,13.57,0.83,2.29,-2.75,7.39,25.93,73.62
HLT,2026-03-06,292.0818,333.7024,333.7024,327.26,13.98,1.18,6.64,11.21,9.01,25.95,50.0
HSIC,2026-03-19,72.1683,89.29,89.29,75.99,0.54,0.86,1.51,1.36,-2.13,17.69,14.86
HST,2026-03-09,18.3579,20.7785,20.7785,20.27,15.54,0.65,5.41,9.55,11.1,29.0,50.49
IBKR,2026-02-05,68.9865,78.7155,78.7155,74.55,16.05,4.69,8.64,11.4,5.9,2.89,75.57
IBKR,2026-03-09,63.8104,79.095,79.095,74.55,16.05,4.69,8.64,11.4,5.9,2.89,75.57
JNJ,2026-03-05,238.9669,251.71,251.71,237.96,15.6,-0.21,-1.25,-1.69,17.04,25.99,62.01
JNJ,2026-04-07,237.1738,251.71,251.71,237.96,15.6,-0.21,-1.25,-1.69,17.04,25.99,62.01
JNJ,2026-04-08,236.3918,251.71,251.71,237.96,15.6,-0.21,-1.25,-1.69,17.04,25.99,62.01
JPM,2026-03-27,280.513,324.7381,324.7381,313.68,-1.71,1.23,6.17,11.45,-4.22,3.66,36.46
KMI,2026-04-01,32.5258,34.73,34.73,32.07,17.79,-1.87,-3.37,-3.87,19.4,19.0,27.44
KMI,2026-04-08,32.1879,34.73,34.73,32.07,17.79,-1.87,-3.37,-3.87,19.4,19.0,27.44
KMI,2026-04-13,31.7478,34.73,34.73,32.07,17.79,-1.87,-3.37,-3.87,19.4,19.0,27.44
KR,2026-04-01,70.0336,76.58,76.58,68.03,9.43,0.06,-6.85,-9.24,14.89,1.74,5.45
KR,2026-04-08,70.5848,76.58,76.58,68.03,9.43,0.06,-6.85,-9.24,14.89,1.74,5.45
LIN,2026-03-24,475.4228,508.9405,508.9405,508.87,19.74,1.14,1.88,3.76,14.97,11.85,15.64
LIN,2026-04-08,484.0209,508.9405,508.9405,508.87,19.74,1.14,1.88,3.76,14.97,11.85,15.64
LYB,2026-04-08,73.2442,83.94,83.94,75.51,76.51,2.43,-3.96,1.59,56.9,64.94,37.9
MAR,2026-03-06,319.3706,369.2865,369.2865,359.56,16.12,1.54,6.38,13.67,9.77,35.68,55.52
MAR,2026-03-09,312.748,369.2865,369.2865,359.56,16.12,1.54,6.38,13.67,9.77,35.68,55.52
MET,2026-02-05,75.1475,83.2534,83.2534,75.36,-3.85,2.0,6.08,9.55,-4.42,-6.75,3.14
