,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
0,SPY,False,14,43,52,0,37,0,0.0,744.5563072556715,0.0,734.2999877929688,0.14456352254531687,-0.6435293517203424,-1.918267689227525,12.084245803352175,7.793508827480691,22.35674499437378
2,^VIX,True,14,41,55,3,0,16,12.873602233578977,0.0,19.821370885478547,18.889999389648438,1.3955997884818865,2.44034079478305,11.05231708095153,-31.15889569242975,34.92856706891741,12.708825368009599
29,CTSH,False,6,21,72,0,10,0,0.0,50.72249836928387,0.0,39.150001525878906,-5.5260549631247455,-19.807452333864934,-24.435436232083497,-34.05910942957861,-53.49526245134146,-48.47649554112909
32,CPRT,False,17,7,76,0,2,0,0.0,31.75707690261063,0.0,30.049999237060547,-1.1513170587554362,1.7953887909154382,-9.596878099656552,-9.159620393822497,-23.65345840681342,-38.23227483132609
52,ISRG,False,32,13,67,0,3,0,0.0,443.2711063557481,0.0,399.69000244140625,-0.532559590466133,-0.6191233476853519,-8.462351357509391,-14.95595704111055,-31.0677283581414,-23.589127976044274
70,NFLX,False,48,36,85,0,18,0,0.0,99.22481273383227,0.0,70.9000015258789,-1.3084560967828678,-7.874217295587789,-19.137772263792233,-23.168614581965723,-23.9515188533928,-44.570834564280055
82,QCOM,False,12,40,61,0,23,0,0.0,211.7075175565623,0.0,204.89999389648438,3.7941290185045564,-3.789269511181396,-17.347169529347013,57.77275118779037,18.80220417505117,34.36430855091792
90,SNPS,False,20,31,51,0,18,0,0.0,492.19886034991526,0.0,455.0199890136719,-1.920549178275731,-1.4553647859896461,-14.87952875415138,10.945306024046182,-5.448425266556376,-5.002301019476188
91,TMUS,False,69,32,108,0,14,0,0.0,212.05863201778658,0.0,181.57000732421875,0.4314475729037859,0.14340619332972687,-4.476392221688117,-13.628325829730814,-6.2970080158084505,-19.505937900356486
93,TSLA,False,26,24,72,0,13,0,0.0,404.37662827219674,0.0,375.1199951171875,-0.10918000251435003,-5.363542434969797,-13.48508999620422,-2.806067300765964,-23.245966753680445,10.17710628609044
99,WBD,False,14,11,51,0,0,0,0.0,26.80568310732316,0.0,26.979999542236328,-0.8088279946038865,2.8201211035552936,-0.07407576949508102,-0.8817038103319017,-6.156523331351902,147.52294024276523
103,ZS,False,21,24,108,0,15,0,0.0,155.905327239086,0.0,123.80000305175781,-2.7264820325566004,-0.4663082605464666,-32.936078570692914,-11.216293112315803,-46.64942838886982,-59.865134383307165
108,ACN,False,10,15,77,0,7,0,0.0,169.94632068608772,0.0,125.81999969482422,-2.5783928447795326,-19.351320989046556,-28.915254409703834,-34.01268827404598,-53.12114932880851,-57.594573106416505
133,APTV,False,6,15,65,0,6,0,0.0,64.84113828286304,0.0,61.970001220703125,2.565380832061136,-1.4315217535739504,5.462905021890689,-12.582872401953832,-19.727974520193094,-9.466758241697
136,ARES,False,4,47,58,0,25,0,0.0,126.128025686518,0.0,112.47000122070312,-1.2294735155092715,-12.372422382282638,-9.320714304607328,6.669489639179539,-32.38026905204286,-31.325347228951223
155,XYZ,True,8,8,66,5,0,26,68.96931386535667,0.0,69.64085075065138,74.08000183105469,-2.114162880112554,1.702368966922949,7.098458568868055,23.446098821957122,13.706830538796847,13.376195260200433
160,BR,False,11,7,55,0,3,0,0.0,146.16109774432644,0.0,136.25999450683594,-2.740907515623104,-2.4135287961960015,-6.6462597180591985,-16.02391896935678,-39.55940311599603,-42.48840630607301
