ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
NTRS,2026-03-06,136.1949,156.7214,156.7214,137.14,0.97,1.03,0.48,-4.73,-0.3,5.51,42.2
NTRS,2026-03-09,134.2459,156.7214,156.7214,137.14,0.97,1.03,0.48,-4.73,-0.3,5.51,42.2
NUE,2026-02-13,181.3309,196.9,196.9,160.62,-1.53,1.29,-1.3,-10.77,2.11,21.4,26.05
NUE,2026-03-09,165.5437,196.9,196.9,160.62,-1.53,1.29,-1.3,-10.77,2.11,21.4,26.05
NUE,2026-03-19,157.0949,196.9,196.9,160.62,-1.53,1.29,-1.3,-10.77,2.11,21.4,26.05
OMC,2026-03-20,74.231,86.3088,86.3088,75.64,-5.39,0.77,-3.91,-8.25,-5.52,2.85,-2.57
PCAR,2026-03-09,117.283,131.5375,131.5375,114.32,4.66,2.75,-1.13,-11.01,4.1,17.1,19.26
PCAR,2026-03-20,110.9441,131.5375,131.5375,114.32,4.66,2.75,-1.13,-11.01,4.1,17.1,19.26
RCL,2026-03-02,292.7417,354.5014,354.5014,278.96,0.55,5.81,-0.66,-10.99,-1.86,-14.1,31.83
RCL,2026-03-06,270.4017,354.5014,354.5014,278.96,0.55,5.81,-0.66,-10.99,-1.86,-14.1,31.83
RCL,2026-03-09,263.126,354.5014,354.5014,278.96,0.55,5.81,-0.66,-10.99,-1.86,-14.1,31.83
REGN,2026-01-13,744.8827,820.1234,820.1234,736.53,-4.46,0.5,-2.69,-5.53,-1.51,24.72,11.76
REGN,2026-03-19,728.5025,820.1234,820.1234,736.53,-4.46,0.5,-2.69,-5.53,-1.51,24.72,11.76
RF,2026-02-12,29.3498,30.8732,30.8732,25.46,-5.15,0.39,0.51,-14.49,-6.49,-4.36,22.41
RL,2026-03-02,351.1373,389.15,389.15,339.11,-4.1,2.8,-0.04,-11.93,-8.13,9.14,52.53
RL,2026-03-03,344.0696,389.15,389.15,339.11,-4.1,2.8,-0.04,-11.93,-8.13,9.14,52.53
RL,2026-03-09,330.7671,389.15,389.15,339.11,-4.1,2.8,-0.04,-11.93,-8.13,9.14,52.53
RSG,2026-03-10,220.2735,233.42,233.42,216.73,2.57,-1.17,-3.3,-1.26,1.83,-3.95,-6.75
SHW,2026-03-02,347.6112,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SHW,2026-03-03,342.1798,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SHW,2026-03-05,333.4382,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SHW,2026-03-06,328.1466,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SHW,2026-03-09,322.1271,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SHW,2026-03-19,304.9858,376.9365,376.9365,313.95,-2.9,3.43,-2.71,-12.75,-3.29,-9.06,-5.74
SNA,2026-03-09,366.2202,390.05,390.05,362.55,5.88,1.58,-1.9,-5.45,5.47,8.99,12.9
STLD,2026-02-13,188.979,208.47,208.47,166.64,-1.66,1.64,-4.38,-13.83,-4.27,20.44,33.49
STLD,2026-03-09,177.3649,208.47,208.47,166.64,-1.66,1.64,-4.38,-13.83,-4.27,20.44,33.49
STLD,2026-03-19,162.2188,208.47,208.47,166.64,-1.66,1.64,-4.38,-13.83,-4.27,20.44,33.49
TRV,2026-03-06,299.9114,311.984,311.984,295.52,2.25,-0.36,-2.99,-2.73,1.0,7.5,15.67
TRV,2026-03-12,295.5684,311.984,311.984,295.52,2.25,-0.36,-2.99,-2.73,1.0,7.5,15.67
TRV,2026-03-19,295.5793,311.984,311.984,295.52,2.25,-0.36,-2.99,-2.73,1.0,7.5,15.67
TXN,2026-02-24,211.882,231.32,231.32,188.63,9.44,0.77,-2.83,-14.15,7.76,6.79,7.7
TXN,2026-03-05,196.0009,231.32,231.32,188.63,9.44,0.77,-2.83,-14.15,7.76,6.79,7.7
TXN,2026-03-06,192.8056,231.32,231.32,188.63,9.44,0.77,-2.83,-14.15,7.76,6.79,7.7
TXN,2026-03-19,185.6851,231.32,231.32,188.63,9.44,0.77,-2.83,-14.15,7.76,6.79,7.7
UAL,2026-03-06,91.6805,118.94,118.94,93.96,-15.97,4.46,4.08,-16.87,-16.74,-11.62,26.9
UAL,2026-03-09,88.5966,118.94,118.94,93.96,-15.97,4.46,4.08,-16.87,-16.74,-11.62,26.9
USB,2026-02-12,57.4878,61.19,61.19,51.52,-3.45,0.53,0.7,-12.17,-3.44,4.3,26.25
USB,2026-02-23,55.7852,61.19,61.19,51.52,-3.45,0.53,0.7,-12.17,-3.44,4.3,26.25
USB,2026-02-24,54.7855,61.19,61.19,51.52,-3.45,0.53,0.7,-12.17,-3.44,4.3,26.25
USB,2026-03-09,50.3575,61.19,61.19,51.52,-3.45,0.53,0.7,-12.17,-3.44,4.3,26.25
VTRS,2026-02-26,15.0977,16.1619,16.1619,13.29,7.66,0.68,-1.63,-15.81,12.26,36.96,47.35
VZ,2026-03-18,49.469,51.67,51.67,50.58,26.34,1.2,-0.77,2.7,27.34,20.38,23.53
VZ,2026-03-19,49.1905,51.67,51.67,50.58,26.34,1.2,-0.77,2.7,27.34,20.38,23.53
WMB,2026-03-09,72.6269,76.3211,76.3211,73.6,23.32,1.64,-0.39,1.57,26.37,24.34,27.21
WMB,2026-03-10,72.157,76.3211,76.3211,73.6,23.32,1.64,-0.39,1.57,26.37,24.34,27.21
WMT,2026-02-20,122.573,134.4141,134.4141,120.72,8.58,1.43,-3.99,-1.64,5.35,18.45,42.32
WMT,2026-03-19,119.5197,134.4141,134.4141,120.72,8.58,1.43,-3.99,-1.64,5.35,18.45,42.32
WMT,2026-03-20,118.3957,134.4141,134.4141,120.72,8.58,1.43,-3.99,-1.64,5.35,18.45,42.32
