Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,213.86,99,98,98,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,200.27,99,99,99,97,"TER,LRCX,AMAT,KLAC"
3,Wireless Telecommunication Services,Communication Services,168.41,98,99,99,99,"SATS,TMUS"
4,Communications Equipment,Information Technology,168.22,97,96,89,94,"CIEN,ANET,CSCO,MSI,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,160.2,96,94,96,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Construction & Engineering,Industrials,150.15,95,97,92,95,"FIX,PWR,EME,J"
7,Construction Machinery & Heavy Transportation Equipment,Industrials,136.91,94,90,93,76,"CAT,CMI,WAB,PCAR"
8,Electrical Components & Equipment,Industrials,133.72,93,87,65,85,"VRT,GNRC,AME,ETN,ROK,EMR"
9,Oil & Gas Equipment & Services,Energy,132.66,92,89,86,26,"HAL,BKR,SLB"
10,Oil & Gas Refining & Marketing,Energy,130.4,91,93,68,69,"VLO,MPC,PSX"
11,Agricultural Products & Services,Consumer Staples,128.99,90,95,77,80,"BG,ADM"
12,Semiconductors,Information Technology,128.63,89,73,87,88,"MU,INTC,MPWR,MRVL,AMD,ADI,AVGO,ON,ARM,NVDA,TXN,MCHP,FSLR,NXPI,SWKS,QCOM"
13,Electronic Manufacturing Services,Information Technology,128.59,88,71,91,92,"JBL,TEL"
14,Cargo Ground Transportation,Industrials,124.84,87,70,80,19,"JBHT,ODFL"
15,Oil & Gas Exploration & Production,Energy,123.77,86,88,39,22,"APA,DVN,CTRA,OXY,FANG,COP,EOG,TPL,EQT,EXE"
16,Steel,Materials,123.28,85,74,85,52,"NUE,STLD"
17,Apparel Retail,Consumer Discretionary,121.57,84,85,81,64,"ROST,TJX"
18,Integrated Oil & Gas,Energy,120.96,83,91,57,43,"XOM,CVX"
19,Oil & Gas Storage & Transportation,Energy,118.85,82,84,33,15,"TRGP,WMB,KMI,OKE"
20,Specialty Chemicals,Materials,118.67,81,80,78,21,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
21,Data Center REITs,Real Estate,117.73,80,69,20,39,"EQIX,DLR"
22,Broadcasting,Communication Services,117.17,79,79,97,93,"WBD,FOXA,FOX"
23,Interactive Media & Services,Communication Services,116.9,78,75,95,90,"GOOGL,GOOG,META"
24,Air Freight & Logistics,Industrials,116.81,77,83,90,47,"FDX,CHRW,EXPD,UPS"
25,Food Retail,Consumer Staples,115.25,76,86,46,73,"CASY,KR"
26,Fertilizers & Agricultural Chemicals,Materials,113.4,75,92,21,25,"CF,CTVA,MOS"
27,Pharmaceuticals,Health Care,110.82,74,72,69,35,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
