,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
16,ARM,True,54,8,18,32,0,12,303.55763927798375,0.0,120.76192594304771,402.7099914550781,-1.50177682689894,25.368902909126454,90.695144152859,230.84948029607966,197.07140654160372,223.35794804452198
91,TMUS,False,53,32,108,0,14,0,0.0,212.05864048831054,0.0,188.8300018310547,1.119201176186713,-0.6569240288750192,-3.1650715262267,-13.121969181345936,-8.728070317771115,-20.566354751699794
155,XYZ,True,66,29,13,26,0,5,70.26176506977608,0.0,65.39260838305891,74.1500015258789,-2.562413912406729,7.199658072521715,3.2586047163917775,17.885532157533287,11.002991225054565,20.080974130977985
161,BRO,False,104,13,40,0,5,0,0.0,78.27653361025126,0.0,56.59000015258789,-0.6844496187813254,-0.7018801791508694,-1.5167559670749928,-21.347154077563143,-29.27225325792208,-49.42800615343036
179,COR,False,82,14,29,0,8,0,0.0,342.65807725016543,0.0,264.8399963378906,0.05666776043707157,-2.193663663558745,-12.680933758960785,-28.534901902913674,-27.925501698239568,-8.378158295064646
202,CAG,False,71,18,23,0,13,0,0.0,18.106055282901234,0.0,12.859999656677246,-1.9069413161476998,-2.2053229677997477,-8.534855811705356,-30.462657606164356,-24.681246541177554,-38.95562856202288
220,DELL,True,66,10,2,42,0,0,299.5995014740159,0.0,112.0310393918952,435.30999755859375,-6.577816649187413,42.68716950250684,107.12280599092429,200.76932743837537,228.88429294745868,297.1681636214205
273,FOXA,True,61,33,56,19,0,34,62.81890620010295,0.0,71.75919345533768,65.69000244140625,-1.6763885018933598,1.123773656437883,3.693771150193577,15.084093087164627,0.7820389947313149,20.706937453929424
284,GIS,False,74,22,8,0,15,0,0.0,45.28119025623492,0.0,33.06999969482422,-1.6651839295418747,-0.27141180036801016,-4.7523083751939215,-24.498919621776174,-27.97925920116654,-35.59492126350743
314,PODD,False,90,11,20,0,0,0,0.0,277.5896685808415,0.0,142.42999267578125,-3.847979490408173,-7.392724415064055,-18.63002848557297,-41.10569184892688,-56.468721044956794,-56.17943167993714
357,MKC,False,63,18,10,0,6,0,0.0,66.02646443695527,0.0,46.150001525878906,-0.923143598695829,-1.4310084863571204,-8.14092359861702,-31.19348945773539,-30.515900775941784,-34.69360323741524
359,MCK,False,61,34,30,0,14,0,0.0,921.2600708714922,0.0,736.780029296875,0.2667349763370617,-2.2276463683172127,-9.388632816235548,-25.921251113890225,-16.141344379251017,2.918583305887307
371,MSI,False,61,53,59,0,46,0,0.0,437.6594281019744,0.0,415.4200134277344,0.9329964966103896,1.2034696718936666,-4.698320889082989,-13.265244420917268,13.044838393222467,1.1026271861497583
426,RMD,False,76,23,14,0,7,0,0.0,251.58860598077527,0.0,182.82000732421875,-1.9416407797597943,-12.09731172236428,-10.5630449476742,-29.005859762466663,-28.15995266503231,-24.58442979923179
468,TSCO,False,86,6,96,0,4,0,0.0,51.382750020093106,0.0,30.010000228881836,-5.569541911644627,1.5223366287364937,-10.571525748419132,-41.368883168414236,-44.52538636483514,-36.70245159737181
485,UHS,False,67,14,43,0,8,0,0.0,213.72372852347198,0.0,142.5500030517578,-1.4790236737434939,-8.989338818950475,-14.640716735474363,-30.412497532597644,-41.38418831484381,-24.815577126517677
