Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
49,Internet Services & Infrastructure,Information Technology,93.95,53,77,30,21,"AKAM,VRSN,GDDY"
50,--- Reference ---,--- Reference ---,93.53,52,66,78,38,"QQQ,SPY,^VIX"
51,Multi-line Insurance,Financials,93.29,51,52,39,65,"AIZ,L,AIG"
52,Industrial Gases,Materials,93.27,50,58,60,8,"LIN,APD"
53,Multi-Utilities,Utilities,93.26,49,50,69,45,"D,PNW,NI,CNP,AEE,SRE,DTE,NEE,XEL,PCG,ED,CMS"
54,Broadcasting,Communication Services,92.91,48,83,75,96,"WBD,FOX,FOXA"
55,Industrial Machinery & Supplies & Components,Industrials,92.61,47,39,53,46,"GWW,IEX,NDSN,SWK,DOV,PH,SNA,FTV,HUBB,ITW,IR,XYL,OTIS,PNR"
56,Oil & Gas Exploration & Production,Energy,92.19,46,78,90,33,"APA,FANG,OXY,DVN,COP,EOG,TPL,EQT,EXE"
57,Multi-Family Residential REITs,Real Estate,92.16,45,41,21,16,"ESS,CPT,UDR,EQR,MAA,AVB"
58,Biotechnology,Health Care,91.87,44,54,73,82,"MRNA,BIIB,INCY,AMGN,ABBV,VRTX,GILD,REGN,ALNY,INSM"
59,Industrial Conglomerates,Industrials,91.85,43,33,49,47,"HON,MMM"
60,Electric Utilities,Utilities,90.58,42,46,65,50,"EIX,ETR,EVRG,AEP,LNT,FE,WEC,ES,SO,DUK,EXC,PPL,PEG,VST,CEG"
61,Health Care Distributors,Health Care,90.41,41,33,67,79,"CAH,HSIC,MCK,COR"
62,Consumer Finance,Financials,89.83,40,35,20,80,"SYF,AXP,COF"
63,Building Products,Industrials,89.82,39,25,38,28,"JCI,CARR,MAS,TT,LII,AOS,ALLE,BLDR"
64,Aerospace & Defense,Industrials,89.8,38,42,77,71,"HWM,GE,GD,BA,TXT,RTX,LMT,LHX,TDG,HII,NOC,AXON"
65,Interactive Home Entertainment,Communication Services,89.56,37,64,44,75,"EA,TTWO"
66,Life Sciences Tools & Services,Health Care,89.5,36,20,19,65,"CRL,WAT,A,TECH,IQV,TMO,MTD,DHR"
67,Construction Materials,Materials,89.25,35,27,33,66,"VMC,CRH,MLM"
68,Distillers & Vintners,Consumer Staples,89.01,34,22,26,12,"BF.B,STZ"
69,Property & Casualty Insurance,Financials,88.51,33,45,42,53,"ALL,TRV,CB,CINF,HIG,ACGL,WRB,PGR"
70,Personal Care Products,Consumer Staples,88.49,33,23,32,51,"EL,KVUE,PG"
71,Paper & Plastic Packaging Products & Materials,Materials,87.95,32,14,22,18,"PKG,SW,AMCR,AVY,IP"
72,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,86.4,31,16,50,67,"TPR,RL,NKE,LULU"
73,Office REITs,Real Estate,86.28,30,15,7,0,"BXP,ARE"
74,Telecom Tower REITs,Real Estate,85.94,29,29,25,10,"SBAC,AMT,CCI"
75,Household Products,Consumer Staples,85.16,28,24,33,3,"CL,CHD,KMB,CLX"
76,Publishing,Communication Services,85.01,27,47,14,13,"NWS,NWSA"
77,Independent Power Producers & Energy Traders,Utilities,84.99,26,26,70,73,"AES,NRG"
78,Integrated Telecommunication Services,Communication Services,83.68,25,38,66,22,"VZ,T"
79,Movies & Entertainment,Communication Services,83.26,24,34,24,35,"LYV,TKO,DIS,PSKY,NFLX"
80,Fertilizers & Agricultural Chemicals,Materials,82.99,23,63,76,14,"CF,CTVA,MOS"
81,Restaurants,Consumer Discretionary,82.32,22,31,36,31,"SBUX,DRI,YUM,MCD,CMG,DPZ"
82,Homebuilding,Consumer Discretionary,82.05,21,9,23,30,"DHI,PHM,NVR,LEN"
83,Financial Exchanges & Data,Financials,81.51,20,44,30,34,"CBOE,MSCI,NDAQ,MCO,CME,SPGI,FDS,ICE,COIN"
84,Packaged Foods & Meats,Consumer Staples,81.5,19,18,17,17,"SJM,MDLZ,KHC,HRL,TSN,HSY,CPB,CAG,GIS,MKC"
85,Automotive Retail,Consumer Discretionary,81.43,18,32,27,67,"CVNA,ORLY,AZO"
86,Home Improvement Retail,Consumer Discretionary,79.52,17,12,28,23,"HD,LOW"
87,Human Resource & Employment Services,Industrials,78.52,16,13,0,4,"PAYX,ADP"
88,Environmental & Facilities Services,Industrials,76.84,15,28,35,37,"WM,RSG,VLTO,ROL"
89,Health Care Technology,Health Care,76.56,14,17,11,32,"SOLV,VEEV"
90,Health Care Equipment,Health Care,75.72,13,11,18,41,"RVTY,EW,DXCM,BAX,BDX,ZBH,IDXX,MDT,STE,GEHC,SYK,ISRG,RMD,ABT,BSX,PODD"
91,Application Software,Information Technology,75.58,12,30,12,49,"DDOG,CDNS,APP,SNPS,ORCL,PLTR,FICO,CRM,WDAY,ADSK,TRMB,PTC,TYL,ADBE,INTU"
92,Transaction & Payment Processing Services,Financials,75.33,11,21,10,11,"XYZ,CPAY,V,MA,GPN,JKHY,PYPL,FIS,FISV"
93,Insurance Brokers,Financials,73.43,10,8,9,7,"AON,MRSH,AJG,WTW,ERIE,BRO"
94,Distributors,Consumer Discretionary,72.88,9,0,5,5,"GPC,POOL"
95,Health Care Facilities,Health Care,70.36,8,19,61,87,"HCA,UHS"
96,Advertising,Communication Services,68.06,7,7,4,1,"OMC,TTD"
97,IT Consulting & Other Services,Information Technology,67.16,6,2,1,40,"IBM,CTSH,ACN,IT"
98,Diversified Support Services,Industrials,66.77,5,5,16,25,"CTAS,CPRT,LDOS"
99,Research & Consulting Services,Industrials,66.39,4,4,8,2,"VRSK,EFX"
100,Other Specialty Retail,Consumer Discretionary,65.16,3,3,37,64,"ULTA,TSCO"
101,Real Estate Services,Real Estate,62.93,2,1,1,27,"CBRE,CSGP"
102,Computer Software,Technology,61.93,1,10,0,6,"SHOP,TRI,MSTR"
103,Cable & Satellite,Communication Services,60.81,0,0,15,0,"CMCSA,CHTR"
104,EDP Services,Technology,59.87,0,6,3,20,"PDD,ZS"
