Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
33,Asset Management & Custody Banks,Financials,105.96,66,60,52,79,"IVZ,STT,BK,NTRS,BEN,BLK,ARES,TROW,APO,KKR,BX,AMP"
34,Other Specialty Retail,Consumer Discretionary,105.94,65,66,59,78,"ULTA,TSCO"
35,Automotive Retail,Consumer Discretionary,105.63,64,74,83,93,"CVNA,ORLY,AZO"
36,Broadline Retail,Consumer Discretionary,105.22,63,48,80,82,"EBAY,AMZN"
37,Independent Power Producers & Energy Traders,Utilities,104.82,62,77,90,95,"NRG,AES"
38,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,103.79,61,63,57,89,"EXPE,MAR,HLT,CCL,RCL,ABNB,NCLH,BKNG"
39,Integrated Oil & Gas,Energy,102.81,60,33,47,31,"XOM,CVX"
40,Electrical Components & Equipment,Industrials,102.56,59,57,72,80,"ROK,AME,EMR,GNRC,ETN"
41,Interactive Home Entertainment,Communication Services,102.46,58,75,93,64,"EA,TTWO"
42,Construction Materials,Materials,101.51,57,71,76,50,"CRH,MLM,VMC"
43,Industrial Machinery & Supplies & Components,Industrials,100.44,56,46,29,36,"PH,NDSN,SWK,HUBB,DOV,XYL,IEX,IR,FTV,SNA,ITW,PNR,GWW,OTIS"
44,Industrial Conglomerates,Industrials,100.39,55,51,33,58,"MMM,HON"
45,Personal Care Products,Consumer Staples,100.0,54,45,24,49,"EL,KVUE,PG"
46,Health Care REITs,Real Estate,98.95,53,65,60,43,"WELL,VTR,DOC"
47,Tobacco,Consumer Staples,98.77,52,42,73,69,"PM,MO"
48,Trading Companies & Distributors,Industrials,97.77,51,44,78,86,"URI,FAST"
49,Home Improvement Retail,Consumer Discretionary,96.92,50,30,37,12,"LOW,HD"
50,Life & Health Insurance,Financials,96.89,49,58,39,32,"PFG,PRU,GL,AFL,MET"
51,IT Consulting & Other Services,Information Technology,96.63,48,43,2,6,"EPAM,CTSH,IBM,ACN,IT"
52,Homebuilding,Consumer Discretionary,96.53,47,38,31,9,"PHM,DHI,LEN,NVR"
53,Rail Transportation,Industrials,96.03,46,61,58,57,"NSC,CSX,UNP"
54,Multi-line Insurance,Financials,95.87,45,62,53,34,"AIZ,L,AIG"
55,Health Care Supplies,Health Care,95.34,44,47,5,3,"WST,COO,ALGN"
56,Hotel & Resort REITs,Real Estate,94.53,43,36,36,46,"HST,VICI"
57,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,93.96,42,57,42,30,"MNST,KO,PEP,KDP"
58,Financial Exchanges & Data,Financials,93.93,41,32,30,71,"NDAQ,CBOE,MCO,SPGI,ICE,MSCI,CME,COIN,FDS"
59,Health Care Equipment,Health Care,93.51,40,41,40,35,"IDXX,STE,RVTY,EW,HOLX,GEHC,MDT,ISRG,BDX,RMD,PODD,ABT,SYK,DXCM,BSX,ZBH,BAX"
60,Electric Utilities,Utilities,93.1,39,54,68,61,"EIX,AEP,CEG,ES,FE,ETR,EVRG,LNT,VST,PPL,WEC,EXC,DUK,SO,PEG"
61,Communications Equipment,Information Technology,93.05,38,39,79,72,"CSCO,ANET,FFIV,MSI"
62,Retail REITs,Real Estate,92.7,37,34,48,24,"SPG,O,FRT,REG,KIM"
63,Multi-Utilities,Utilities,92.66,36,49,62,42,"SRE,NEE,NI,D,CNP,AEE,XEL,PNW,ED,DTE,CMS,PCG"
64,Oil & Gas Exploration & Production,Energy,91.69,35,27,23,8,"APA,DVN,COP,CTRA,FANG,OXY,EXE,EOG,EQT,TPL"
65,Property & Casualty Insurance,Financials,91.63,34,52,34,39,"CINF,CB,HIG,TRV,WRB,ALL,ACGL,PGR"
66,Electronic Equipment & Instruments,Information Technology,91.1,33,31,41,65,"KEYS,TDY,TRMB,ZBRA,ROP"
67,Environmental & Facilities Services,Industrials,91.09,32,35,35,47,"ROL,VLTO,WM,RSG"
68,Fertilizers & Agricultural Chemicals,Materials,90.73,31,7,22,84,"CTVA,CF,MOS"
69,Restaurants,Consumer Discretionary,90.63,30,29,17,40,"YUM,DRI,SBUX,MCD,DPZ,CMG"
70,Health Care Services,Health Care,90.22,29,37,64,29,"CVS,DGX,LH,CI,DVA"
71,Building Products,Industrials,90.15,28,26,28,66,"JCI,ALLE,MAS,AOS,BLDR,TT,LII,CARR"
72,Paper & Plastic Packaging Products & Materials,Materials,90.15,28,18,8,33,"AVY,PKG,AMCR,SW,IP"
73,Real Estate Services,Real Estate,90.03,27,21,49,74,"CBRE,CSGP"
74,Movies & Entertainment,Communication Services,89.93,26,40,86,87,"TKO,DIS,LYV,PSKY,NFLX"
75,Oil & Gas Storage & Transportation,Energy,89.5,25,28,18,28,"TRGP,WMB,KMI,OKE"
76,Managed Health Care,Health Care,89.26,24,8,15,0,"CNC,ELV,HUM,MOH,UNH"
77,Self-Storage REITs,Real Estate,89.05,23,16,45,15,"EXR,PSA"
78,--- Reference ---,--- Reference ---,88.59,22,55,63,25,"QQQ,SPY,^VIX"
79,Application Software,Information Technology,88.37,21,50,85,90,"APP,PLTR,SNPS,CDNS,ORCL,DDOG,FICO,PTC,ADSK,CRM,INTU,ADBE,TYL,WDAY"
80,Diversified Support Services,Industrials,88.1,20,23,27,19,"LDOS,CTAS,CPRT"
81,Distributors,Consumer Discretionary,87.93,19,9,21,44,"GPC,POOL"
82,Publishing,Communication Services,87.41,18,13,19,51,"NWS,NWSA"
83,Industrial Gases,Materials,86.81,17,5,11,38,"LIN,APD"
84,Data Center REITs,Real Estate,85.8,16,11,38,27,"EQIX,DLR"
85,Integrated Telecommunication Services,Communication Services,85.67,15,22,44,68,"VZ,T"
86,Multi-Family Residential REITs,Real Estate,84.78,14,14,6,16,"CPT,UDR,MAA,EQR,ESS,AVB"
87,Distillers & Vintners,Consumer Staples,84.17,13,24,0,0,"STZ,BF.B"
88,Internet Services & Infrastructure,Information Technology,84.05,12,17,12,45,"AKAM,VRSN,GDDY"
89,Packaged Foods & Meats,Consumer Staples,83.51,11,19,13,5,"HSY,TSN,SJM,MKC,HRL,MDLZ,KHC,GIS,CAG,CPB,LW"
90,Telecom Tower REITs,Real Estate,81.81,10,15,9,54,"CCI,SBAC,AMT"
91,Systems Software,Information Technology,81.54,9,25,54,73,"CRWD,MSFT,PANW,GEN,FTNT,NOW"
92,EDP Services,Technology,80.28,8,20,89,81,"PDD,ZS"
93,Household Products,Consumer Staples,79.91,7,3,4,4,"CL,CHD,CLX,KMB"
94,Transaction & Payment Processing Services,Financials,79.34,6,12,10,37,"JKHY,CPAY,MA,V,XYZ,FIS,GPN,PYPL,FISV"
95,Insurance Brokers,Financials,78.46,5,10,7,26,"WTW,AON,AJG,ERIE,BRO"
96,Human Resource & Employment Services,Industrials,77.69,4,6,25,52,"DAY,ADP,PAYX,PAYC"
97,Research & Consulting Services,Industrials,77.57,3,1,3,17,"EFX,VRSK"
98,Office REITs,Real Estate,75.99,2,0,14,7,"BXP,ARE"
99,Advertising,Communication Services,73.2,1,2,1,23,"OMC,TTD"
100,Computer Software,Technology,72.12,0,4,50,88,"SHOP,TRI,TEAM,MSTR"
101,Cable & Satellite,Communication Services,69.55,0,0,0,2,"CMCSA,CHTR"
