Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,166.72,99,98,97,55,"LRCX,TER,KLAC,AMAT"
2,Paper & Plastic Packaging Products & Materials,Materials,161.92,98,17,8,27,"AMCR,AVY,PKG,SW,IP"
3,Broadcasting,Communication Services,148.35,97,97,93,93,"WBD,FOXA,FOX"
4,Electronic Components,Information Technology,141.0,96,96,98,91,"APH,GLW"
5,"Technology Hardware, Storage & Peripherals",Information Technology,129.01,95,94,95,68,"WDC,STX,AAPL,HPE,NTAP,DELL,HPQ,SMCI"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,122.88,94,90,69,58,"CMI,CAT,PCAR,WAB"
7,Air Freight & Logistics,Industrials,122.43,93,80,46,14,"CHRW,EXPD,FDX,UPS"
8,Automobile Manufacturers,Consumer Discretionary,121.57,92,95,88,52,"GM,F,TSLA"
9,Electronic Manufacturing Services,Information Technology,121.0,91,91,92,95,"TEL,JBL"
10,Investment Banking & Brokerage,Financials,119.05,90,92,96,96,"HOOD,GS,MS,IBKR,SCHW,RJF"
11,Oil & Gas Equipment & Services,Energy,118.82,89,59,25,20,"HAL,SLB,BKR"
12,Construction & Engineering,Industrials,118.15,88,93,94,89,"FIX,EME,PWR,J"
13,Semiconductors,Information Technology,118.09,87,82,89,56,"MU,INTC,AMD,ADI,MPWR,MCHP,AVGO,FSLR,ON,NVDA,NXPI,TXN,QCOM,MRVL,SWKS,ARM"
14,Interactive Media & Services,Communication Services,117.72,86,85,86,63,"GOOGL,GOOG,MTCH,META"
15,Steel,Materials,116.99,85,83,53,35,"NUE,STLD"
16,Consumer Staples Merchandise Retail,Consumer Staples,116.47,84,79,50,59,"DG,DLTR,WMT,TGT,COST"
17,Aerospace & Defense,Industrials,114.03,83,70,75,82,"HII,RTX,HWM,GE,LHX,BA,GD,NOC,TXT,LMT,TDG,AXON"
18,Cargo Ground Transportation,Industrials,112.21,82,73,14,8,"JBHT,ODFL"
19,Biotechnology,Health Care,112.09,81,84,82,41,"INSM,INCY,MRNA,AZN,REGN,BIIB,GILD,ALNY,AMGN,ABBV,VRTX"
20,Specialty Chemicals,Materials,111.36,80,54,18,19,"ALB,DD,ECL,SHW,PPG,IFF,LYB"
21,Passenger Airlines,Industrials,111.01,79,89,65,76,"LUV,DAL,UAL"
22,Health Care Distributors,Health Care,110.89,78,86,64,67,"CAH,COR,MCK,HSIC"
23,Apparel Retail,Consumer Discretionary,110.47,77,87,67,21,"ROST,TJX"
24,Agricultural Products & Services,Consumer Staples,110.32,76,66,81,13,"BG,ADM"
25,Oil & Gas Refining & Marketing,Energy,109.91,75,67,74,54,"VLO,PSX,MPC"
26,Life Sciences Tools & Services,Health Care,109.22,74,68,59,11,"CRL,IQV,TMO,MTD,WAT,TECH,DHR,A"
27,Pharmaceuticals,Health Care,108.52,73,69,33,12,"VTRS,LLY,JNJ,MRK,BMY,PFE,ZTS"
28,Regional Banks,Financials,107.84,72,71,41,64,"CFG,KEY,RF,FITB,MTB,HBAN"
29,Casinos & Gaming,Consumer Discretionary,106.95,71,81,57,71,"LVS,WYNN,MGM"
30,Automotive Retail,Consumer Discretionary,106.81,70,75,83,92,"CVNA,ORLY,AZO"
31,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,106.61,69,76,70,90,"TPR,RL,NKE,LULU"
32,Diversified Banks,Financials,106.32,68,77,61,75,"C,USB,TFC,PNC,WFC,BAC,JPM"
33,Other Specialty Retail,Consumer Discretionary,106.1,67,64,63,78,"ULTA,TSCO"
34,Consumer Finance,Financials,105.93,66,85,77,79,"SYF,COF,AXP"
35,Health Care Facilities,Health Care,105.21,65,88,79,1,"HCA,UHS"
36,Broadline Retail,Consumer Discretionary,104.93,64,47,72,84,"EBAY,AMZN"
37,Asset Management & Custody Banks,Financials,104.24,63,60,51,77,"IVZ,BK,STT,NTRS,BEN,ARES,TROW,APO,BLK,KKR,AMP,BX"
38,Integrated Oil & Gas,Energy,104.03,62,35,48,34,"XOM,CVX"
39,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,103.52,61,62,56,86,"EXPE,MAR,CCL,HLT,RCL,ABNB,NCLH,BKNG"
40,Interactive Home Entertainment,Communication Services,102.86,60,74,91,66,"EA,TTWO"
41,Electrical Components & Equipment,Industrials,101.67,59,58,71,75,"ROK,EMR,AME,GNRC,ETN"
42,Independent Power Producers & Energy Traders,Utilities,101.57,58,78,90,94,"NRG,AES"
43,Construction Materials,Materials,101.35,58,72,78,42,"CRH,MLM,VMC"
44,Industrial Machinery & Supplies & Components,Industrials,99.48,56,48,28,26,"PH,NDSN,SWK,DOV,HUBB,XYL,FTV,SNA,IEX,IR,ITW,GWW,PNR,OTIS"
45,Personal Care Products,Consumer Staples,99.37,55,34,26,46,"EL,PG,KVUE"
46,Health Care REITs,Real Estate,99.35,54,63,58,50,"WELL,VTR,DOC"
47,Industrial Conglomerates,Industrials,99.04,53,49,34,53,"MMM,HON"
48,IT Consulting & Other Services,Information Technology,98.99,52,45,2,6,"EPAM,CTSH,IBM,ACN,IT"
49,Tobacco,Consumer Staples,98.44,51,36,73,72,"PM,MO"
50,Life & Health Insurance,Financials,97.2,50,58,38,23,"PFG,PRU,GL,AFL,MET"
51,Home Improvement Retail,Consumer Discretionary,96.9,49,28,43,9,"LOW,HD"
52,Trading Companies & Distributors,Industrials,96.14,48,44,76,80,"URI,FAST"
53,Homebuilding,Consumer Discretionary,95.89,47,40,29,4,"PHM,DHI,LEN,NVR"
54,Health Care Supplies,Health Care,95.49,46,51,4,3,"WST,COO,ALGN"
55,Rail Transportation,Industrials,95.22,45,65,55,48,"NSC,CSX,UNP"
56,Multi-line Insurance,Financials,95.12,44,61,54,25,"AIZ,L,AIG"
57,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,95.01,43,56,44,31,"MNST,KO,PEP,KDP"
58,Financial Exchanges & Data,Financials,94.22,42,29,30,69,"NDAQ,CBOE,MCO,SPGI,ICE,CME,MSCI,COIN,FDS"
59,Health Care Equipment,Health Care,94.08,41,41,37,30,"IDXX,STE,GEHC,HOLX,EW,ISRG,RVTY,MDT,BDX,RMD,ABT,PODD,SYK,DXCM,BSX,ZBH,BAX"
60,Oil & Gas Exploration & Production,Energy,93.75,40,32,21,10,"APA,DVN,COP,FANG,OXY,CTRA,EXE,EOG,EQT,TPL"
61,Retail REITs,Real Estate,93.23,39,38,47,22,"SPG,O,FRT,REG,KIM"
62,Hotel & Resort REITs,Real Estate,93.15,38,39,32,45,"HST,VICI"
