,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,3,17,4,0,10,0,0.0,684.9211131466407,0.0
1,QQQ,False,3,6,15,0,2,0,0.0,612.8505582437573,0.0
2,^VIX,True,3,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967
3,ADBE,False,14,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,True,5,4,5,3,0,1,220.18863367174262,0.0,203.648443690847
5,ABNB,False,5,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,8,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,13,11,43,8,0,28,319.18307919132684,0.0,300.9612690097067
8,GOOG,True,11,13,42,7,0,27,319.58278810748266,0.0,302.2335941596674
9,AMZN,False,3,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,6,29,44,4,0,17,115.87708762017672,0.0,119.86103954137508
11,AMGN,True,11,2,7,0,0,4,321.89909585536543,0.0,322.4763547949162
12,ADI,True,12,12,15,9,0,13,290.56874812020953,0.0,262.2013453858008
13,AAPL,False,24,41,6,0,22,0,0.0,273.759547639574,0.0
14,AMAT,True,13,11,14,11,0,9,295.6322260535752,0.0,253.3636334401949
15,APP,False,14,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,1,53,24,0,0,14,103.36655984136661,0.0,159.74462063407955
17,ASML,True,14,10,13,12,0,7,1239.0482660277296,0.0,1068.9748225527558
18,TEAM,False,14,20,13,0,11,0,0.0,156.18226687560474,0.0
19,ADSK,False,14,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,True,10,10,14,2,0,10,254.8438340725347,0.0,257.9301708023092
21,AXON,True,29,24,7,15,0,3,589.2677020008532,0.0,684.8883831782967
22,BKR,True,13,18,31,8,0,15,49.62638891879324,0.0,48.070499635074704
23,BKNG,False,6,29,64,0,18,0,0.0,5265.732743602082,0.0
24,AVGO,False,27,13,14,0,8,0,0.0,362.39303263741766,0.0
25,CDNS,True,9,15,11,2,0,6,303.19486871574514,0.0,316.5194515922376
26,CHTR,False,7,22,43,0,8,0,0.0,202.082093268091,0.0
27,CTAS,True,28,30,6,11,0,2,190.20061969607258,0.0,185.70404692247322
28,CSCO,False,24,36,10,0,14,0,0.0,76.60239156083637,0.0
29,CCEP,True,3,25,23,1,0,12,86.2705749859037,0.0,89.31770291366298
30,CTSH,True,58,78,4,41,0,2,81.5549586279912,0.0,76.27707565996066
31,CMCSA,True,26,65,17,17,0,9,27.480320299232524,0.0,30.305369824789096
32,CEG,False,11,17,24,0,0,0,0.0,339.1390896442638,0.0
33,CPRT,True,6,52,6,4,0,2,39.24839692268777,0.0,43.51865714501947
34,CSGP,False,113,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,10,21,4,8,0,1,923.9876251251753,0.0,892.3792110273741
36,CRWD,False,44,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,2,11,25,0,0,12,34.59116207924431,0.0,36.062234470282824
38,DDOG,False,35,66,20,0,24,0,0.0,156.50614400277593,0.0
39,DXCM,True,37,19,7,11,0,3,65.5170333002429,0.0,66.59420768057878
40,FANG,False,25,24,4,0,15,0,0.0,152.68459362554958,0.0
41,DASH,False,9,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,True,81,2,36,51,0,15,203.70824574142642,0.0,167.44368452813077
43,EXC,True,4,31,2,2,0,0,43.479265883149374,0.0,45.246985451666184
44,FAST,True,9,7,18,4,0,8,40.726660360702354,0.0,41.09556273003426
45,FER,True,13,8,32,7,0,17,65.14618130411466,0.0,65.27405218359569
46,FTNT,False,24,9,19,0,2,0,0.0,80.28314851675559,0.0
47,GEHC,False,3,38,13,0,20,0,0.0,81.70861116363754,0.0
48,GILD,True,2,11,9,0,0,4,120.92629914132768,0.0,119.68560440541745
49,HON,True,26,18,18,11,0,5,210.95951656007148,0.0,192.9199545236146
50,IDXX,True,12,18,25,8,0,12,682.5806582537975,0.0,699.7587734475379
51,INSM,False,31,47,4,0,34,0,0.0,198.03198156132865,0.0
52,INTC,True,14,10,13,11,0,5,45.285567459020626,0.0,37.144082137812156
53,INTU,False,14,14,30,0,6,0,0.0,649.2502470645419,0.0
