Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,502.5,99,99,99,99,764.1500244140625,799.8699951171875,739.1099853515625,746.22998046875
2,MU,Information Technology,Semiconductors,S&P 500,453.14,99,99,99,99,1108.0699462890625,1149.4300537109375,1092.7900390625,1133.989990234375
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,382.32,99,99,99,99,1133.3599853515625,1145.0,1053.530029296875,1070.22998046875
4,INTC,Information Technology,Semiconductors,S&P 500,350.19,99,99,94,91,131.80999755859375,135.47999572753906,127.9000015258789,133.99000549316406
5,LITE,Information Technology,Communications Equipment,S&P 500,336.19,99,99,99,99,881.9749755859375,888.5399780273438,831.1699829101562,850.0
6,MRVL,Information Technology,Semiconductors,S&P 500,329.28,99,98,78,53,305.4700012207031,329.8800048828125,302.3599853515625,310.5799865722656
7,ARM,Technology,Semiconductors,Nasdaq 100,282.37,98,96,56,5,440.2449951171875,452.70001220703125,423.6199951171875,439.4599914550781
8,AMD,Information Technology,Semiconductors,S&P 500,268.8,98,98,86,96,531.5800170898438,539.6900024414062,526.3200073242188,537.3699951171875
9,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,259.3,98,96,93,58,429.8800048828125,436.0,407.8800048828125,409.5
10,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,242.56,98,97,99,97,421.8299865722656,439.5,421.8299865722656,437.9200134277344
11,COHR,Information Technology,Electronic Components,S&P 500,234.63,98,98,98,98,394.0,402.7799987792969,376.6499938964844,389.57000732421875
12,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,227.19,97,97,97,98,397.2200012207031,401.0,386.8999938964844,389.0400085449219
13,CIEN,Information Technology,Communications Equipment,S&P 500,226.7,97,99,99,99,450.79998779296875,451.6000061035156,425.0799865722656,428.2200012207031
14,FLEX,Information Technology,Electronic Manufacturing Services,S&P 500,220.53,97,98,87,91,147.02000427246094,153.3800048828125,143.85000610351562,147.61000061035156
15,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,219.53,97,96,97,93,622.52001953125,638.9000244140625,612.5,617.1099853515625
16,GLW,Information Technology,Electronic Components,S&P 500,201.98,97,97,98,96,182.3300018310547,196.02000427246094,181.1999969482422,194.9199981689453
17,FIX,Industrials,Construction & Engineering,S&P 500,194.19,96,97,98,97,,,,
18,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,191.47,96,95,95,94,251.77000427246094,263.95001220703125,250.5,259.55999755859375
19,ON,Information Technology,Semiconductors,S&P 500,189.44,96,97,79,53,117.88999938964844,122.18000030517578,117.58000183105469,121.62000274658203
20,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,189.22,96,94,74,76,49.17499923706055,49.599998474121094,46.93000030517578,47.40999984741211
21,VRT,Industrials,Electrical Components & Equipment,S&P 500,170.88,96,96,98,93,331.2300109863281,337.7900085449219,326.5,333.04998779296875
22,MRNA,Health Care,Biotechnology,S&P 500,164.74,95,90,96,68,63.959999084472656,67.73999786376953,60.72999954223633,63.959999084472656
23,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,163.74,95,95,95,93,979.0,994.489990234375,976.3300170898438,985.8200073242188
24,ASML,Technology,Industrial Machinery,Nasdaq 100,162.52,95,92,94,88,1924.1800537109375,1942.8699951171875,1909.530029296875,1929.6800537109375
25,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,154.04,95,98,98,99,109.77999877929688,110.63999938964844,104.13999938964844,109.16999816894531
26,STLD,Materials,Steel,S&P 500,153.03,95,90,77,89,,,,
27,Q,Information Technology,Semiconductor Materials & Equipment,S&P 500,152.7,94,92,87,11,160.4499969482422,170.07000732421875,159.5,168.97999572753906
28,TXN,Information Technology,Semiconductors,S&P 500,151.2,94,92,58,24,313.1099853515625,323.6000061035156,311.55999755859375,322.8599853515625
29,MPWR,Information Technology,Semiconductors,S&P 500,147.97,94,95,89,87,1529.239990234375,1581.0400390625,1515.6199951171875,1563.699951171875
30,FTNT,Information Technology,Systems Software,S&P 500,147.35,94,92,23,10,143.49000549316406,147.1999969482422,139.7899932861328,144.72999572753906
31,HUM,Health Care,Managed Health Care,S&P 500,146.97,94,86,3,41,,,,
32,DDOG,Information Technology,Application Software,S&P 500,146.32,93,94,33,51,224.0399932861328,225.5850067138672,215.3000030517578,223.0
