ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AIG,2026-03-18,74.3195,81.1414,81.1414,74.39,-12.53,0.68,-2.49,-5.92,-13.13,-3.6,-9.08
AIG,2026-03-19,73.6959,81.1414,81.1414,74.39,-12.53,0.68,-2.49,-5.92,-13.13,-3.6,-9.08
ALL,2026-03-12,203.3629,215.6588,215.6588,205.62,-0.72,0.76,-0.27,1.69,-1.16,0.95,2.34
ANET,2026-02-23,126.6259,151.8,151.8,131.22,0.15,-3.7,-1.76,-4.38,7.24,-10.53,55.44
APD,2026-02-13,275.1161,296.46,296.46,281.01,14.59,-1.11,-2.42,0.1,14.89,-2.57,-1.87
AZO,2026-03-03,3596.6164,3887.03,3887.03,3282.8999,-3.2,-1.76,-7.86,-12.35,-3.25,-20.57,-8.6
BBY,2026-02-20,63.0471,73.42,73.42,62.8,-6.17,-2.17,0.34,-5.28,-12.11,-13.7,-10.32
BBY,2026-02-23,61.7421,73.42,73.42,62.8,-6.17,-2.17,0.34,-5.28,-12.11,-13.7,-10.32
CAH,2026-03-06,216.2219,233.6,233.6,207.83,1.39,-1.47,-4.26,-6.7,4.99,39.32,59.28
CAH,2026-03-20,207.3231,233.6,233.6,207.83,1.39,-1.47,-4.26,-6.7,4.99,39.32,59.28
CARR,2026-03-06,58.1248,68.33,68.33,58.07,10.37,-1.53,4.35,-7.71,11.3,-4.18,-12.96
CARR,2026-03-09,57.077,68.33,68.33,58.07,10.37,-1.53,4.35,-7.71,11.3,-4.18,-12.96
CFG,2026-02-12,64.7563,68.79,68.79,57.02,-1.69,-0.05,2.48,-11.72,-2.03,8.02,42.9
CFG,2026-02-27,60.103,68.79,68.79,57.02,-1.69,-0.05,2.48,-11.72,-2.03,8.02,42.9
CI,2026-03-03,274.7225,296.1684,296.1684,262.84,-3.98,-0.65,-1.63,-7.57,-3.49,-9.53,-16.34
COST,2026-03-06,970.2565,1028.4399,1028.4399,972.33,12.91,-0.25,-3.58,-1.57,12.87,2.38,8.14
CTAS,2026-03-19,180.9067,209.08,209.08,179.34,-4.42,-1.37,-7.69,-9.41,-4.07,-9.69,-7.89
CTVA,2026-03-05,76.4073,80.905,80.905,77.33,15.63,-0.95,-2.37,0.63,16.67,9.98,25.02
CTVA,2026-03-06,75.8463,80.905,80.905,77.33,15.63,-0.95,-2.37,0.63,16.67,9.98,25.02
DAL,2026-03-02,62.5795,76.183,76.183,63.44,-8.34,-2.42,7.93,-5.68,-8.76,7.29,34.49
DAL,2026-03-05,60.368,76.183,76.183,63.44,-8.34,-2.42,7.93,-5.68,-8.76,7.29,34.49
DAL,2026-03-06,58.8245,76.183,76.183,63.44,-8.34,-2.42,7.93,-5.68,-8.76,7.29,34.49
DAL,2026-03-09,57.4467,76.183,76.183,63.44,-8.34,-2.42,7.93,-5.68,-8.76,7.29,34.49
DVA,2026-03-13,146.8105,159.42,159.42,149.31,31.42,-0.3,-0.94,1.34,26.09,14.65,-0.35
EIX,2026-03-20,69.0894,75.5,75.5,69.75,17.92,-2.98,-2.76,-4.0,18.87,29.3,26.73
EQIX,2026-03-09,920.4643,987.5178,987.5178,959.16,25.87,-1.6,-1.11,5.05,28.95,23.55,14.74
EQT,2026-03-17,61.7856,65.34,65.34,64.67,20.99,-0.02,0.47,8.2,19.3,31.7,22.08
FAST,2026-03-20,43.6922,48.45,48.45,43.76,9.65,-1.64,-3.74,-5.3,5.09,-6.33,16.87
FCX,2026-03-03,63.0087,69.75,69.75,52.09,2.82,-2.85,-7.61,-16.75,9.2,16.64,30.66
FCX,2026-03-06,58.87,69.75,69.75,52.09,2.82,-2.85,-7.61,-16.75,9.2,16.64,30.66
FCX,2026-03-09,57.0805,69.75,69.75,52.09,2.82,-2.85,-7.61,-16.75,9.2,16.64,30.66
FCX,2026-03-19,51.513,69.75,69.75,52.09,2.82,-2.85,-7.61,-16.75,9.2,16.64,30.66
FIX,2026-03-05,1309.3098,1499.2212,1499.2212,1356.75,45.45,-6.08,-0.63,-1.17,53.59,69.92,280.55
FIX,2026-03-09,1238.2171,1499.2212,1499.2212,1356.75,45.45,-6.08,-0.63,-1.17,53.59,69.92,280.55
FRT,2026-03-09,105.6098,110.89,110.89,103.15,3.49,-2.95,-1.28,-2.57,2.58,5.26,10.68
FRT,2026-03-20,102.8667,110.89,110.89,103.15,3.49,-2.95,-1.28,-2.57,2.58,5.26,10.68
FTV,2026-03-06,55.9914,62.3518,62.3518,55.22,0.13,-0.59,1.75,-4.46,0.07,13.34,-2.18
FTV,2026-03-12,54.2549,62.3518,62.3518,55.22,0.13,-0.59,1.75,-4.46,0.07,13.34,-2.18
GD,2026-01-28,345.059,369.7,369.7,345.78,3.13,-1.1,-1.63,-2.42,3.21,7.44,31.53
GD,2026-03-19,345.4354,369.7,369.7,345.78,3.13,-1.1,-1.63,-2.42,3.21,7.44,31.53
GL,2026-03-06,139.7963,152.71,152.71,136.8,-2.0,-0.66,-1.2,-5.01,-1.2,-4.38,8.26
GL,2026-03-09,138.455,152.71,152.71,136.8,-2.0,-0.66,-1.2,-5.01,-1.2,-4.38,8.26
GM,2026-02-23,78.3623,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GM,2026-02-27,78.0848,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GM,2026-03-02,77.1986,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GM,2026-03-03,75.7088,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GM,2026-03-06,73.8613,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GM,2026-03-09,72.964,87.413,87.413,72.81,-10.25,-1.33,0.58,-10.42,-9.35,23.4,47.72
GWW,2026-03-09,1091.9016,1218.63,1218.63,1041.95,3.46,-0.11,-2.98,-7.61,2.34,4.1,6.87
GWW,2026-03-13,1066.0748,1218.63,1218.63,1041.95,3.46,-0.11,-2.98,-7.61,2.34,4.1,6.87
GWW,2026-03-16,1057.5266,1218.63,1218.63,1041.95,3.46,-0.11,-2.98,-7.61,2.34,4.1,6.87
HAS,2026-03-06,93.0357,106.2475,106.2475,91.11,11.88,-0.27,-2.45,-9.79,12.77,23.65,55.68
HAS,2026-03-09,91.7231,106.2475,106.2475,91.11,11.88,-0.27,-2.45,-9.79,12.77,23.65,55.68
HLT,2026-03-06,292.0818,333.7024,333.7024,292.58,1.9,-1.76,0.35,-6.4,-0.1,9.98,25.87
HSIC,2026-03-19,72.1683,89.29,89.29,72.29,-4.35,-0.54,-4.34,-5.87,-5.64,5.46,2.05
HST,2026-03-09,18.5536,21.0,21.0,18.6,4.91,-2.62,0.49,-7.32,2.12,8.99,30.33
IBKR,2026-02-05,68.9865,78.7155,78.7155,65.47,1.91,-3.28,-1.09,-11.42,4.95,1.08,47.75
IBKR,2026-03-09,63.8104,79.095,79.095,65.47,1.91,-3.28,-1.09,-11.42,4.95,1.08,47.75
JBL,2026-03-09,235.6857,281.37,281.37,253.63,11.27,-4.4,1.19,-3.36,17.3,13.67,82.12
JBL,2026-03-18,239.311,281.37,281.37,253.63,11.27,-4.4,1.19,-3.36,17.3,13.67,82.12
JNJ,2026-03-05,238.9669,251.71,251.71,235.37,14.34,-0.94,-2.55,-4.17,12.5,36.73,48.43
LH,2026-02-17,267.5272,291.289,291.289,263.0,5.09,-0.41,-0.3,-6.66,3.07,-4.61,10.89
LH,2026-03-09,265.0903,291.289,291.289,263.0,5.09,-0.41,-0.3,-6.66,3.07,-4.61,10.89
MAR,2026-03-06,319.3706,369.2865,369.2865,319.76,3.27,-1.58,1.9,-8.43,3.32,21.67,30.35
MAR,2026-03-09,312.748,369.2865,369.2865,319.76,3.27,-1.58,1.9,-8.43,3.32,21.67,30.35
