Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,205.96,99,98,95,95,"WDC,STX,DELL,HPE,NTAP,AAPL,SMCI,HPQ"
2,Communications Equipment,Information Technology,189.69,99,99,99,98,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
3,Semiconductors,Information Technology,179.48,98,96,81,89,"MU,MRVL,INTC,AMD,ARM,ON,MPWR,TXN,ADI,QCOM,FSLR,NXPI,MCHP,NVDA,AVGO,SWKS"
4,Electronic Components,Information Technology,178.66,97,99,98,99,"COHR,GLW,APH"
5,Semiconductor Materials & Equipment,Information Technology,172.67,96,97,97,96,"TER,LRCX,AMAT,KLAC,Q"
6,Steel,Materials,151.13,95,93,83,86,"STLD,NUE"
7,Wireless Telecommunication Services,Communication Services,136.5,94,95,99,99,"SATS,TMUS"
8,Cargo Ground Transportation,Industrials,135.83,93,85,82,69,"JBHT,ODFL"
9,Construction & Engineering,Industrials,130.88,92,94,96,94,"FIX,PWR,EME,J"
10,Managed Health Care,Health Care,128.75,91,80,5,21,"HUM,CNC,UNH,ELV"
11,Oil & Gas Refining & Marketing,Energy,125.09,90,88,93,71,"VLO,MPC,PSX"
12,Oil & Gas Equipment & Services,Energy,123.4,89,90,92,66,"HAL,SLB,BKR"
13,Construction Machinery & Heavy Transportation Equipment,Industrials,122.13,88,91,91,88,"CAT,CMI,WAB,PCAR"
14,Agricultural Products & Services,Consumer Staples,120.41,87,87,94,66,"ADM,BG"
15,Electronic Manufacturing Services,Information Technology,119.36,86,86,71,93,"JBL,TEL"
16,Electrical Components & Equipment,Industrials,116.22,85,89,90,74,"VRT,GNRC,ROK,ETN,AME,EMR"
17,Air Freight & Logistics,Industrials,115.51,84,75,86,78,"FDX,CHRW,EXPD,UPS"
18,Interactive Media & Services,Communication Services,111.59,83,92,74,90,"GOOGL,GOOG,META"
19,Broadcasting,Communication Services,111.44,82,83,88,97,"WBD,FOXA,FOX"
20,Systems Software,Information Technology,108.11,81,32,12,37,"FTNT,PANW,CRWD,GEN,MSFT,NOW"
21,Apparel Retail,Consumer Discretionary,107.66,80,78,87,83,"ROST,TJX"
22,Automobile Manufacturers,Consumer Discretionary,107.38,79,66,69,91,"F,GM,TSLA"
23,Integrated Oil & Gas,Energy,107.16,78,74,89,45,"XOM,CVX"
24,Passenger Airlines,Industrials,106.22,77,67,48,84,"DAL,LUV,UAL"
25,Rail Transportation,Industrials,105.92,76,72,67,62,"CSX,UNP,NSC"
26,Hotel & Resort REITs,Real Estate,105.73,75,70,45,33,"HST,VICI"
27,Data Center REITs,Real Estate,105.53,74,76,68,12,"EQIX,DLR"
28,Broadline Retail,Consumer Discretionary,105.22,73,82,44,55,"EBAY,AMZN"
29,Oil & Gas Storage & Transportation,Energy,105.09,72,77,77,36,"TRGP,OKE,WMB,KMI"
30,Internet Services & Infrastructure,Information Technology,104.72,71,56,21,16,"AKAM,VRSN,GDDY"
31,Trading Companies & Distributors,Industrials,104.61,70,55,51,41,"URI,FAST"
32,Investment Banking & Brokerage,Financials,103.37,69,61,54,92,"MS,GS,IBKR,RJF,SCHW,HOOD"
33,--- Reference ---,--- Reference ---,103.05,68,60,80,52,"QQQ,^VIX,SPY"
34,Health Care Services,Health Care,102.69,67,69,47,38,"DVA,CVS,DGX,CI,LH"
35,Regional Banks,Financials,102.25,66,65,57,70,"CFG,KEY,FITB,RF,MTB,HBAN"
36,Food Retail,Consumer Staples,101.97,66,81,78,47,"CASY,KR"
37,Life & Health Insurance,Financials,101.84,65,54,33,56,"PFG,GL,MET,AFL,PRU"
38,Diversified Banks,Financials,101.72,64,63,50,75,"C,PNC,USB,BAC,TFC,JPM,WFC"
39,Oil & Gas Exploration & Production,Energy,100.96,63,79,85,43,"APA,FANG,OXY,COP,DVN,EOG,TPL,EQT,EXE"
40,Specialty Chemicals,Materials,100.54,62,84,75,54,"ALB,DD,LYB,PPG,IFF,ECL,SHW"
41,Pharmaceuticals,Health Care,100.41,61,68,70,61,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
42,Tobacco,Consumer Staples,100.14,60,57,58,29,"MO,PM"
