ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3482.24,2.68,-3.11,-2.25,2.4,-6.45,-6.03,-6.72
BIIB,2026-03-31,179.9904,202.41,202.41,187.21,6.38,0.08,3.62,5.57,4.53,25.13,54.81
BIIB,2026-04-06,168.9257,202.41,202.41,187.21,6.38,0.08,3.62,5.57,4.53,25.13,54.81
BK,2026-04-29,130.9471,138.5998,138.5998,131.88,14.56,-1.42,-1.93,8.41,8.88,23.23,66.06
CF,2026-04-08,123.1881,141.96,141.96,125.89,63.64,2.61,1.83,-3.14,40.87,53.75,61.79
CFG,2026-02-12,64.2938,68.2986,68.2986,63.56,10.37,-1.33,-1.18,4.96,-0.61,27.48,75.96
CFG,2026-02-27,59.6737,68.2986,68.2986,63.56,10.37,-1.33,-1.18,4.96,-0.61,27.48,75.96
CI,2026-03-03,274.7225,296.1684,296.1684,279.35,2.06,-1.25,-1.14,3.46,3.44,14.31,-14.89
COP,2026-04-08,124.3542,135.87,135.87,124.91,34.48,1.4,2.65,-4.3,23.67,44.15,42.51
COP,2026-04-17,112.345,135.87,135.87,124.91,34.48,1.4,2.65,-4.3,23.67,44.15,42.51
CTRA,2026-04-17,29.439,36.88,36.88,35.86,37.24,1.36,6.5,3.76,29.89,55.68,49.01
DAL,2026-03-02,62.5795,76.183,76.183,68.5,-1.03,-0.7,0.44,2.61,-0.57,20.25,67.09
DAL,2026-03-05,60.368,76.183,76.183,68.5,-1.03,-0.7,0.44,2.61,-0.57,20.25,67.09
DAL,2026-03-06,58.8245,76.183,76.183,68.5,-1.03,-0.7,0.44,2.61,-0.57,20.25,67.09
DAL,2026-03-09,57.4467,76.183,76.183,68.5,-1.03,-0.7,0.44,2.61,-0.57,20.25,67.09
DVN,2026-03-31,49.0084,52.71,52.71,51.26,40.67,1.38,6.35,3.58,28.37,62.01,68.77
DVN,2026-04-01,47.9954,52.71,52.71,51.26,40.67,1.38,6.35,3.58,28.37,62.01,68.77
DVN,2026-04-08,46.8924,52.71,52.71,51.26,40.67,1.38,6.35,3.58,28.37,62.01,68.77
DVN,2026-04-17,42.0864,52.71,52.71,51.26,40.67,1.38,6.35,3.58,28.37,62.01,68.77
EIX,2026-04-13,71.832,76.22,76.22,69.0,18.06,-1.26,0.63,-4.94,14.95,27.36,33.98
EOG,2026-04-08,134.4501,150.6999,150.6999,141.61,37.2,1.91,6.3,0.05,31.64,36.61,31.32
EQIX,2026-04-28,1071.4049,1128.6801,1128.6801,1083.2,42.15,-0.17,-0.61,8.28,34.39,31.51,28.58
EQIX,2026-04-30,1056.5736,1128.6801,1128.6801,1083.2,42.15,-0.17,-0.61,8.28,34.39,31.51,28.58
EXPE,2026-04-29,234.7509,279.76,279.76,246.5,-12.8,-2.12,0.52,9.41,-10.71,12.24,57.32
FAST,2026-04-13,45.4057,49.4067,49.4067,44.88,13.05,-0.07,-0.36,-2.55,0.71,9.19,13.54
FER,2026-04-29,66.7704,72.47,72.47,67.85,5.01,-1.64,0.19,2.08,-0.63,8.41,40.3
FTV,2026-03-06,55.9914,62.3518,62.3518,60.08,8.94,1.78,-3.11,7.13,12.0,17.49,19.93
FTV,2026-03-12,54.2549,62.3518,62.3518,60.08,8.94,1.78,-3.11,7.13,12.0,17.49,19.93
FTV,2026-04-30,59.478,62.3518,62.3518,60.08,8.94,1.78,-3.11,7.13,12.0,17.49,19.93
GM,2026-02-23,78.3623,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GM,2026-02-27,78.0848,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GM,2026-03-02,77.1986,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GM,2026-03-03,75.7088,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GM,2026-03-06,73.8613,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GM,2026-03-09,72.964,87.413,87.413,75.7,-6.69,-0.09,-2.9,4.36,-9.96,10.72,69.74
GWW,2026-03-09,1091.9016,1218.63,1218.63,1142.14,13.4,-0.56,-1.38,2.21,4.39,19.95,9.38
GWW,2026-03-13,1066.0748,1218.63,1218.63,1142.14,13.4,-0.56,-1.38,2.21,4.39,19.95,9.38
GWW,2026-03-16,1057.5266,1218.63,1218.63,1142.14,13.4,-0.56,-1.38,2.21,4.39,19.95,9.38
HAS,2026-03-06,93.0357,106.2475,106.2475,93.97,15.39,-1.36,-0.76,4.23,0.83,24.75,60.33
HAS,2026-03-09,91.7231,106.2475,106.2475,93.97,15.39,-1.36,-0.76,4.23,0.83,24.75,60.33
HAS,2026-03-27,88.1367,106.2475,106.2475,93.97,15.39,-1.36,-0.76,4.23,0.83,24.75,60.33
HAS,2026-04-21,89.1827,106.2475,106.2475,93.97,15.39,-1.36,-0.76,4.23,0.83,24.75,60.33
ICE,2026-04-30,153.2941,168.2,168.2,156.44,-3.1,1.09,-0.32,-4.01,-9.37,5.99,-7.35
JPM,2026-03-27,280.513,324.7381,324.7381,307.65,-3.6,-1.54,-1.28,4.96,0.35,0.38,27.03
KMI,2026-04-01,32.5258,34.73,34.73,32.47,19.26,-0.18,4.91,-1.52,9.66,27.13,27.4
KMI,2026-04-08,32.1879,34.73,34.73,32.47,19.26,-0.18,4.91,-1.52,9.66,27.13,27.4
KMI,2026-04-13,31.7478,34.73,34.73,32.47,19.26,-0.18,4.91,-1.52,9.66,27.13,27.4
KMI,2026-04-14,31.5865,34.73,34.73,32.47,19.26,-0.18,4.91,-1.52,9.66,27.13,27.4
KR,2026-04-01,70.0336,76.58,76.58,67.55,8.66,-0.32,2.5,-6.63,7.66,4.31,-4.5
KR,2026-04-08,70.5848,76.58,76.58,67.55,8.66,-0.32,2.5,-6.63,7.66,4.31,-4.5
LYB,2026-04-08,73.2442,83.94,83.94,76.04,77.74,1.4,7.07,-4.47,53.16,75.17,42.48
LYV,2026-04-15,155.5255,168.55,168.55,157.58,10.58,-0.42,0.7,1.17,9.48,6.46,19.98
MET,2026-02-05,75.1475,83.2534,83.2534,78.95,0.73,-1.6,1.65,11.64,-0.39,1.17,7.3
MET,2026-02-27,71.7939,83.2534,83.2534,78.95,0.73,-1.6,1.65,11.64,-0.39,1.17,7.3
MET,2026-03-27,67.358,83.2534,83.2534,78.95,0.73,-1.6,1.65,11.64,-0.39,1.17,7.3
MPC,2026-04-08,229.9609,255.77,255.77,252.54,56.06,2.6,11.15,4.47,43.47,30.39,87.31
MPC,2026-04-09,223.2002,255.77,255.77,252.54,56.06,2.6,11.15,4.47,43.47,30.39,87.31
MPC,2026-04-10,217.8074,255.77,255.77,252.54,56.06,2.6,11.15,4.47,43.47,30.39,87.31
OMC,2026-03-20,74.231,86.3088,86.3088,76.27,-4.61,-0.85,0.34,1.95,0.67,3.66,4.65
OMC,2026-04-09,73.9039,86.3088,86.3088,76.27,-4.61,-0.85,0.34,1.95,0.67,3.66,4.65
OMC,2026-04-24,75.2897,86.3088,86.3088,76.27,-4.61,-0.85,0.34,1.95,0.67,3.66,4.65
OMC,2026-04-29,73.9895,86.3088,86.3088,76.27,-4.61,-0.85,0.34,1.95,0.67,3.66,4.65
OXY,2026-04-08,58.9217,67.45,67.45,60.27,47.27,2.66,5.24,-4.29,38.26,49.65,52.26
RCL,2026-03-02,292.7417,354.5014,354.5014,259.48,-6.47,-2.29,0.24,-5.16,-21.91,-8.01,19.26
RCL,2026-03-06,270.4017,354.5014,354.5014,259.48,-6.47,-2.29,0.24,-5.16,-21.91,-8.01,19.26
RCL,2026-03-09,263.126,354.5014,354.5014,259.48,-6.47,-2.29,0.24,-5.16,-21.91,-8.01,19.26
RF,2026-02-12,29.3498,30.8732,30.8732,27.66,3.05,-1.88,-2.12,4.5,-4.1,16.61,40.57
RSG,2026-03-10,219.6496,232.7588,232.7588,206.55,-1.97,-0.0,0.21,-7.46,-3.98,-1.03,-16.28
RSG,2026-03-25,211.6572,232.7588,232.7588,206.55,-1.97,-0.0,0.21,-7.46,-3.98,-1.03,-16.28
RSG,2026-04-14,209.0731,232.7588,232.7588,206.55,-1.97,-0.0,0.21,-7.46,-3.98,-1.03,-16.28
SHW,2026-03-02,347.6112,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-03-03,342.1798,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-03-05,333.4382,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-03-06,328.1466,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-03-09,322.1271,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-03-19,304.9858,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
SHW,2026-04-29,314.787,376.9365,376.9365,310.49,-3.97,-2.36,-7.62,-2.36,-12.68,-10.35,-11.42
TRI,2026-04-09,84.6808,113.3771,113.3771,95.75,-26.87,2.99,7.51,6.14,-11.53,-37.29,-47.5
TRI,2026-04-10,83.2658,113.3771,113.3771,95.75,-26.87,2.99,7.51,6.14,-11.53,-37.29,-47.5
USB,2026-02-12,56.9002,60.5646,60.5646,55.24,4.59,-1.88,-1.3,4.32,-2.7,20.3,42.18
USB,2026-02-23,55.2151,60.5646,60.5646,55.24,4.59,-1.88,-1.3,4.32,-2.7,20.3,42.18
USB,2026-02-24,54.2256,60.5646,60.5646,55.24,4.59,-1.88,-1.3,4.32,-2.7,20.3,42.18
USB,2026-03-09,49.8429,60.5646,60.5646,55.24,4.59,-1.88,-1.3,4.32,-2.7,20.3,42.18
VLO,2026-04-08,234.8987,258.43,258.43,251.63,55.52,1.93,5.62,3.09,40.48,49.77,125.48
VLO,2026-04-17,222.5976,258.43,258.43,251.63,55.52,1.93,5.62,3.09,40.48,49.77,125.48
VRSN,2026-04-24,256.8917,282.53,282.53,274.15,13.26,0.63,2.33,5.5,9.63,17.16,-0.76
VRTX,2026-04-29,419.921,507.92,507.92,429.85,-5.19,1.4,0.9,-2.02,-8.93,2.37,-13.83
VTRS,2026-02-26,15.0977,16.1619,16.1619,15.2,23.13,1.06,2.63,13.1,12.06,49.69,87.82
WMB,2026-03-09,72.6269,76.3211,76.3211,75.41,26.36,-0.17,5.31,4.74,14.49,32.91,32.45
WMB,2026-03-10,72.157,76.3211,76.3211,75.41,26.36,-0.17,5.31,4.74,14.49,32.91,32.45
WMB,2026-04-01,71.125,76.3211,76.3211,75.41,26.36,-0.17,5.31,4.74,14.49,32.91,32.45
WMT,2026-02-20,122.573,134.4141,134.4141,130.33,17.22,-0.97,2.15,3.61,5.27,28.01,34.98
WMT,2026-03-19,119.5197,134.4141,134.4141,130.33,17.22,-0.97,2.15,3.61,5.27,28.01,34.98
WMT,2026-03-20,118.3957,134.4141,134.4141,130.33,17.22,-0.97,2.15,3.61,5.27,28.01,34.98
XOM,2026-04-01,160.5256,176.41,176.41,153.69,28.56,0.62,3.71,-4.36,11.79,36.08,50.28
XOM,2026-04-08,154.8948,176.41,176.41,153.69,28.56,0.62,3.71,-4.36,11.79,36.08,50.28
