Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,172.61,99,99,94,67,"LRCX,TER,KLAC,AMAT"
2,Broadcasting,Communication Services,145.95,98,98,92,91,"WBD,FOXA,FOX"
3,Electronic Components,Information Technology,138.5,97,97,95,94,"GLW,APH"
4,"Technology Hardware, Storage & Peripherals",Information Technology,129.15,96,96,90,82,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
5,Steel,Materials,123.56,95,92,70,28,"NUE,STLD"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,123.26,94,90,73,60,"CMI,CAT,PCAR,WAB"
7,Air Freight & Logistics,Industrials,122.16,93,86,48,18,"CHRW,EXPD,FDX,UPS"
8,Semiconductors,Information Technology,120.86,92,81,88,61,"MU,INTC,AMD,MPWR,ADI,FSLR,MCHP,NVDA,ON,AVGO,TXN,NXPI,MRVL,QCOM,SWKS,ARM"
9,Construction & Engineering,Industrials,119.77,91,94,93,93,"FIX,PWR,EME,J"
10,Oil & Gas Equipment & Services,Energy,118.96,90,59,54,16,"HAL,SLB,BKR"
11,Automobile Manufacturers,Consumer Discretionary,117.44,89,95,89,58,"GM,F,TSLA"
12,Agricultural Products & Services,Consumer Staples,117.06,88,62,77,32,"BG,ADM"
13,Interactive Media & Services,Communication Services,116.05,87,87,83,63,"GOOGL,GOOG,META,MTCH"
14,Biotechnology,Health Care,114.77,86,88,76,51,"MRNA,INSM,INCY,REGN,GILD,BIIB,AMGN,ABBV,ALNY,VRTX"
15,Passenger Airlines,Industrials,114.74,85,89,62,57,"LUV,DAL,UAL"
16,Investment Banking & Brokerage,Financials,114.6,84,93,91,97,"HOOD,GS,IBKR,MS,SCHW,RJF"
17,Specialty Chemicals,Materials,113.69,83,63,26,6,"ALB,DD,ECL,PPG,SHW,IFF,LYB"
18,Aerospace & Defense,Industrials,113.53,82,76,79,86,"HII,LHX,RTX,HWM,LMT,NOC,BA,TXT,GD,GE,TDG,AXON"
19,Consumer Staples Merchandise Retail,Consumer Staples,113.35,81,73,47,68,"DG,DLTR,WMT,TGT,COST"
20,Electronic Manufacturing Services,Information Technology,112.77,80,91,87,96,"JBL,TEL"
21,Health Care Distributors,Health Care,111.09,79,84,68,65,"CAH,COR,MCK,HSIC"
22,Other Specialty Retail,Consumer Discretionary,110.97,78,65,59,83,"ULTA,TSCO"
23,Automotive Retail,Consumer Discretionary,110.77,77,68,69,92,"CVNA,ORLY,AZO"
24,Cargo Ground Transportation,Industrials,110.7,76,75,19,3,"JBHT,ODFL"
25,Regional Banks,Financials,110.51,75,69,41,56,"CFG,KEY,FITB,RF,MTB,HBAN"
26,Apparel Retail,Consumer Discretionary,110.47,74,82,65,36,"ROST,TJX"
