Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,216.85,99,99,98,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,204.27,99,99,99,98,"TER,LRCX,AMAT,KLAC"
3,Communications Equipment,Information Technology,165.03,98,96,84,94,"CIEN,ANET,CSCO,MSI,FFIV"
4,Wireless Telecommunication Services,Communication Services,164.58,97,98,99,99,"SATS,TMUS"
5,"Technology Hardware, Storage & Peripherals",Information Technology,163.14,96,95,96,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Construction & Engineering,Industrials,150.73,95,97,88,95,"FIX,PWR,EME,J"
7,Oil & Gas Equipment & Services,Energy,136.51,94,86,89,26,"HAL,BKR,SLB"
8,Construction Machinery & Heavy Transportation Equipment,Industrials,135.91,93,91,94,69,"CAT,CMI,WAB,PCAR"
9,Semiconductors,Information Technology,133.99,92,78,87,88,"MU,INTC,MPWR,MRVL,AMD,ADI,ON,AVGO,ARM,MCHP,TXN,NVDA,FSLR,NXPI,SWKS,QCOM"
10,Oil & Gas Refining & Marketing,Energy,133.24,91,93,75,74,"VLO,MPC,PSX"
11,Electrical Components & Equipment,Industrials,133.16,90,88,63,84,"VRT,GNRC,AME,ROK,ETN,EMR"
12,Electronic Manufacturing Services,Information Technology,130.06,89,73,91,92,"JBL,TEL"
13,Agricultural Products & Services,Consumer Staples,126.22,88,94,76,80,"BG,ADM"
14,Steel,Materials,125.41,87,70,86,53,"STLD,NUE"
15,Cargo Ground Transportation,Industrials,124.75,86,75,82,15,"JBHT,ODFL"
16,Oil & Gas Exploration & Production,Energy,124.66,85,90,41,21,"APA,DVN,OXY,COP,FANG,CTRA,EOG,TPL,EQT,EXE"
17,Integrated Oil & Gas,Energy,121.85,84,92,61,49,"XOM,CVX"
18,Specialty Chemicals,Materials,120.4,83,79,80,18,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
19,Broadcasting,Communication Services,119.04,82,80,97,93,"WBD,FOXA,FOX"
20,Data Center REITs,Real Estate,118.91,81,69,15,36,"EQIX,DLR"
21,Apparel Retail,Consumer Discretionary,117.54,80,87,77,67,"ROST,TJX"
22,Interactive Media & Services,Communication Services,116.99,79,77,95,91,"GOOGL,GOOG,META"
23,Oil & Gas Storage & Transportation,Energy,116.13,78,84,31,20,"TRGP,WMB,KMI,OKE"
24,Air Freight & Logistics,Industrials,116.08,77,82,93,47,"FDX,CHRW,EXPD,UPS"
25,Fertilizers & Agricultural Chemicals,Materials,112.1,76,89,30,22,"CF,CTVA,MOS"
26,Independent Power Producers & Energy Traders,Utilities,111.08,75,59,58,89,"NRG,AES"
27,Food Retail,Consumer Staples,110.57,74,85,49,71,"CASY,KR"
28,Regional Banks,Financials,110.11,73,49,72,42,"CFG,KEY,FITB,MTB,RF,HBAN"
29,Pharmaceuticals,Health Care,110.08,72,71,73,34,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
30,Biotechnology,Health Care,109.88,71,74,81,81,"MRNA,INSM,GILD,INCY,BIIB,REGN,AMGN,ABBV,ALNY,VRTX"
31,Diversified Banks,Financials,109.11,70,48,68,61,"C,USB,PNC,TFC,BAC,JPM,WFC"
32,Rail Transportation,Industrials,107.84,69,60,45,55,"CSX,NSC,UNP"
33,Retail REITs,Real Estate,106.18,68,62,39,48,"SPG,FRT,KIM,REG,O"
34,Broadline Retail,Consumer Discretionary,105.54,67,54,64,72,"EBAY,AMZN"
35,Multi-Utilities,Utilities,105.47,66,68,37,60,"NEE,SRE,NI,PCG,PNW,CNP,AEE,DTE,D,CMS,XEL,ED"
36,Health Care REITs,Real Estate,105.42,65,66,54,58,"WELL,VTR,DOC"
37,Aerospace & Defense,Industrials,104.67,64,81,83,75,"HWM,HII,LHX,RTX,LMT,NOC,GE,TXT,GD,BA,TDG,AXON"
38,Health Care Distributors,Health Care,104.29,63,76,78,64,"CAH,MCK,HSIC,COR"
39,Industrial Gases,Materials,103.98,62,58,19,13,"LIN,APD"
40,Electric Utilities,Utilities,103.96,61,64,36,68,"EIX,ETR,AEP,FE,EVRG,LNT,PPL,DUK,EXC,WEC,SO,ES,PEG,VST,CEG"
41,Electronic Equipment & Instruments,Information Technology,103.84,60,41,34,40,"KEYS,TDY,TRMB,ZBRA,ROP"
42,Hotel & Resort REITs,Real Estate,103.52,59,52,38,32,"HST,VICI"
43,Industrial Machinery & Supplies & Components,Industrials,103.44,58,51,56,28,"PH,HUBB,NDSN,DOV,IEX,FTV,GWW,SNA,ITW,IR,SWK,XYL,PNR,OTIS"
44,Passenger Airlines,Industrials,102.93,57,47,79,65,"DAL,LUV,UAL"
45,Automobile Manufacturers,Consumer Discretionary,101.89,56,61,92,87,"GM,F,TSLA"
46,Consumer Staples Merchandise Retail,Consumer Staples,101.15,55,72,85,50,"TGT,WMT,DG,COST,DLTR"
47,Investment Banking & Brokerage,Financials,100.7,54,53,90,97,"IBKR,GS,MS,SCHW,RJF,HOOD"
48,Integrated Telecommunication Services,Communication Services,100.13,53,67,16,46,"VZ,T"
49,Casinos & Gaming,Consumer Discretionary,99.76,52,42,71,57,"LVS,MGM,WYNN"
50,Tobacco,Consumer Staples,99.68,51,63,51,73,"MO,PM"
51,Industrial Conglomerates,Industrials,99.52,50,56,53,35,"HON,MMM"
52,Health Care Facilities,Health Care,99.34,49,65,65,79,"HCA,UHS"
53,Health Care Services,Health Care,99.22,49,55,21,62,"DVA,DGX,CVS,LH,CI"
54,Construction Materials,Materials,98.49,48,33,57,78,"CRH,MLM,VMC"
55,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,98.06,47,38,60,56,"MAR,HLT,EXPE,CCL,RCL,ABNB,NCLH,BKNG"
56,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,97.69,46,50,69,70,"TPR,RL,LULU,NKE"
57,Multi-line Insurance,Financials,97.68,45,45,44,54,"L,AIZ,AIG"
58,--- Reference ---,--- Reference ---,97.47,44,83,32,66,"QQQ,SPY,^VIX"
59,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,97.16,43,57,43,45,"PEP,MNST,KO,KDP"
60,Life & Health Insurance,Financials,96.91,41,29,50,39,"PFG,GL,AFL,MET,PRU"
61,Distillers & Vintners,Consumer Staples,96.91,41,14,12,0,"STZ,BF.B"
62,Property & Casualty Insurance,Financials,96.6,40,44,35,37,"TRV,CB,HIG,CINF,ALL,ACGL,WRB,PGR"
63,Building Products,Industrials,95.44,39,34,24,31,"JCI,TT,CARR,AOS,MAS,ALLE,LII,BLDR"
64,Self-Storage REITs,Real Estate,95.43,38,49,22,43,"PSA,EXR"
65,Consumer Finance,Financials,95.25,37,18,66,77,"SYF,AXP,COF"
66,Health Care Supplies,Health Care,95.19,36,32,46,4,"ALGN,WST,COO"
67,Trading Companies & Distributors,Industrials,94.06,35,43,48,76,"FAST,URI"
68,Asset Management & Custody Banks,Financials,93.94,34,23,62,51,"STT,BK,NTRS,IVZ,BEN,BLK,TROW,AMP,BX,APO,KKR,ARES"
69,Telecom Tower REITs,Real Estate,92.93,33,26,8,6,"SBAC,CCI,AMT"
70,Movies & Entertainment,Communication Services,92.72,32,26,29,85,"LYV,TKO,NFLX,DIS,PSKY"
71,Automotive Retail,Consumer Discretionary,92.2,31,30,70,82,"CVNA,ORLY,AZO"
72,Interactive Home Entertainment,Communication Services,92.11,30,46,59,90,"EA,TTWO"
73,Life Sciences Tools & Services,Health Care,90.62,29,15,74,59,"CRL,MTD,TMO,TECH,WAT,DHR,A,IQV"
