,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,2,17,4,0,10,0,0.0,684.9211131466401,0.0
1,QQQ,False,2,6,15,0,2,0,0.0,612.8505582437781,0.0
2,^VIX,True,2,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967
3,ADBE,False,13,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,True,4,4,5,2,0,1,212.6383337081152,0.0,203.648443690847
5,ABNB,False,4,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,7,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,12,11,43,8,0,28,319.1830791913245,0.0,300.9612690096527
8,GOOG,True,10,13,42,7,0,27,319.5827881074827,0.0,302.23359415966746
9,AMZN,False,2,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,5,29,44,3,0,17,115.78501758390196,0.0,119.86103954137505
11,AMGN,True,10,2,7,0,0,4,316.48335095210354,0.0,322.476354794916
12,ADI,True,11,12,15,8,0,13,286.8511558179566,0.0,262.2013453858324
13,AAPL,False,23,41,6,0,22,0,0.0,273.75954763957407,0.0
14,AMAT,True,12,11,14,10,0,9,292.5013084281526,0.0,253.3636334401949
15,APP,False,13,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,False,53,24,3,0,14,0,0.0,159.74462063407955,0.0
17,ASML,True,13,10,13,11,0,7,1213.3192966396991,0.0,1068.9748225527558
18,TEAM,False,13,20,13,0,11,0,0.0,156.18226687560474,0.0
19,ADSK,False,13,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,True,9,10,14,2,0,10,254.8438340725326,0.0,257.9301708022914
21,AXON,True,28,24,7,15,0,3,589.2677020008532,0.0,684.8883831782967
22,BKR,True,12,18,31,7,0,15,48.70589294023344,0.0,48.07049963507472
23,BKNG,False,5,29,64,0,18,0,0.0,5265.732743602083,0.0
24,AVGO,False,26,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,True,8,15,11,2,0,6,303.19486871574514,0.0,316.5194515922376
26,CHTR,False,6,22,43,0,8,0,0.0,202.082093268091,0.0
27,CTAS,True,27,30,6,10,0,2,190.02708790331607,0.0,185.70404692196595
28,CSCO,False,23,36,10,0,14,0,0.0,76.6023915608364,0.0
29,CCEP,True,2,25,23,0,0,12,86.14217923981035,0.0,89.31770291366297
30,CTSH,True,57,78,4,41,0,2,81.55495862799127,0.0,76.27707565850741
31,CMCSA,True,25,65,17,16,0,9,27.103144746766322,0.0,30.30536982480682
32,CEG,False,10,17,24,0,0,0,0.0,339.13908964426406,0.0
33,CPRT,True,5,52,6,3,0,2,38.883187089699135,0.0,43.51865714501947
34,CSGP,False,112,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,9,21,4,7,0,1,915.7769447172795,0.0,892.3792110273812
36,CRWD,False,43,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,1,11,25,0,0,12,34.53064600399763,0.0,36.06223447028284
38,DDOG,False,34,66,20,0,24,0,0.0,156.50614400277593,0.0
39,DXCM,True,36,19,7,11,0,3,65.16920108538312,0.0,66.59420768057878
40,FANG,False,24,24,4,0,15,0,0.0,152.68459362556487,0.0
41,DASH,False,8,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,True,80,2,36,51,0,15,203.70824574142824,0.0,167.44368452812412
43,EXC,True,3,31,2,1,0,0,43.30773169078813,0.0,45.24698545166618
44,FAST,True,8,7,18,4,0,8,40.39669866919139,0.0,41.09556273003428
45,FER,True,12,8,32,7,0,17,65.14618130411465,0.0,65.27405218359567
46,FTNT,False,23,9,19,0,2,0,0.0,80.28314851675559,0.0
47,GEHC,False,2,38,13,0,20,0,0.0,81.7086111638371,0.0
48,GILD,True,1,11,9,0,0,4,118.0416801783046,0.0,119.68560440540593
49,HON,True,25,18,18,10,0,5,208.22633993075362,0.0,192.91995452361465
50,IDXX,True,11,18,25,8,0,12,682.5806582537975,0.0,699.7587734475379
51,INSM,False,30,47,4,0,34,0,0.0,198.03198156132865,0.0
52,INTC,True,13,10,13,10,0,5,43.38206523908277,0.0,37.14408213781215
53,INTU,False,13,14,30,0,6,0,0.0,649.2502470634153,0.0
54,ISRG,False,5,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,False,23,13,14,0,10,0,0.0,28.110733263213465,0.0
56,KLAC,True,33,10,21,21,0,7,1387.642648382131,0.0,1124.7026834746416
57,KHC,False,1,4,26,0,1,0,0.0,22.933085901711955,0.0
58,LRCX,True,33,12,15,24,0,9,201.40375543486755,0.0,150.54569229543168
59,LIN,True,26,51,14,22,0,2,430.09827103886937,0.0,465.66919329146333
60,MAR,True,25,5,22,17,0,12,311.0344569802972,0.0,290.71486656626945
61,MRVL,False,26,10,8,0,5,0,0.0,88.10387161658775,0.0
62,MELI,True,12,38,9,4,0,5,1948.5146222523426,0.0,2118.21013322087
63,META,False,6,32,18,0,10,0,0.0,635.4825997338113,0.0
64,MCHP,True,34,19,10,18,0,0,67.8908927736788,0.0,60.3135040509835
65,MU,True,21,3,6,18,0,3,327.73660601127426,0.0,233.49844214338475
66,MSFT,False,53,36,13,0,19,0,0.0,515.4015635564327,0.0
67,MSTR,True,6,64,6,3,0,2,155.04581208582536,0.0,319.5730703150223
68,MDLZ,True,8,23,5,6,0,0,54.54862647845181,0.0,54.82847497739828
69,MPWR,True,11,12,11,5,0,7,965.4057834509434,0.0,919.6843199317218
70,MNST,True,21,6,23,8,0,16,75.76330092281903,0.0,72.80147923841352
71,NFLX,False,62,10,19,0,4,0,0.0,117.75870061128927,0.0
72,NVDA,False,2,17,32,0,9,0,0.0,181.2230972915371,0.0
73,NXPI,True,11,3,20,8,0,12,220.51245652026938,0.0,219.9700562040539
74,ORLY,True,8,22,10,5,0,5,91.68422879970575,0.0,98.59425311820767
75,ODFL,True,35,55,14,27,0,3,165.63883946237578,0.0,144.6549152712608
76,PCAR,True,40,4,19,29,0,5,114.71983670934945,0.0,94.04527732526452
77,PLTR,False,14,17,20,0,11,0,0.0,179.9666307183974,0.0
78,PANW,True,10,41,9,5,0,6,180.1944981457206,0.0,212.84988075656148
79,PAYX,False,13,14,92,0,4,0,0.0,111.86997847261821,0.0
80,PYPL,False,69,5,48,0,3,0,0.0,69.0784075452633,0.0
81,PDD,False,6,12,27,0,9,0,0.0,112.97637329195193,0.0
82,PEP,True,5,14,24,3,0,8,141.78848523134508,0.0,145.68766259286943
83,QCOM,False,6,5,3,0,1,0,0.0,168.91109863367527,0.0
84,REGN,False,5,16,12,0,9,0,0.0,757.5948901476602,0.0
85,ROP,False,61,11,26,0,1,0,0.0,496.60310461396244,0.0
86,ROST,True,67,3,10,43,0,5,187.23939159601377,0.0,147.80221228458856
87,STX,True,30,11,16,7,0,9,289.24125137557746,0.0,241.69055149763696
88,SHOP,False,3,35,15,0,14,0,0.0,157.06743387241386,0.0
89,SBUX,True,48,8,9,16,0,7,88.52106070474677,0.0,82.66262141098112
90,SNPS,True,36,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365
91,TMUS,False,102,25,8,0,12,0,0.0,249.17859907382825,0.0
92,TTWO,False,6,12,40,0,4,0,0.0,247.60969622778504,0.0
93,TSLA,False,15,18,13,0,16,0,0.0,457.2523699631363,0.0
94,TXN,True,37,59,10,18,0,6,178.61464746550442,0.0,192.753594666047
95,TRI,False,57,10,49,0,8,0,0.0,155.98075404197374,0.0
96,VRSK,False,1,15,55,0,2,0,0.0,217.7502035437568,0.0
97,VRTX,False,4,29,17,0,10,0,0.0,445.44201370057164,0.0
98,WMT,True,11,9,21,5,0,19,114.51902661478518,0.0,112.61354418632091
99,WBD,True,63,8,23,32,0,16,27.63438750127212,0.0,17.873625756687648
100,WDC,True,31,10,16,15,0,10,195.3890469977039,0.0,148.3432331174196
101,WDAY,False,51,36,1,0,13,0,0.0,230.77432998218723,0.0
102,XEL,True,5,29,2,3,0,0,73.70759075861366,0.0,79.00740603999309
103,ZS,False,46,15,12,0,7,0,0.0,315.9215262231083,0.0
104,MMM,False,2,9,19,0,6,0,0.0,163.04555831178547,0.0
105,AOS,True,37,35,71,16,0,21,68.08516404987505,0.0,70.84862870500957
106,ABT,False,3,22,17,0,5,0,0.0,122.25281657704289,0.0
107,ABBV,False,12,6,16,0,3,0,0.0,221.41458206810287,0.0
108,ACN,True,9,4,27,5,0,17,266.08768142902574,0.0,261.7949725839
109,AES,False,6,11,6,0,6,0,0.0,14.032049231312167,0.0
110,AFL,True,25,17,10,4,0,7,107.64858156420158,0.0,109.47967036993737
111,A,False,3,9,18,0,5,0,0.0,139.78751733409598,0.0
112,APD,True,12,18,21,9,0,12,256.51403765321254,0.0,251.2053455752324
113,AKAM,True,20,11,19,3,0,15,86.17884242421796,0.0,84.66408826732243
114,ALB,True,48,5,28,29,0,15,154.9101867899318,0.0,88.58160994215778
115,ARE,True,12,21,4,9,0,2,54.458231937400534,0.0,49.54292832746724
116,ALGN,True,75,45,6,31,0,4,163.091022111544,0.0,193.43853620270235
117,ALLE,True,1,60,2,0,0,0,158.20808799849627,0.0,172.68862893353182
118,LNT,True,6,29,13,4,0,7,65.51231058126758,0.0,66.56739571755303
119,ALL,False,6,19,7,0,5,0,0.0,203.1794137312222,0.0
120,MO,True,7,59,12,5,0,4,58.84160515733498,0.0,63.38570141567134
121,AMCR,False,3,8,18,0,2,0,0.0,41.68053768148902,0.0
122,AEE,True,16,19,15,5,0,8,100.53868879352522,0.0,101.81441394818218
123,AXP,False,7,29,9,0,14,0,0.0,367.53986663466253,0.0
124,AIG,False,11,17,38,0,15,0,0.0,83.02296724780105,0.0
125,AMT,True,4,18,8,2,0,4,170.82474484538938,0.0,173.26836558408732
126,AWK,False,12,13,34,0,3,0,0.0,129.33279449308532,0.0
127,AMP,True,33,99,13,21,0,10,486.47697255945434,0.0,522.1778085124829
128,AME,True,64,17,39,43,0,18,207.9349350057299,0.0,184.30785738571117
129,APH,True,13,13,10,6,0,5,141.41458646073264,0.0,130.84139365979024
130,AON,False,13,13,2,0,10,0,0.0,346.3203942394057,0.0
131,APA,True,6,18,26,4,0,14,23.52154373593398,0.0,25.003719150210816
132,APO,False,2,50,26,0,25,0,0.0,142.68586826960862,0.0
133,APTV,False,3,24,29,0,6,0,0.0,80.91675029097006,0.0
134,ACGL,False,13,13,4,0,8,0,0.0,94.07955233028385,0.0
135,ADM,True,11,41,15,7,0,4,61.79838089780377,0.0,58.87351845077078
136,ARES,False,2,36,44,0,18,0,0.0,164.7829530927405,0.0
137,ANET,False,9,3,40,0,1,0,0.0,126.15371623548286,0.0
138,AJG,False,1,26,44,0,12,0,0.0,252.00590195294458,0.0
139,AIZ,False,6,21,7,0,13,0,0.0,235.34944646013633,0.0
140,T,False,82,33,19,0,11,0,0.0,27.763074476193008,0.0
141,ATO,False,34,16,7,0,6,0,0.0,171.60931587513488,0.0
142,AZO,True,8,22,10,5,0,4,3393.7257874608204,0.0,3814.0190734631506
143,AVB,True,20,9,9,6,0,2,176.67497278677348,0.0,175.68236066850176
144,AVY,True,33,10,19,15,0,7,179.3659889689759,0.0,169.80120212661305
145,BALL,True,26,3,21,21,0,5,53.28854033651964,0.0,47.033064190026096
146,BAC,False,6,30,8,0,18,0,0.0,54.7859780778441,0.0
147,BAX,False,2,35,33,0,18,0,0.0,19.548611087711954,0.0
148,BDX,True,48,10,19,24,0,5,197.78289825801963,0.0,184.22479515118562
149,BRK.B,False,30,22,18,0,12,0,0.0,499.4278949636547,0.0
150,BBY,False,2,9,19,0,0,0,0.0,65.8558424846549,0.0
151,TECH,True,12,18,8,8,0,4,63.871827264246505,0.0,60.319767168070655
152,BIIB,False,5,6,11,0,4,0,0.0,174.8327734148936,0.0
153,BLK,True,33,30,28,13,0,15,1061.380450152349,0.0,1125.2111729711783
154,BX,True,37,45,12,20,0,10,152.8284302128976,0.0,176.60372424573657
155,XYZ,False,4,13,53,0,5,0,0.0,65.39260838305891,0.0
156,BK,True,37,7,23,24,0,9,118.04846867095338,0.0,108.67351360395712
