ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3541.79,4.43,0.02,0.52,4.57,-4.8,-0.96,-6.19
BIIB,2026-03-31,179.9904,202.41,202.41,190.68,8.35,0.82,-1.9,8.58,2.82,25.91,56.55
BIIB,2026-04-06,168.9257,202.41,202.41,190.68,8.35,0.82,-1.9,8.58,2.82,25.91,56.55
BK,2026-04-29,130.9471,138.5998,138.5998,133.64,16.09,0.97,1.04,7.66,10.59,24.71,65.67
CF,2026-04-08,123.1881,141.96,141.96,119.76,55.68,-6.47,-5.54,-10.48,27.14,43.49,51.44
CFG,2026-02-12,64.2938,68.2986,68.2986,65.62,13.95,1.96,2.63,7.29,-0.76,30.48,75.0
CFG,2026-02-27,59.6737,68.2986,68.2986,65.62,13.95,1.96,2.63,7.29,-0.76,30.48,75.0
CI,2026-03-03,274.7225,296.1684,296.1684,281.98,3.02,2.29,-3.54,2.82,4.35,10.25,-13.53
COP,2026-04-08,124.3542,135.87,135.87,118.9,28.0,-3.58,-7.29,-9.77,11.37,36.54,40.36
COP,2026-04-17,112.345,135.87,135.87,118.9,28.0,-3.58,-7.29,-9.77,11.37,36.54,40.36
DAL,2026-03-02,62.5795,76.183,76.183,73.34,5.96,3.5,10.67,11.76,3.78,25.71,63.13
DAL,2026-03-05,60.368,76.183,76.183,73.34,5.96,3.5,10.67,11.76,3.78,25.71,63.13
DAL,2026-03-06,58.8245,76.183,76.183,73.34,5.96,3.5,10.67,11.76,3.78,25.71,63.13
DAL,2026-03-09,57.4467,76.183,76.183,73.34,5.96,3.5,10.67,11.76,3.78,25.71,63.13
EIX,2026-04-13,71.832,76.22,76.22,68.8,17.72,-0.1,1.27,-5.25,9.72,29.91,32.69
EOG,2026-04-08,134.4501,150.6999,150.6999,134.69,30.49,-4.35,-3.18,-5.89,18.37,29.71,28.54
EQIX,2026-04-28,1071.4049,1128.6801,1128.6801,1087.96,42.78,0.88,-0.1,8.01,36.37,32.14,26.04
EQIX,2026-04-30,1056.5736,1128.6801,1128.6801,1087.96,42.78,0.88,-0.1,8.01,36.37,32.14,26.04
EXPE,2026-04-29,234.7509,279.76,279.76,246.66,-12.75,-0.8,-1.56,9.97,4.53,14.84,50.14
FAST,2026-04-13,45.4057,49.4067,49.4067,44.71,12.63,0.86,2.29,-1.52,-6.9,10.13,10.77
FDS,2026-05-05,212.4086,247.33,247.33,211.79,-26.64,-3.48,-8.84,-6.95,-5.57,-19.22,-50.39
FER,2026-04-29,66.7704,72.47,72.47,71.69,10.96,3.0,6.08,8.11,5.47,15.01,47.25
FTV,2026-03-06,55.9914,62.3518,62.3518,60.4,9.52,-0.48,-2.19,6.21,0.56,20.83,19.13
FTV,2026-03-12,54.2549,62.3518,62.3518,60.4,9.52,-0.48,-2.19,6.21,0.56,20.83,19.13
FTV,2026-04-30,59.478,62.3518,62.3518,60.4,9.52,-0.48,-2.19,6.21,0.56,20.83,19.13
GM,2026-02-23,78.3623,87.413,87.413,78.7,-2.99,3.35,2.71,8.16,-8.58,15.87,75.19
GM,2026-02-27,78.0848,87.413,87.413,78.7,-2.99,3.35,2.71,8.16,-8.58,15.87,75.19
GM,2026-03-02,77.1986,87.413,87.413,78.7,-2.99,3.35,2.71,8.16,-8.58,15.87,75.19
