Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,204.74,99,99,97,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,191.86,99,99,98,96,"TER,LRCX,AMAT,KLAC,Q"
3,"Technology Hardware, Storage & Peripherals",Information Technology,168.14,98,93,96,97,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
4,Communications Equipment,Information Technology,165.4,97,97,93,92,"CIEN,ANET,CSCO,FFIV,MSI"
5,Wireless Telecommunication Services,Communication Services,153.74,96,98,98,99,"SATS,TMUS"
6,Semiconductors,Information Technology,152.57,95,78,94,89,"MU,INTC,MRVL,AMD,MPWR,ON,ARM,ADI,TXN,AVGO,MCHP,NVDA,NXPI,SWKS,FSLR,QCOM"
7,Construction & Engineering,Industrials,142.91,94,95,90,94,"FIX,PWR,EME,J"
8,Steel,Materials,134.64,93,76,84,76,"STLD,NUE"
9,Oil & Gas Equipment & Services,Energy,131.98,92,94,88,71,"HAL,BKR,SLB"
10,Construction Machinery & Heavy Transportation Equipment,Industrials,131.79,91,89,92,83,"CAT,CMI,WAB,PCAR"
11,Cargo Ground Transportation,Industrials,128.59,90,82,79,27,"JBHT,ODFL"
12,Electrical Components & Equipment,Industrials,125.82,89,86,76,80,"VRT,GNRC,ETN,AME,ROK,EMR"
13,Oil & Gas Refining & Marketing,Energy,125.72,88,96,65,84,"VLO,MPC,PSX"
14,Electronic Manufacturing Services,Information Technology,122.97,87,76,81,93,"JBL,TEL"
15,Interactive Media & Services,Communication Services,118.35,86,64,91,90,"GOOGL,GOOG,META"
16,Air Freight & Logistics,Industrials,117.64,85,80,89,73,"FDX,CHRW,EXPD,UPS"
17,Oil & Gas Exploration & Production,Energy,116.91,84,91,56,30,"APA,DVN,FANG,CTRA,OXY,COP,TPL,EOG,EQT,EXE"
18,Data Center REITs,Real Estate,116.76,83,75,27,39,"EQIX,DLR"
19,Apparel Retail,Consumer Discretionary,115.17,82,88,69,70,"ROST,TJX"
20,Agricultural Products & Services,Consumer Staples,113.72,81,92,87,78,"BG,ADM"
21,Broadcasting,Communication Services,111.77,80,72,95,98,"WBD,FOXA,FOX"
22,Food Retail,Consumer Staples,111.33,78,81,50,54,"CASY,KR"
23,Rail Transportation,Industrials,111.33,78,62,48,49,"CSX,UNP,NSC"
24,Integrated Oil & Gas,Energy,110.93,77,90,73,55,"XOM,CVX"
25,Oil & Gas Storage & Transportation,Energy,110.02,76,87,59,18,"TRGP,WMB,KMI,OKE"
26,Specialty Chemicals,Materials,109.9,75,85,85,32,"ALB,LYB,DD,PPG,ECL,SHW,IFF"
27,Electronic Equipment & Instruments,Information Technology,105.9,74,53,33,17,"KEYS,TDY,ZBRA,ROP"
28,Broadline Retail,Consumer Discretionary,105.34,73,51,62,64,"AMZN,EBAY"
29,Regional Banks,Financials,103.68,72,55,77,49,"CFG,KEY,FITB,RF,MTB,HBAN"
30,Pharmaceuticals,Health Care,103.18,71,73,71,42,"VTRS,MRK,JNJ,BMY,PFE,LLY,ZTS"
31,Retail REITs,Real Estate,102.73,70,59,36,41,"SPG,FRT,REG,KIM,O"
32,Diversified Banks,Financials,102.61,69,49,67,72,"C,USB,PNC,TFC,BAC,JPM,WFC"
33,Passenger Airlines,Industrials,101.69,68,63,80,51,"DAL,LUV,UAL"
34,Independent Power Producers & Energy Traders,Utilities,101.39,67,61,72,86,"NRG,AES"
35,Industrial Gases,Materials,101.36,66,67,23,11,"APD,LIN"
36,Health Care REITs,Real Estate,100.83,65,66,48,66,"WELL,VTR,DOC"
37,Fertilizers & Agricultural Chemicals,Materials,100.82,64,83,40,19,"CF,CTVA,MOS"
38,Biotechnology,Health Care,100.73,63,79,82,82,"MRNA,BIIB,REGN,INCY,INSM,AMGN,GILD,ABBV,VRTX,ALNY"
39,Consumer Staples Merchandise Retail,Consumer Staples,100.7,62,71,74,48,"TGT,WMT,COST,DG,DLTR"
40,Hotel & Resort REITs,Real Estate,100.51,61,56,43,34,"HST,VICI"
41,Integrated Telecommunication Services,Communication Services,100.38,60,74,20,29,"VZ,T"
42,Automobile Manufacturers,Consumer Discretionary,100.26,59,60,86,91,"GM,F,TSLA"
43,--- Reference ---,--- Reference ---,100.02,58,84,43,61,"QQQ,SPY,^VIX"
44,Multi-Utilities,Utilities,99.33,57,69,42,57,"NEE,NI,SRE,PNW,AEE,CNP,D,DTE,XEL,PCG,CMS,ED"
45,Electric Utilities,Utilities,98.58,56,65,38,68,"ETR,EIX,AEP,FE,EVRG,LNT,CEG,PPL,DUK,WEC,EXC,ES,SO,VST,PEG"
46,Investment Banking & Brokerage,Financials,98.53,55,46,83,95,"MS,GS,IBKR,RJF,HOOD,SCHW"
47,Trading Companies & Distributors,Industrials,98.46,54,47,53,50,"URI,FAST"
48,Industrial Machinery & Supplies & Components,Industrials,97.8,53,50,54,45,"HUBB,PH,NDSN,DOV,FTV,IEX,GWW,SNA,SWK,ITW,IR,XYL,PNR,OTIS"
49,Health Care Distributors,Health Care,96.99,52,68,75,81,"CAH,HSIC,MCK,COR"
50,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,96.73,51,52,46,46,"MNST,PEP,KO,KDP"
