Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,191.32,98,99,96,91,"TER,LRCX,AMAT,KLAC"
2,Communications Equipment,Information Technology,158.85,97,95,90,90,"CIEN,ANET,CSCO,MSI,FFIV"
3,Electronic Components,Information Technology,158.81,96,98,94,97,"GLW,APH"
4,Construction & Engineering,Industrials,152.28,95,97,88,94,"FIX,PWR,EME,J"
5,"Technology Hardware, Storage & Peripherals",Information Technology,149.05,94,96,93,92,"WDC,STX,DELL,HPE,AAPL,NTAP,SMCI,HPQ"
6,Oil & Gas Refining & Marketing,Energy,140.36,93,71,56,86,"VLO,MPC,PSX"
7,Oil & Gas Equipment & Services,Energy,132.69,92,93,58,54,"HAL,BKR,SLB"
8,Integrated Oil & Gas,Energy,129.86,91,84,40,50,"XOM,CVX"
9,Agricultural Products & Services,Consumer Staples,129.59,90,91,66,51,"BG,ADM"
10,Oil & Gas Exploration & Production,Energy,127.77,89,67,32,30,"APA,TPL,DVN,OXY,COP,CTRA,FANG,EOG,EQT,EXE"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,125.29,88,94,87,65,"CAT,CMI,WAB,PCAR"
12,Apparel Retail,Consumer Discretionary,121.68,87,73,81,67,"ROST,TJX"
13,Air Freight & Logistics,Industrials,119.42,86,92,83,33,"FDX,CHRW,EXPD,UPS"
14,Oil & Gas Storage & Transportation,Energy,119.28,85,72,28,26,"TRGP,WMB,KMI,OKE"
15,Semiconductors,Information Technology,118.56,84,88,76,75,"MU,INTC,MPWR,AMD,ADI,MRVL,ON,NVDA,AVGO,FSLR,TXN,ARM,MCHP,NXPI,QCOM,SWKS"
16,Cargo Ground Transportation,Industrials,117.0,83,90,72,5,"JBHT,ODFL"
17,Electronic Manufacturing Services,Information Technology,115.16,82,85,84,93,"JBL,TEL"
18,Specialty Chemicals,Materials,115.11,81,82,62,16,"ALB,LYB,DD,ECL,IFF,SHW,PPG"
19,Aerospace & Defense,Industrials,114.85,80,83,69,76,"HII,LHX,LMT,HWM,NOC,RTX,GD,GE,TXT,BA,TDG,AXON"
20,Fertilizers & Agricultural Chemicals,Materials,114.66,79,59,16,59,"CF,CTVA,MOS"
21,Broadcasting,Communication Services,114.51,78,86,95,95,"WBD,FOXA,FOX"
22,Data Center REITs,Real Estate,113.33,77,44,10,25,"EQIX,DLR"
23,Biotechnology,Health Care,112.63,76,75,80,60,"MRNA,GILD,BIIB,INCY,AMGN,REGN,INSM,VRTX,ABBV,ALNY"
24,Health Care REITs,Real Estate,111.38,75,57,60,58,"WELL,VTR,DOC"
25,Pharmaceuticals,Health Care,111.29,74,79,67,18,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
26,--- Reference ---,--- Reference ---,111.21,73,39,53,47,"^VIX,QQQ,SPY"
27,Independent Power Producers & Energy Traders,Utilities,110.91,72,80,71,85,"NRG,AES"
28,Interactive Media & Services,Communication Services,110.36,71,66,82,87,"GOOGL,GOOG,MTCH,META"
29,Multi-Utilities,Utilities,110.03,70,45,43,45,"NEE,SRE,PCG,NI,CNP,PNW,XEL,AEE,DTE,ED,CMS,D"
30,Steel,Materials,109.86,69,87,89,43,"NUE,STLD"
31,Health Care Distributors,Health Care,109.45,68,69,77,55,"CAH,MCK,COR,HSIC"
32,Electrical Components & Equipment,Industrials,109.13,67,77,51,61,"GNRC,AME,ETN,ROK,EMR"
33,Integrated Telecommunication Services,Communication Services,109.0,66,49,22,56,"VZ,T"
34,Consumer Staples Merchandise Retail,Consumer Staples,108.06,65,81,75,35,"TGT,WMT,DG,DLTR,COST"
35,Electric Utilities,Utilities,108.01,64,41,49,63,"EIX,AEP,ETR,FE,EVRG,LNT,DUK,EXC,ES,WEC,PPL,SO,CEG,PEG,VST"
36,Retail REITs,Real Estate,106.41,63,52,36,39,"SPG,KIM,REG,O,FRT"
37,Passenger Airlines,Industrials,105.87,62,89,85,70,"LUV,DAL,UAL"
38,Automobile Manufacturers,Consumer Discretionary,105.13,61,78,92,82,"GM,TSLA,F"
39,Health Care Facilities,Health Care,104.69,60,70,86,57,"HCA,UHS"
40,Industrial Gases,Materials,103.29,59,37,9,22,"LIN,APD"
41,Rail Transportation,Industrials,102.24,58,68,59,52,"CSX,NSC,UNP"
42,Tobacco,Consumer Staples,101.93,57,62,38,71,"MO,PM"
43,Broadline Retail,Consumer Discretionary,100.79,56,24,57,77,"EBAY,AMZN"
44,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,100.78,55,54,55,20,"MNST,KO,PEP,KDP"
45,Industrial Machinery & Supplies & Components,Industrials,100.16,54,64,44,24,"HUBB,PH,NDSN,DOV,SNA,IEX,ITW,FTV,GWW,IR,SWK,XYL,PNR,OTIS"
46,Investment Banking & Brokerage,Financials,99.63,53,50,91,96,"IBKR,GS,MS,SCHW,HOOD,RJF"
47,Hotel & Resort REITs,Real Estate,99.59,52,53,42,42,"HST,VICI"
48,Regional Banks,Financials,99.33,51,76,70,68,"CFG,KEY,RF,MTB,FITB,HBAN"
49,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,99.31,50,63,66,62,"TPR,RL,NKE,LULU"
50,Industrial Conglomerates,Industrials,99.07,49,55,45,29,"HON,MMM"
51,Health Care Services,Health Care,98.98,48,40,33,46,"DVA,DGX,LH,CVS,CI"
52,Electronic Equipment & Instruments,Information Technology,98.9,47,29,30,37,"KEYS,TDY,TRMB,ZBRA,ROP"
53,Diversified Banks,Financials,98.85,46,65,74,78,"C,USB,PNC,JPM,TFC,BAC,WFC"
54,Casinos & Gaming,Consumer Discretionary,97.61,45,43,79,79,"MGM,LVS,WYNN"
55,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,97.33,44,42,68,69,"MAR,EXPE,HLT,RCL,ABNB,CCL,NCLH,BKNG"
56,Interactive Home Entertainment,Communication Services,96.72,43,29,73,73,"EA,TTWO"
57,Trading Companies & Distributors,Industrials,96.39,42,56,39,84,"FAST,URI"
58,Property & Casualty Insurance,Financials,95.91,41,31,52,40,"CB,TRV,CINF,HIG,ALL,ACGL,WRB,PGR"
59,Health Care Supplies,Health Care,95.67,40,47,47,3,"ALGN,WST,COO"
60,Self-Storage REITs,Real Estate,95.45,39,35,17,14,"PSA,EXR"
61,Multi-line Insurance,Financials,94.25,38,38,64,44,"L,AIZ,AIG"
62,Building Products,Industrials,93.33,37,46,27,28,"JCI,TT,CARR,AOS,ALLE,LII,MAS,BLDR"
63,Other Specialty Retail,Consumer Discretionary,93.12,36,74,63,72,"ULTA,TSCO"
64,Restaurants,Consumer Discretionary,93.04,35,30,31,17,"SBUX,DRI,YUM,MCD,DPZ,CMG"
65,Environmental & Facilities Services,Industrials,92.58,34,26,37,34,"WM,RSG,ROL,VLTO"
66,Life & Health Insurance,Financials,91.52,33,36,54,38,"PFG,GL,AFL,PRU,MET"
67,Construction Materials,Materials,91.39,32,61,65,74,"MLM,VMC,CRH"
68,Household Products,Consumer Staples,91.36,31,32,4,6,"CL,CHD,CLX,KMB"
69,Personal Care Products,Consumer Staples,91.32,30,58,50,13,"EL,PG,KVUE"
70,Internet Services & Infrastructure,Information Technology,89.88,29,15,21,19,"AKAM,VRSN,GDDY"
71,Financial Exchanges & Data,Financials,89.88,29,14,34,27,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
72,Asset Management & Custody Banks,Financials,89.68,28,33,61,66,"IVZ,BK,NTRS,STT,BEN,BLK,TROW,AMP,APO,BX,KKR,ARES"
73,Home Improvement Retail,Consumer Discretionary,89.62,27,51,23,53,"LOW,HD"
74,Automotive Retail,Consumer Discretionary,89.14,26,27,66,89,"CVNA,ORLY,AZO"
75,Distillers & Vintners,Consumer Staples,88.36,25,25,13,0,"STZ,BF.B"
76,Telecom Tower REITs,Real Estate,88.15,24,18,11,11,"AMT,CCI,SBAC"
77,Movies & Entertainment,Communication Services,87.93,23,17,35,88,"LYV,TKO,DIS,NFLX,PSKY"
78,Homebuilding,Consumer Discretionary,87.34,22,48,29,49,"PHM,DHI,NVR,LEN"
79,Health Care Equipment,Health Care,86.9,21,22,41,23,"HOLX,EW,BDX,IDXX,ISRG,MDT,DXCM,ZBH,SYK,RMD,STE,GEHC,RVTY,ABT,PODD,BSX,BAX"
80,Paper & Plastic Packaging Products & Materials,Materials,86.57,20,60,19,12,"PKG,AVY,SW,AMCR,IP"
81,Multi-Family Residential REITs,Real Estate,86.05,19,20,18,9,"UDR,EQR,ESS,CPT,MAA,AVB"
82,Consumer Finance,Financials,85.87,18,34,78,80,"SYF,AXP,COF"
83,Life Sciences Tools & Services,Health Care,85.86,17,21,64,7,"TMO,TECH,MTD,DHR,CRL,A,IQV,WAT"
84,Diversified Support Services,Industrials,84.51,16,16,24,31,"LDOS,CTAS,CPRT"
85,Cable & Satellite,Communication Services,84.26,15,19,0,2,"CMCSA,CHTR"
86,Packaged Foods & Meats,Consumer Staples,83.52,14,23,15,9,"HSY,TSN,SJM,MDLZ,HRL,KHC,CAG,MKC,GIS,LW,CPB"
87,Publishing,Communication Services,83.29,13,7,14,48,"NWS,NWSA"
88,Systems Software,Information Technology,79.48,12,6,25,41,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
89,Application Software,Information Technology,77.93,11,5,48,83,"PLTR,DDOG,APP,CDNS,SNPS,PTC,ADSK,ORCL,CRM,TYL,INTU,ADBE,FICO,WDAY"
90,Transaction & Payment Processing Services,Financials,76.48,10,10,12,10,"JKHY,XYZ,CPAY,MA,V,GPN,FIS,PYPL,FISV"
91,Insurance Brokers,Financials,76.45,9,8,7,15,"WTW,AON,MRSH,ERIE,AJG,BRO"
92,Research & Consulting Services,Industrials,74.84,8,4,3,8,"VRSK,EFX"
93,Office REITs,Real Estate,74.14,7,12,0,32,"ARE,BXP"
94,Distributors,Consumer Discretionary,73.3,6,11,6,36,"GPC,POOL"
95,Managed Health Care,Health Care,72.4,5,13,8,0,"CNC,ELV,UNH,MOH,HUM"
96,Advertising,Communication Services,71.68,4,3,2,1,"OMC,TTD"
97,EDP Services,Technology,71.16,3,1,20,81,"PDD,ZS"
98,IT Consulting & Other Services,Information Technology,70.39,2,2,46,4,"IBM,CTSH,EPAM,ACN,IT"
99,Real Estate Services,Real Estate,70.09,1,9,26,64,"CBRE,CSGP"
100,Human Resource & Employment Services,Industrials,66.54,0,0,1,21,"ADP,PAYX,PAYC"
101,Computer Software,Technology,60.5,0,0,5,35,"SHOP,TRI,MSTR,TEAM"
