ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,127.76,12.48,0.78,0.51,-1.84,-2.74,10.35,29.49
AMP,2026-05-21,450.3206,485.2877,485.2877,449.19,-7.79,-0.04,0.85,-3.52,-1.17,-5.22,-12.23
APP,2026-06-09,511.8378,622.0,622.0,520.84,-22.7,-7.6,-14.0,11.16,9.1,-24.73,24.64
ARES,2026-06-03,122.0398,131.7,131.7,130.61,-18.09,2.95,1.82,3.45,21.81,-19.47,-22.37
ARM,2026-06-09,303.1942,427.99,427.99,324.86,197.19,-6.22,-19.33,52.32,169.48,129.89,144.05
CMI,2026-05-19,650.1552,715.8317,715.8317,669.23,31.96,-0.51,-0.51,-1.21,20.16,31.91,108.21
CMI,2026-05-21,634.4179,715.8317,715.8317,669.23,31.96,-0.51,-0.51,-1.21,20.16,31.91,108.21
CRWD,2026-06-04,678.6519,785.66,785.66,644.93,37.58,-2.1,-16.13,22.2,47.81,25.96,37.68
CRWD,2026-06-09,626.2263,785.66,785.66,644.93,37.58,-2.1,-16.13,22.2,47.81,25.96,37.68
CSCO,2026-06-09,117.1976,130.37,130.37,120.36,57.94,-3.05,-5.97,24.63,55.74,56.03,86.39
DASH,2026-05-13,148.3942,191.17,191.17,155.67,-31.27,2.09,-0.82,-5.04,-8.39,-30.81,-28.74
DIS,2026-06-03,99.3203,110.48,110.48,99.33,-12.69,0.47,-2.05,-8.04,-1.96,-5.03,-11.83
EIX,2026-04-13,71.832,76.22,76.22,71.26,21.93,0.59,0.48,3.35,1.46,25.98,40.43
EIX,2026-05-18,67.8271,76.22,76.22,71.26,21.93,0.59,0.48,3.35,1.46,25.98,40.43
EME,2026-05-19,853.6502,951.96,951.96,827.78,35.45,0.48,0.06,-10.18,14.49,32.88,69.67
EME,2026-05-21,841.0484,951.96,951.96,827.78,35.45,0.48,0.06,-10.18,14.49,32.88,69.67
EME,2026-05-29,822.7026,951.96,951.96,827.78,35.45,0.48,0.06,-10.18,14.49,32.88,69.67
EME,2026-06-01,814.3289,951.96,951.96,827.78,35.45,0.48,0.06,-10.18,14.49,32.88,69.67
EOG,2026-04-08,134.4501,150.6999,150.6999,137.33,33.05,-2.01,-0.9,5.61,8.22,24.56,24.7
EOG,2026-05-07,129.2493,150.6999,150.6999,137.33,33.05,-2.01,-0.9,5.61,8.22,24.56,24.7
EOG,2026-05-27,133.0017,150.6999,150.6999,137.33,33.05,-2.01,-0.9,5.61,8.22,24.56,24.7
EQIX,2026-04-28,1066.1319,1123.1251,1123.1251,1059.84,39.77,-0.27,-1.12,-0.65,11.4,44.41,18.54
EQIX,2026-04-30,1051.3736,1123.1251,1123.1251,1059.84,39.77,-0.27,-1.12,-0.65,11.4,44.41,18.54
ETN,2026-05-05,403.1771,434.23,434.23,401.72,26.87,-0.35,-3.81,0.05,11.57,19.67,22.61
EW,2026-01-12,82.5827,87.44,87.44,87.54,2.69,1.97,-0.14,9.48,2.05,1.57,12.93
F,2026-06-05,14.7877,17.78,17.78,14.95,16.63,-0.33,-7.43,22.88,23.68,17.44,52.9
FANG,2026-05-06,192.2517,213.3366,213.3366,194.24,30.7,-2.0,-4.03,3.5,9.5,23.88,41.76
FANG,2026-05-07,186.9795,213.3366,213.3366,194.24,30.7,-2.0,-4.03,3.5,9.5,23.88,41.76
FSLR,2026-06-09,258.9046,320.95,320.95,262.19,0.37,-4.79,-15.7,19.2,32.55,1.78,57.61
FTNT,2026-06-09,135.3961,150.07,150.07,138.39,74.27,-3.25,-7.03,21.32,64.36,59.22,31.88
GM,2026-02-23,78.1928,87.224,87.224,83.76,3.47,-0.01,2.71,6.52,12.03,10.64,78.06
GM,2026-02-27,77.9159,87.224,87.224,83.76,3.47,-0.01,2.71,6.52,12.03,10.64,78.06
GM,2026-03-02,77.0316,87.224,87.224,83.76,3.47,-0.01,2.71,6.52,12.03,10.64,78.06
