Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,220.76,99,98,95,95,"WDC,STX,DELL,HPE,NTAP,SMCI,AAPL,HPQ"
2,Communications Equipment,Information Technology,200.16,99,99,99,98,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
3,Semiconductors,Information Technology,198.27,98,96,80,89,"MU,MRVL,INTC,ARM,AMD,ON,MPWR,QCOM,TXN,FSLR,ADI,NXPI,MCHP,AVGO,NVDA,SWKS"
4,Electronic Components,Information Technology,195.54,97,99,99,99,"COHR,GLW,APH"
5,Semiconductor Materials & Equipment,Information Technology,190.99,96,97,97,96,"TER,LRCX,AMAT,KLAC,Q"
6,Steel,Materials,151.16,95,93,82,87,"STLD,NUE"
7,Wireless Telecommunication Services,Communication Services,150.01,94,95,98,99,"SATS,TMUS"
8,Construction & Engineering,Industrials,133.27,93,94,96,93,"FIX,PWR,EME,J"
9,Cargo Ground Transportation,Industrials,133.13,92,85,87,69,"JBHT,ODFL"
10,Oil & Gas Equipment & Services,Energy,126.8,91,90,94,67,"HAL,SLB,BKR"
11,Managed Health Care,Health Care,124.18,90,76,5,15,"HUM,CNC,UNH,ELV"
12,Electronic Manufacturing Services,Information Technology,123.29,89,89,72,91,"JBL,TEL"
13,Construction Machinery & Heavy Transportation Equipment,Industrials,122.99,88,91,92,88,"CAT,CMI,WAB,PCAR"
14,Oil & Gas Refining & Marketing,Energy,122.17,87,88,90,76,"VLO,MPC,PSX"
15,Agricultural Products & Services,Consumer Staples,121.0,86,86,93,63,"ADM,BG"
16,Electrical Components & Equipment,Industrials,119.95,85,92,91,74,"VRT,GNRC,ROK,ETN,AME,EMR"
17,Air Freight & Logistics,Industrials,112.03,84,71,84,80,"FDX,CHRW,EXPD,UPS"
18,Interactive Media & Services,Communication Services,111.92,83,87,75,94,"GOOGL,GOOG,META"
19,Systems Software,Information Technology,109.76,82,19,12,41,"FTNT,CRWD,PANW,GEN,MSFT,NOW"
20,Broadcasting,Communication Services,108.56,81,80,88,97,"WBD,FOXA,FOX"
21,Automobile Manufacturers,Consumer Discretionary,107.24,80,61,71,90,"F,GM,TSLA"
22,Internet Services & Infrastructure,Information Technology,105.08,79,54,18,20,"AKAM,VRSN,GDDY"
23,Integrated Oil & Gas,Energy,104.37,78,75,89,48,"XOM,CVX"
24,Apparel Retail,Consumer Discretionary,104.22,77,78,86,84,"ROST,TJX"
25,Data Center REITs,Real Estate,104.1,76,81,70,14,"EQIX,DLR"
26,Passenger Airlines,Industrials,103.92,75,70,54,83,"DAL,LUV,UAL"
27,Broadline Retail,Consumer Discretionary,103.66,74,83,41,57,"EBAY,AMZN"
28,Investment Banking & Brokerage,Financials,103.46,73,68,55,92,"GS,MS,IBKR,HOOD,RJF,SCHW"
29,Trading Companies & Distributors,Industrials,103.32,72,58,46,38,"URI,FAST"
30,Oil & Gas Storage & Transportation,Energy,102.97,71,77,79,37,"TRGP,OKE,WMB,KMI"
31,Oil & Gas Exploration & Production,Energy,101.09,70,82,80,52,"APA,FANG,OXY,DVN,COP,EOG,TPL,EQT,EXE"
32,Rail Transportation,Industrials,100.78,69,73,64,62,"CSX,UNP,NSC"
33,Hotel & Resort REITs,Real Estate,100.65,68,67,52,30,"HST,VICI"
34,Specialty Chemicals,Materials,98.93,67,84,77,55,"ALB,DD,LYB,PPG,IFF,ECL,SHW"
35,Regional Banks,Financials,98.83,66,66,58,70,"CFG,KEY,FITB,RF,MTB,HBAN"
36,Health Care Services,Health Care,98.77,66,62,45,33,"DVA,CVS,DGX,CI,LH"
37,Asset Management & Custody Banks,Financials,98.75,65,60,27,65,"STT,IVZ,NTRS,BNY,BEN,TROW,APO,BLK,ARES,AMP,BX,KKR"
38,Diversified Banks,Financials,98.63,64,63,51,75,"C,PNC,USB,TFC,BAC,JPM,WFC"
39,Food Retail,Consumer Staples,98.01,63,79,83,44,"CASY,KR"
40,Pharmaceuticals,Health Care,96.99,62,69,73,59,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
41,Electronic Equipment & Instruments,Information Technology,96.3,61,74,49,34,"KEYS,TDY,ZBRA,ROP"
