,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,8,52,17,6,0,10,667.2951138038666,0.0,683.0556806031999
1,QQQ,True,8,41,5,6,0,0,598.1135046110061,0.0,614.2135705456394
2,^VIX,False,5,55,35,0,16,0,0.0,19.821370885478547,0.0
3,ADBE,False,23,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,True,15,34,13,7,0,8,227.98725423524567,0.0,232.7463060828202
5,ABNB,True,2,21,12,0,0,7,123.73703440414862,0.0,126.83550798060497
6,ALNY,True,15,50,3,5,0,0,314.33037971289855,0.0,378.6680159209362
7,GOOGL,True,10,37,23,8,0,13,308.1328848243635,0.0,324.56078763407123
8,GOOG,True,10,37,21,8,0,12,307.13006753615326,0.0,325.1540712027317
9,AMZN,True,8,10,12,6,0,3,226.31005782978738,0.0,205.56130207329682
10,AEP,True,6,13,44,3,0,32,131.33323507551262,0.0,130.08113245694426
11,AMGN,True,5,24,39,1,0,19,338.65945401669353,0.0,370.4371989400865
12,ADI,True,8,23,38,6,0,33,326.86085287532694,0.0,339.04286087330524
13,AAPL,True,8,35,8,3,0,5,248.66872049774923,0.0,263.1634464977558
14,AMAT,True,6,8,2,4,0,0,356.65206674699937,0.0,335.58717663609764
15,APP,True,2,18,10,0,0,4,367.6040649048921,0.0,442.6527514511203
16,ARM,True,21,8,18,8,0,12,143.0033462310714,0.0,120.76192594304771
17,ASML,True,6,26,39,4,0,26,1362.1621430142263,0.0,1434.0678907159565
18,TEAM,False,16,12,25,0,2,0,0.0,72.03954237476532,0.0
19,ADSK,False,16,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,24,5,26,0,2,0,0.0,209.23303588379812,0.0
21,AXON,False,16,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,19,11,40,8,0,33,58.68647472412374,0.0,62.07010829397108
23,BKNG,True,8,5,16,5,0,6,168.45223147427856,0.0,165.2004709295871
24,AVGO,True,7,11,9,5,0,2,350.2692280466008,0.0,314.1514474494153
25,CDNS,True,2,51,13,0,0,4,267.2977856248463,0.0,304.69835561029595
26,CHTR,False,26,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,24,23,7,0,8,0,0.0,193.88108843765076,0.0
28,CSCO,True,6,6,3,2,0,1,78.53625716041189,0.0,77.09814099190987
29,CCEP,True,6,23,31,4,0,28,92.67942519054145,0.0,104.41063370810627
30,CTSH,False,50,65,78,0,43,0,0.0,81.4981921404813,0.0
31,CMCSA,False,24,59,65,0,28,0,0.0,30.128195788287066,0.0
32,CEG,False,25,17,26,0,14,0,0.0,300.8717271274069,0.0
33,CPRT,False,51,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,170,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,False,3,6,10,0,3,0,0.0,989.1095412194759,0.0
36,CRWD,False,4,3,11,0,1,0,0.0,381.30365629105154,0.0
37,CSX,True,11,18,30,9,0,25,40.9805826846136,0.0,41.26373954742787
38,DDOG,True,1,12,15,0,0,10,102.26861238857832,0.0,120.76558967362132
39,DXCM,False,26,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,False,6,49,27,0,30,0,0.0,190.1317021663077,0.0
41,DASH,True,6,60,26,2,0,15,147.89765603239022,0.0,218.95356899226596
42,EA,False,5,10,36,0,8,0,0.0,202.3071705011404,0.0
43,EXC,False,19,24,6,0,19,0,0.0,48.21902308428722,0.0
44,FAST,False,2,9,8,0,5,0,0.0,45.64765742963279,0.0
