ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price
VLO,2025-12-12,2026-01-08,2026-01-09,190.326,165.9306,-12.82%,239.1167,165.9306,PENDING,,
VMC,2020-10-28,2021-01-06,2021-01-07,155.8031,131.4195,-15.65%,204.5704,131.4195,PENDING,,
VMC,2021-01-27,2021-02-24,2021-02-25,167.5892,140.1044,-16.40%,222.5589,140.1044,PENDING,,
VRSK,2010-08-05,2010-12-06,2010-12-07,30.7751,27.016,-12.21%,38.2933,27.016,PENDING,,
VRSK,2010-11-26,2010-12-06,2010-12-07,30.7751,28.694,-6.76%,34.9373,28.694,PENDING,,
VRSK,2016-04-29,2016-07-05,2016-07-06,77.6641,74.0912,-4.60%,84.8099,74.0912,PENDING,,
VRSK,2016-05-03,2016-07-05,2016-07-06,77.6641,73.447,-5.43%,86.0984,73.447,PENDING,,
VRSK,2016-05-04,2016-07-05,2016-07-06,77.6641,72.9697,-6.04%,87.0529,72.9697,PENDING,,
VRSK,2016-05-18,2016-07-05,2016-07-06,77.6641,72.7714,-6.30%,87.4495,72.7714,PENDING,,
VRSK,2016-05-19,2016-07-05,2016-07-06,77.6641,72.4123,-6.76%,88.1677,72.4123,PENDING,,
VRSK,2016-06-16,2016-07-05,2016-07-06,77.6641,74.4345,-4.16%,84.1234,74.4345,PENDING,,
VRSK,2016-06-17,2016-07-05,2016-07-06,77.6641,74.1205,-4.56%,84.7514,74.1205,PENDING,,
VRSK,2016-06-24,2016-07-05,2016-07-06,77.6641,74.31,-4.32%,84.3723,74.31,PENDING,,
VRSN,2011-10-04,2011-12-20,2011-12-21,35.2403,26.6738,-24.31%,52.3733,26.6738,PENDING,,
VRSN,2018-12-20,2019-02-22,2019-02-25,177.5941,143.0335,-19.46%,246.7154,143.0335,PENDING,,
VRSN,2022-11-04,2022-12-01,2022-12-02,198.2267,173.1591,-12.65%,248.362,173.1591,PENDING,,
VRTX,2008-10-23,2009-02-06,2009-02-09,34.67,20.8438,-39.88%,62.3223,20.8438,PENDING,,
VRTX,2008-10-24,2009-02-06,2009-02-09,34.67,19.8865,-42.64%,64.237,19.8865,PENDING,,
VRTX,2008-10-28,2009-02-06,2009-02-09,34.67,18.9482,-45.35%,66.1135,18.9482,PENDING,,
VRTX,2013-04-03,2013-04-19,2013-04-22,84.4,52.5785,-37.70%,148.0431,52.5785,PENDING,,
VRTX,2013-04-04,2013-04-19,2013-04-22,84.4,52.1341,-38.23%,148.9317,52.1341,PENDING,,
VRTX,2013-04-05,2013-04-19,2013-04-22,84.4,51.7608,-38.67%,149.6785,51.7608,PENDING,,
VRTX,2013-04-08,2013-04-19,2013-04-22,84.4,51.347,-39.16%,150.506,51.347,PENDING,,
VRTX,2013-04-18,2013-04-19,2013-04-22,84.4,52.1988,-38.15%,148.8025,52.1988,PENDING,,
VRTX,2014-03-27,2014-06-24,2014-06-25,92.26,68.5963,-25.65%,139.5875,68.5963,PENDING,,
VRTX,2014-10-15,2014-11-06,2014-11-07,116.83,100.1124,-14.31%,150.2653,100.1124,PENDING,,
VTR,2010-07-06,2010-07-23,2010-07-26,29.2663,26.6161,-9.06%,34.5666,26.6161,PENDING,,
WAB,2009-07-06,2009-10-21,2009-10-22,19.0279,14.4074,-24.28%,28.2689,14.4074,PENDING,,
WAB,2011-11-22,2012-01-09,2012-01-10,33.7598,29.5342,-12.52%,42.211,29.5342,PENDING,,
WAB,2021-06-15,2021-08-09,2021-08-10,84.6079,77.8659,-7.97%,98.0919,77.8659,PENDING,,
WAT,2011-11-21,2012-01-24,2012-01-25,86.35,73.6959,-14.65%,111.6582,73.6959,PENDING,,
WAT,2011-12-12,2012-01-24,2012-01-25,86.35,72.5542,-15.98%,113.9416,72.5542,PENDING,,
WAT,2023-09-06,2023-12-13,2023-12-14,314.79,272.2851,-13.50%,399.7999,272.2851,PENDING,,
WDC,2014-02-05,2014-03-31,2014-04-01,57.8369,50.4494,-12.77%,72.6118,50.4494,PENDING,,
WDC,2017-02-24,2017-03-29,2017-03-30,55.0342,49.0866,-10.81%,66.9293,49.0866,PENDING,,
WMB,2012-12-07,2013-03-22,2013-03-25,18.5234,15.4003,-16.86%,24.7696,15.4003,PENDING,,
WMB,2012-12-12,2013-03-22,2013-03-25,18.5234,15.1907,-17.99%,25.1887,15.1907,PENDING,,
WMT,2016-01-20,2016-01-29,2016-02-01,18.3112,16.731,-8.63%,21.4716,16.731,PENDING,,
WMT,2016-02-18,2016-02-25,2016-02-26,18.9141,17.6813,-6.52%,21.3796,17.6813,PENDING,,
WRB,2009-06-19,2009-08-21,2009-08-24,5.4126,4.5767,-15.44%,7.0842,4.5767,PENDING,,
WRB,2009-07-10,2009-08-21,2009-08-24,5.4126,4.4284,-18.18%,7.3809,4.4284,PENDING,,
WRB,2009-07-28,2009-08-21,2009-08-24,5.4126,4.7428,-12.38%,6.7522,4.7428,PENDING,,
WRB,2010-03-16,2010-04-14,2010-04-15,5.7411,5.4421,-5.21%,6.3392,5.4421,PENDING,,
WRB,2018-02-06,2018-04-16,2018-04-17,18.4844,17.3749,-6.00%,20.7034,17.3749,PENDING,,
WSM,2010-07-01,2010-09-24,2010-09-27,11.144,8.2958,-25.56%,16.8405,8.2958,PENDING,,
WSM,2021-02-23,2021-03-18,2021-03-19,73.9121,55.1168,-25.43%,111.5029,55.1168,PENDING,,
WSM,2021-03-04,2021-03-18,2021-03-19,73.9121,56.6882,-23.30%,108.3601,56.6882,PENDING,,
WSM,2021-03-05,2021-03-18,2021-03-19,73.9121,55.5316,-24.87%,110.6733,55.5316,PENDING,,
WSM,2024-08-22,2024-11-20,2024-11-21,172.8789,126.9258,-26.58%,264.7853,126.9258,PENDING,,
WTW,2006-10-26,2006-11-10,2006-11-13,70.3504,64.0939,-8.89%,82.8634,64.0939,PENDING,,
WTW,2009-07-08,2009-09-16,2009-09-17,53.8641,45.4431,-15.63%,70.7061,45.4431,PENDING,,
WY,2012-10-26,2013-01-02,2013-01-03,17.866,16.2605,-8.99%,21.077,16.2605,PENDING,,
WY,2012-11-09,2013-01-02,2013-01-03,17.866,16.0991,-9.89%,21.3998,16.0991,PENDING,,
WY,2012-11-12,2013-01-02,2013-01-03,17.866,15.9637,-10.65%,21.6707,15.9637,PENDING,,
WY,2014-07-30,2014-08-19,2014-08-20,21.6737,20.2493,-6.57%,24.5226,20.2493,PENDING,,
WY,2017-06-08,2017-10-13,2017-10-16,25.2936,23.2419,-8.11%,29.3969,23.2419,PENDING,,
WYNN,2007-06-27,2007-08-07,2007-08-08,67.3115,49.2846,-26.78%,103.3652,49.2846,PENDING,,
WYNN,2015-11-18,2016-02-18,2016-02-19,67.5157,51.4942,-23.73%,99.5587,51.4942,PENDING,,
XEL,2024-10-07,2024-10-31,2024-11-01,65.1179,60.3459,-7.33%,74.6618,60.3459,PENDING,,
XEL,2024-10-30,2024-10-31,2024-11-01,65.1179,60.2055,-7.54%,74.9426,60.2055,PENDING,,
XEL,2025-08-15,2025-09-24,2025-09-25,77.5614,70.2094,-9.48%,92.2653,70.2094,PENDING,,
XEL,2025-10-29,2026-02-23,2026-02-24,83.32,78.3936,-5.91%,93.1729,78.3936,PENDING,,
XEL,2025-10-30,2026-02-23,2026-02-24,83.32,78.0933,-6.27%,93.7734,78.0933,PENDING,,
XEL,2025-12-02,2026-02-23,2026-02-24,83.32,78.3467,-5.97%,93.2667,78.3467,PENDING,,
YUM,2009-01-13,2009-04-23,2009-04-24,17.9941,15.274,-15.12%,23.4341,15.274,PENDING,,
YUM,2023-11-30,2023-12-13,2023-12-14,126.02,119.2172,-5.40%,139.6256,119.2172,PENDING,,
ZBH,2016-02-08,2016-04-08,2016-04-11,97.8412,81.9794,-16.21%,129.5647,81.9794,PENDING,,
ZBH,2026-01-13,2026-02-18,2026-02-19,98.25,88.2677,-10.16%,118.2146,88.2677,PENDING,,
ZBH,2026-01-14,2026-02-18,2026-02-19,98.25,85.7968,-12.67%,123.1563,85.7968,PENDING,,
ZBRA,2018-11-20,2019-02-14,2019-02-15,198.65,161.6091,-18.65%,272.7318,161.6091,PENDING,,
ZBRA,2018-12-17,2019-02-14,2019-02-15,198.65,158.6147,-20.15%,278.7205,158.6147,PENDING,,
