Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,396.43,99,99,99,99,343.1839904785156,351.8699951171875,339.5,350.1600036621094
2,CIEN,Information Technology,Communications Equipment,S&P 500,389.51,99,99,99,99,493.44000244140625,493.44000244140625,472.3216857910156,479.8999938964844
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,302.34,99,99,99,98,500.0799865722656,514.75,495.65008544921875,513.280029296875
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,276.99,99,99,98,92,365.8500061035156,370.4200134277344,362.0201110839844,370.1300048828125
5,COHR,Information Technology,Electronic Components,S&P 500,272.75,99,98,98,91,305.75,313.0,302.80999755859375,307.92999267578125
6,MU,Information Technology,Semiconductors,S&P 500,265.7,99,99,99,98,416.4700012207031,426.8800048828125,408.5,426.55999755859375
7,GLW,Information Technology,Electronic Components,S&P 500,250.8,98,98,94,97,169.64999389648438,175.61000061035156,169.64999389648438,175.1699981689453
8,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,248.19,98,99,99,99,128.5,129.25250244140625,125.0,125.55000305175781
9,FIX,Industrials,Construction & Engineering,S&P 500,237.38,98,98,97,98,1582.8699951171875,1635.5799560546875,1583.0,1627.81005859375
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,222.2,98,98,87,96,294.9800109863281,300.67999267578125,295.0,299.9599914550781
11,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,205.24,98,98,98,97,262.68359375,267.4750061035156,260.8500061035156,267.32000732421875
12,INTC,Information Technology,Semiconductors,S&P 500,198.06,97,97,98,97,62.21799850463867,65.6500015258789,62.21799850463867,65.18000030517578
13,ALB,Materials,Specialty Chemicals,S&P 500,188.93,97,97,98,76,175.25,189.35000610351562,175.25,185.42999267578125
14,APA,Energy,Oil & Gas Exploration & Production,S&P 500,182.57,97,95,86,71,39.625,39.79999923706055,38.95000076293945,39.4900016784668
