Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
19,Health Care Distributors,Health Care,116.84,79,73,84,49,"CAH,MCK,COR,HSIC"
20,Oil & Gas Storage & Transportation,Energy,116.71,78,64,32,19,"TRGP,WMB,KMI,OKE"
21,Oil & Gas Exploration & Production,Energy,116.7,77,60,48,22,"TPL,APA,COP,DVN,OXY,CTRA,FANG,EOG,EQT,EXE"
22,Biotechnology,Health Care,116.63,76,78,88,64,"MRNA,GILD,INSM,BIIB,AMGN,REGN,INCY,ABBV,VRTX,ALNY"
23,Electronic Manufacturing Services,Information Technology,116.38,75,76,90,97,"JBL,TEL"
24,Consumer Staples Merchandise Retail,Consumer Staples,115.96,74,75,65,53,"DG,DLTR,WMT,TGT,COST"
25,Pharmaceuticals,Health Care,115.91,73,71,64,18,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
26,Apparel Retail,Consumer Discretionary,114.69,72,72,77,59,"ROST,TJX"
27,Rail Transportation,Industrials,112.71,71,53,60,29,"CSX,NSC,UNP"
28,Automobile Manufacturers,Consumer Discretionary,112.17,70,87,92,79,"GM,F,TSLA"
29,Passenger Airlines,Industrials,111.8,69,88,73,83,"LUV,DAL,UAL"
30,Other Specialty Retail,Consumer Discretionary,110.49,68,69,69,80,"ULTA,TSCO"
31,Independent Power Producers & Energy Traders,Utilities,109.78,67,65,87,81,"NRG,AES"
32,Interactive Media & Services,Communication Services,108.58,66,84,93,90,"GOOGL,GOOG,META,MTCH"
33,Regional Banks,Financials,108.38,65,81,54,70,"CFG,KEY,FITB,RF,MTB,HBAN"
34,Tobacco,Consumer Staples,107.63,64,68,39,65,"MO,PM"
35,Health Care Facilities,Health Care,107.63,64,67,94,48,"HCA,UHS"
36,Industrial Machinery & Supplies & Components,Industrials,107.03,63,51,41,27,"PH,NDSN,HUBB,DOV,IEX,SNA,SWK,ITW,IR,GWW,FTV,OTIS,PNR,XYL"
37,Data Center REITs,Real Estate,106.8,62,23,14,10,"EQIX,DLR"
38,Fertilizers & Agricultural Chemicals,Materials,106.59,61,38,20,56,"CF,CTVA,MOS"
39,Retail REITs,Real Estate,105.97,60,45,33,38,"O,SPG,FRT,KIM,REG"
40,Health Care REITs,Real Estate,105.25,59,52,76,54,"VTR,WELL,DOC"
41,Multi-Utilities,Utilities,105.07,58,40,58,35,"NEE,PCG,SRE,CNP,NI,XEL,ED,PNW,AEE,DTE,D,CMS"
42,--- Reference ---,--- Reference ---,105.04,57,37,68,36,"^VIX,SPY,QQQ"
43,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,105.04,57,54,57,20,"MNST,PEP,KO,KDP"
44,Industrial Conglomerates,Industrials,104.49,56,43,56,42,"HON,MMM"
45,Integrated Telecommunication Services,Communication Services,104.46,55,46,27,60,"VZ,T"
46,Electric Utilities,Utilities,104.31,54,35,62,57,"EIX,AEP,ETR,FE,EVRG,ES,DUK,LNT,EXC,PPL,WEC,SO,CEG,PEG,VST"
47,Construction Materials,Materials,103.15,53,59,66,77,"MLM,VMC,CRH"
48,Health Care Services,Health Care,103.09,52,30,36,41,"DGX,DVA,CVS,LH,CI"
49,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,103.03,51,50,53,71,"TPR,RL,NKE,LULU"
50,Diversified Banks,Financials,102.65,50,74,71,73,"C,USB,PNC,TFC,JPM,WFC,BAC"
51,Hotel & Resort REITs,Real Estate,102.58,49,44,31,47,"HST,VICI"
52,Health Care Supplies,Health Care,102.08,48,21,37,4,"ALGN,COO,WST"
53,Electronic Equipment & Instruments,Information Technology,102.01,47,22,30,46,"KEYS,TDY,TRMB,ZBRA,ROP"
54,Investment Banking & Brokerage,Financials,101.43,46,79,89,99,"IBKR,GS,MS,SCHW,RJF,HOOD"
55,Self-Storage REITs,Real Estate,101.1,45,18,16,13,"EXR,PSA"
56,Trading Companies & Distributors,Industrials,101.04,44,33,29,92,"FAST,URI"
57,Building Products,Industrials,100.76,43,29,23,55,"JCI,AOS,TT,ALLE,LII,CARR,MAS,BLDR"
58,Multi-line Insurance,Financials,100.64,42,48,55,43,"L,AIZ,AIG"
59,Paper & Plastic Packaging Products & Materials,Materials,100.28,41,36,9,15,"PKG,SW,AVY,AMCR,IP"
60,Personal Care Products,Consumer Staples,99.39,40,55,35,24,"EL,PG,KVUE"
61,Industrial Gases,Materials,99.15,39,31,11,30,"LIN,APD"
62,Interactive Home Entertainment,Communication Services,98.93,38,58,80,75,"EA,TTWO"
63,Property & Casualty Insurance,Financials,98.52,37,42,45,34,"CB,TRV,HIG,CINF,ACGL,ALL,WRB,PGR"
64,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,98.06,36,62,43,82,"MAR,CCL,HLT,NCLH,RCL,ABNB,EXPE,BKNG"
65,Household Products,Consumer Staples,97.44,35,13,4,7,"CL,CHD,CLX,KMB"
66,Movies & Entertainment,Communication Services,96.79,34,15,51,93,"TKO,LYV,PSKY,DIS,NFLX"
67,Life & Health Insurance,Financials,96.41,33,47,38,40,"PFG,GL,AFL,PRU,MET"
68,Broadline Retail,Consumer Discretionary,96.13,32,61,63,87,"EBAY,AMZN"
69,Homebuilding,Consumer Discretionary,95.32,31,27,40,74,"PHM,DHI,NVR,LEN"
70,Home Improvement Retail,Consumer Discretionary,95.28,30,41,22,61,"LOW,HD"
71,Environmental & Facilities Services,Industrials,94.45,29,34,34,32,"WM,ROL,RSG,VLTO"
72,Restaurants,Consumer Discretionary,94.15,28,32,17,21,"YUM,DRI,MCD,SBUX,DPZ,CMG"
73,Asset Management & Custody Banks,Financials,93.47,27,56,50,72,"IVZ,BEN,NTRS,STT,BK,BLK,AMP,TROW,APO,BX,KKR,ARES"
74,Casinos & Gaming,Consumer Discretionary,93.05,26,39,83,84,"LVS,MGM,WYNN"
75,Packaged Foods & Meats,Consumer Staples,92.09,25,14,19,8,"HSY,TSN,SJM,MDLZ,MKC,CAG,HRL,KHC,GIS,LW,CPB"
76,Automotive Retail,Consumer Discretionary,91.33,24,63,72,95,"AZO,CVNA,ORLY"
77,Distillers & Vintners,Consumer Staples,90.93,23,16,10,0,"STZ,BF.B"
78,Cable & Satellite,Communication Services,90.72,22,8,0,2,"CMCSA,CHTR"
79,Health Care Equipment,Health Care,90.26,21,28,44,37,"BDX,HOLX,EW,IDXX,MDT,GEHC,RMD,SYK,ZBH,STE,DXCM,RVTY,ISRG,ABT,BAX,PODD,BSX"
80,Diversified Support Services,Industrials,90.23,20,17,21,33,"LDOS,CTAS,CPRT"
81,Telecom Tower REITs,Real Estate,89.59,19,10,15,6,"AMT,CCI,SBAC"
82,Life Sciences Tools & Services,Health Care,89.11,18,57,74,16,"CRL,MTD,TECH,TMO,DHR,IQV,A,WAT"
83,Consumer Finance,Financials,88.5,17,49,75,85,"SYF,AXP,COF"
84,Financial Exchanges & Data,Financials,88.2,16,25,26,50,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
85,Multi-Family Residential REITs,Real Estate,87.94,15,19,18,9,"CPT,EQR,UDR,ESS,MAA,AVB"
86,Internet Services & Infrastructure,Information Technology,81.88,14,12,24,26,"AKAM,VRSN,GDDY"
87,Transaction & Payment Processing Services,Financials,79.37,13,6,7,14,"CPAY,JKHY,XYZ,GPN,V,MA,FIS,PYPL,FISV"
88,Managed Health Care,Health Care,79.35,12,11,8,0,"CNC,UNH,ELV,MOH,HUM"
89,Publishing,Communication Services,79.11,11,19,13,52,"NWSA,NWS"
90,Research & Consulting Services,Industrials,79.06,10,3,2,11,"EFX,VRSK"
91,Distributors,Consumer Discretionary,78.94,9,24,12,45,"GPC,POOL"
92,Insurance Brokers,Financials,78.54,8,9,6,12,"WTW,AON,MRSH,AJG,ERIE,BRO"
93,Application Software,Information Technology,75.53,7,5,52,88,"PLTR,CDNS,APP,SNPS,PTC,ADSK,DDOG,FICO,ORCL,CRM,ADBE,TYL,INTU,WDAY"
94,Advertising,Communication Services,74.86,6,0,0,1,"OMC,TTD"
95,Office REITs,Real Estate,74.06,5,7,3,31,"BXP,ARE"
96,Systems Software,Information Technology,73.92,4,4,42,44,"FTNT,MSFT,CRWD,GEN,PANW,NOW"
97,Real Estate Services,Real Estate,72.68,3,20,25,78,"CBRE,CSGP"
98,EDP Services,Technology,70.09,2,2,47,86,"PDD,ZS"
99,IT Consulting & Other Services,Information Technology,68.87,1,26,28,3,"IBM,CTSH,EPAM,ACN,IT"
100,Human Resource & Employment Services,Industrials,65.54,0,1,1,23,"ADP,PAYX,PAYC"
101,Computer Software,Technology,57.77,0,0,5,67,"SHOP,TRI,MSTR,TEAM"
