Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,184.27,99,98,98,83,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,157.77,98,97,97,98,"GLW,APH"
3,Construction & Engineering,Industrials,147.48,97,95,94,93,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,143.47,96,89,93,95,"CIEN,ANET,MSI,CSCO,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,136.31,95,96,95,91,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
6,Agricultural Products & Services,Consumer Staples,131.55,94,88,67,49,"BG,ADM"
7,Oil & Gas Refining & Marketing,Energy,131.25,93,80,72,67,"VLO,MPC,PSX"
8,Oil & Gas Equipment & Services,Energy,126.96,92,87,66,26,"HAL,BKR,SLB"
9,Construction Machinery & Heavy Transportation Equipment,Industrials,126.78,91,91,88,63,"CAT,CMI,WAB,PCAR"
10,Integrated Oil & Gas,Energy,123.95,90,81,44,45,"XOM,CVX"
11,Broadcasting,Communication Services,119.68,89,92,96,92,"WBD,FOX,FOXA"
12,Apparel Retail,Consumer Discretionary,119.35,88,70,82,58,"ROST,TJX"
13,Air Freight & Logistics,Industrials,118.76,87,94,78,34,"FDX,CHRW,EXPD,UPS"
14,Aerospace & Defense,Industrials,118.43,86,73,65,75,"HII,HWM,LHX,LMT,NOC,RTX,GE,GD,TXT,BA,TDG,AXON"
15,Oil & Gas Exploration & Production,Energy,118.13,85,54,45,22,"TPL,APA,DVN,OXY,COP,CTRA,FANG,EQT,EOG,EXE"
16,Steel,Materials,117.87,84,93,86,57,"STLD,NUE"
17,Cargo Ground Transportation,Industrials,117.72,83,86,70,5,"JBHT,ODFL"
18,Semiconductors,Information Technology,116.88,82,84,89,64,"MU,INTC,AMD,MPWR,ADI,NVDA,MRVL,ON,AVGO,TXN,MCHP,FSLR,NXPI,ARM,QCOM,SWKS"
19,Fertilizers & Agricultural Chemicals,Materials,116.49,81,53,15,51,"CF,CTVA,MOS"
20,Biotechnology,Health Care,115.94,80,76,79,61,"MRNA,GILD,AMGN,BIIB,REGN,INCY,INSM,VRTX,ABBV,ALNY"
21,Oil & Gas Storage & Transportation,Energy,115.56,79,64,34,24,"TRGP,WMB,KMI,OKE"
22,Specialty Chemicals,Materials,114.98,78,85,53,17,"ALB,DD,LYB,ECL,IFF,PPG,SHW"
23,Health Care Distributors,Health Care,113.24,77,77,79,44,"CAH,MCK,COR,HSIC"
24,Consumer Staples Merchandise Retail,Consumer Staples,113.18,76,75,76,54,"DG,TGT,WMT,DLTR,COST"
