Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,199.03,99,97,99,69,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,177.86,98,95,98,97,"GLW,APH"
3,Construction & Engineering,Industrials,145.99,97,90,95,95,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,138.68,96,92,90,93,"CIEN,MSI,ANET,CSCO,FFIV"
5,Oil & Gas Equipment & Services,Energy,136.02,95,88,64,38,"HAL,BKR,SLB"
6,"Technology Hardware, Storage & Peripherals",Information Technology,135.79,94,96,96,87,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
7,Construction Machinery & Heavy Transportation Equipment,Industrials,132.47,93,91,84,58,"CAT,CMI,WAB,PCAR"
8,Cargo Ground Transportation,Industrials,127.34,92,78,27,5,"JBHT,ODFL"
9,Air Freight & Logistics,Industrials,125.49,91,89,80,25,"FDX,CHRW,UPS,EXPD"
10,Electronic Manufacturing Services,Information Technology,124.37,90,80,86,96,"JBL,TEL"
11,Agricultural Products & Services,Consumer Staples,122.5,89,87,76,60,"BG,ADM"
12,Semiconductors,Information Technology,122.36,88,93,87,61,"MU,INTC,MPWR,ADI,ON,AMD,MCHP,TXN,NVDA,NXPI,AVGO,FSLR,MRVL,ARM,QCOM,SWKS"
13,Passenger Airlines,Industrials,121.76,87,79,63,81,"LUV,UAL,DAL"
14,Broadcasting,Communication Services,121.69,86,94,97,82,"WBD,FOX,FOXA"
15,Steel,Materials,120.51,85,83,81,47,"STLD,NUE"
16,Independent Power Producers & Energy Traders,Utilities,120.37,84,72,85,85,"AES,NRG"
17,Integrated Oil & Gas,Energy,120.21,83,73,44,53,"XOM,CVX"
18,Specialty Chemicals,Materials,119.91,82,84,62,16,"ALB,DD,PPG,IFF,ECL,LYB,SHW"
19,Aerospace & Defense,Industrials,119.66,81,77,73,77,"HII,HWM,LMT,LHX,NOC,GE,RTX,TXT,BA,GD,TDG,AXON"
20,Consumer Staples Merchandise Retail,Consumer Staples,117.73,80,74,65,49,"DG,DLTR,WMT,TGT,COST"
21,Electrical Components & Equipment,Industrials,117.34,79,64,60,67,"GNRC,AME,EMR,ROK,ETN"
22,Automobile Manufacturers,Consumer Discretionary,116.65,78,86,92,79,"GM,F,TSLA"
23,Oil & Gas Refining & Marketing,Energy,115.91,77,65,79,68,"VLO,PSX,MPC"
24,Oil & Gas Storage & Transportation,Energy,114.89,76,58,31,20,"TRGP,WMB,KMI,OKE"
25,Health Care Distributors,Health Care,114.46,75,75,88,48,"CAH,MCK,COR,HSIC"
26,Biotechnology,Health Care,114.44,74,81,89,64,"MRNA,INSM,BIIB,GILD,AMGN,INCY,REGN,VRTX,ABBV,ALNY"
27,Apparel Retail,Consumer Discretionary,113.47,73,69,77,57,"ROST,TJX"
28,Pharmaceuticals,Health Care,113.25,72,71,68,18,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
29,Regional Banks,Financials,112.5,71,76,47,73,"CFG,KEY,FITB,RF,MTB,HBAN"
30,Other Specialty Retail,Consumer Discretionary,111.89,70,70,69,80,"ULTA,TSCO"
31,Rail Transportation,Industrials,111.62,69,47,58,31,"CSX,NSC,UNP"
32,Oil & Gas Exploration & Production,Energy,111.02,68,55,45,30,"TPL,APA,DVN,COP,CTRA,OXY,FANG,EQT,EOG,EXE"
33,Tobacco,Consumer Staples,109.48,67,62,37,66,"MO,PM"
34,Interactive Media & Services,Communication Services,108.29,66,85,94,91,"GOOGL,GOOG,META,MTCH"
35,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,107.84,65,45,55,23,"MNST,PEP,KO,KDP"
36,Diversified Banks,Financials,107.2,64,67,70,76,"C,USB,PNC,TFC,BAC,JPM,WFC"
37,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,106.9,63,49,57,75,"TPR,RL,NKE,LULU"
38,Investment Banking & Brokerage,Financials,106.55,62,82,91,98,"GS,IBKR,MS,SCHW,RJF,HOOD"
39,Industrial Machinery & Supplies & Components,Industrials,106.48,61,53,41,24,"PH,NDSN,HUBB,DOV,SWK,IEX,SNA,IR,ITW,FTV,GWW,OTIS,PNR,XYL"
40,Retail REITs,Real Estate,104.98,60,36,38,40,"O,SPG,KIM,FRT,REG"
41,Health Care REITs,Real Estate,104.81,59,48,75,52,"VTR,WELL,DOC"
42,Construction Materials,Materials,104.63,58,60,71,70,"MLM,CRH,VMC"
43,Data Center REITs,Real Estate,104.45,57,27,19,11,"EQIX,DLR"
44,Multi-Utilities,Utilities,104.34,56,42,61,39,"NEE,PCG,SRE,CNP,XEL,NI,ED,AEE,PNW,DTE,D,CMS"
45,Health Care Facilities,Health Care,104.19,55,66,93,41,"HCA,UHS"
46,Personal Care Products,Consumer Staples,103.88,54,51,25,29,"EL,PG,KVUE"
47,Electric Utilities,Utilities,103.81,53,38,67,59,"EIX,ETR,AEP,ES,EVRG,FE,LNT,EXC,DUK,PPL,SO,WEC,PEG,VST,CEG"
48,Industrial Conglomerates,Industrials,103.78,52,39,53,42,"HON,MMM"
49,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,103.0,51,56,39,84,"CCL,MAR,NCLH,RCL,HLT,ABNB,EXPE,BKNG"
50,Hotel & Resort REITs,Real Estate,102.47,50,43,35,55,"HST,VICI"
51,Fertilizers & Agricultural Chemicals,Materials,102.44,49,40,17,54,"CF,CTVA,MOS"
52,Integrated Telecommunication Services,Communication Services,102.43,48,20,26,63,"VZ,T"
53,Trading Companies & Distributors,Industrials,102.09,47,52,32,92,"FAST,URI"
54,Health Care Services,Health Care,101.48,46,22,43,46,"DGX,DVA,CVS,LH,CI"
55,Electronic Equipment & Instruments,Information Technology,100.8,45,29,29,44,"KEYS,TDY,TRMB,ZBRA,ROP"
56,Paper & Plastic Packaging Products & Materials,Materials,100.14,44,25,10,15,"PKG,SW,AVY,AMCR,IP"
57,Building Products,Industrials,99.62,43,31,28,50,"JCI,AOS,TT,MAS,ALLE,CARR,LII,BLDR"
58,Multi-line Insurance,Financials,99.21,42,46,56,51,"L,AIZ,AIG"
59,Health Care Supplies,Health Care,99.2,41,19,42,4,"ALGN,COO,WST"
60,Self-Storage REITs,Real Estate,98.22,40,15,14,12,"PSA,EXR"
61,--- Reference ---,--- Reference ---,98.08,39,43,59,35,"SPY,QQQ,^VIX"
62,Life & Health Insurance,Financials,97.89,38,44,40,45,"PFG,GL,AFL,MET,PRU"
63,Industrial Gases,Materials,97.84,37,23,11,26,"LIN,APD"
64,Interactive Home Entertainment,Communication Services,97.82,36,68,82,71,"EA,TTWO"
65,Household Products,Consumer Staples,97.71,35,11,6,7,"CL,CHD,CLX,KMB"
66,Property & Casualty Insurance,Financials,97.48,34,41,51,37,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
67,Home Improvement Retail,Consumer Discretionary,97.25,33,43,21,56,"LOW,HD"
68,Homebuilding,Consumer Discretionary,96.48,32,34,49,65,"PHM,DHI,NVR,LEN"
69,Casinos & Gaming,Consumer Discretionary,96.36,31,57,83,90,"MGM,LVS,WYNN"
70,Asset Management & Custody Banks,Financials,95.99,30,54,48,74,"IVZ,BEN,STT,BK,NTRS,BLK,AMP,TROW,APO,BX,KKR,ARES"
71,Consumer Finance,Financials,95.73,29,50,74,89,"SYF,AXP,COF"
72,Restaurants,Consumer Discretionary,95.39,28,32,18,22,"DRI,YUM,SBUX,MCD,CMG,DPZ"
73,Broadline Retail,Consumer Discretionary,94.0,27,61,66,88,"EBAY,AMZN"
74,Environmental & Facilities Services,Industrials,92.14,26,37,34,34,"ROL,WM,RSG,VLTO"
75,Automotive Retail,Consumer Discretionary,91.92,25,63,72,94,"CVNA,AZO,ORLY"
76,Packaged Foods & Meats,Consumer Staples,91.88,24,13,20,8,"HSY,TSN,SJM,MDLZ,MKC,CAG,HRL,KHC,GIS,LW,CPB"
77,Movies & Entertainment,Communication Services,91.14,23,17,54,86,"TKO,LYV,DIS,PSKY,NFLX"
78,Health Care Equipment,Health Care,90.42,22,30,50,33,"BDX,HOLX,IDXX,EW,GEHC,MDT,STE,ZBH,RMD,DXCM,SYK,RVTY,ISRG,ABT,BAX,PODD,BSX"
79,Distillers & Vintners,Consumer Staples,89.8,21,14,7,0,"STZ,BF.B"
80,Multi-Family Residential REITs,Real Estate,89.57,20,16,15,10,"CPT,UDR,EQR,ESS,MAA,AVB"
81,Cable & Satellite,Communication Services,89.28,19,2,0,2,"CMCSA,CHTR"
82,Life Sciences Tools & Services,Health Care,88.96,18,59,78,17,"CRL,MTD,TMO,DHR,TECH,A,IQV,WAT"
83,Diversified Support Services,Industrials,87.43,17,21,22,36,"LDOS,CTAS,CPRT"
84,Financial Exchanges & Data,Financials,87.33,16,33,30,49,"CBOE,CME,NDAQ,MSCI,ICE,MCO,SPGI,COIN,FDS"
85,Telecom Tower REITs,Real Estate,86.76,15,10,16,9,"AMT,CCI,SBAC"
86,Internet Services & Infrastructure,Information Technology,81.34,14,26,24,19,"AKAM,VRSN,GDDY"
87,Publishing,Communication Services,80.25,13,18,13,43,"NWSA,NWS"
88,Managed Health Care,Health Care,79.7,12,9,9,0,"CNC,ELV,UNH,MOH,HUM"
89,Office REITs,Real Estate,79.22,11,6,3,27,"BXP,ARE"
90,Insurance Brokers,Financials,78.15,10,7,5,13,"WTW,MRSH,AON,ERIE,AJG,BRO"
91,Distributors,Consumer Discretionary,78.12,9,28,12,32,"GPC,POOL"
