Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
23,Oil & Gas Equipment & Services,Energy,109.41,77,69,41,4,"HAL,SLB,BKR"
24,Regional Banks,Financials,109.23,76,61,57,66,"CFG,KEY,RF,FITB,HBAN,MTB"
25,Cargo Ground Transportation,Industrials,108.74,75,58,4,9,"JBHT,ODFL"
26,Health Care Facilities,Health Care,108.48,74,87,61,22,"HCA,UHS"
27,Independent Power Producers & Energy Traders,Utilities,107.96,73,85,91,92,"NRG,AES"
28,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,107.47,72,44,58,84,"EXPE,CCL,MAR,HLT,RCL,ABNB,NCLH,BKNG"
29,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,106.72,71,70,74,87,"TPR,RL,NKE,LULU"
30,Life Sciences Tools & Services,Health Care,106.6,70,67,50,2,"CRL,IQV,TMO,MTD,WAT,A,DHR,TECH"
31,Asset Management & Custody Banks,Financials,105.4,69,62,62,77,"IVZ,BK,STT,NTRS,BEN,ARES,APO,TROW,KKR,BLK,BX,AMP"
32,Specialty Chemicals,Materials,105.26,68,50,19,21,"ALB,DD,ECL,SHW,PPG,IFF,LYB"
33,Automotive Retail,Consumer Discretionary,104.35,67,71,84,95,"CVNA,ORLY,AZO"
34,Construction Materials,Materials,104.3,66,66,81,40,"CRH,MLM,VMC"
35,Interactive Home Entertainment,Communication Services,103.81,65,79,90,70,"EA,TTWO"
36,Agricultural Products & Services,Consumer Staples,103.57,64,68,63,12,"BG,ADM"
37,Broadline Retail,Consumer Discretionary,103.43,63,52,77,78,"EBAY,AMZN"
38,Other Specialty Retail,Consumer Discretionary,103.3,62,72,71,67,"ULTA,TSCO"
39,Oil & Gas Refining & Marketing,Energy,103.21,61,77,78,65,"VLO,PSX,MPC"
40,Pharmaceuticals,Health Care,102.39,60,57,38,15,"LLY,VTRS,JNJ,MRK,BMY,PFE,ZTS"
41,Electrical Components & Equipment,Industrials,101.0,59,64,68,72,"ROK,AME,EMR,ETN,GNRC"
42,Industrial Machinery & Supplies & Components,Industrials,97.54,58,41,26,37,"PH,HUBB,NDSN,DOV,SWK,XYL,SNA,FTV,IEX,PNR,GWW,ITW,IR,OTIS"
43,Life & Health Insurance,Financials,97.33,57,49,46,24,"PFG,GL,PRU,AFL,MET"
44,Health Care REITs,Real Estate,97.06,56,73,53,54,"WELL,VTR,DOC"
45,Multi-line Insurance,Financials,95.96,55,53,66,36,"AIZ,L,AIG"
46,Rail Transportation,Industrials,95.95,54,63,60,50,"NSC,CSX,UNP"
47,Health Care Supplies,Health Care,95.77,53,47,2,1,"COO,WST,ALGN"
48,Industrial Conglomerates,Industrials,95.68,52,49,28,74,"MMM,HON"
49,Integrated Oil & Gas,Energy,95.09,51,46,42,34,"XOM,CVX"
50,Trading Companies & Distributors,Industrials,94.67,50,31,87,73,"URI,FAST"
51,Personal Care Products,Consumer Staples,94.18,49,38,21,48,"EL,KVUE,PG"
52,IT Consulting & Other Services,Information Technology,94.1,48,32,3,19,"EPAM,CTSH,IBM,ACN,IT"
53,Health Care Equipment,Health Care,93.76,47,42,35,38,"IDXX,ISRG,GEHC,STE,EW,MDT,HOLX,RVTY,BDX,BSX,PODD,ABT,SYK,RMD,DXCM,ZBH,BAX"
54,Electric Utilities,Utilities,92.82,46,56,73,57,"CEG,ETR,AEP,FE,EIX,ES,EVRG,LNT,VST,EXC,PPL,WEC,DUK,PEG,SO"
55,Property & Casualty Insurance,Financials,92.71,45,36,52,39,"HIG,TRV,CINF,CB,ALL,WRB,ACGL,PGR"
56,Hotel & Resort REITs,Real Estate,92.39,44,25,32,47,"HST,VICI"
57,Communications Equipment,Information Technology,92.32,43,43,88,68,"ANET,CSCO,FFIV,MSI"
58,Application Software,Information Technology,92.1,42,59,86,86,"APP,PLTR,SNPS,DDOG,CDNS,CRM,ADSK,INTU,ORCL,PTC,ADBE,WDAY,FICO,TYL"
59,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,92.04,41,54,24,23,"MNST,KO,PEP,KDP"
60,Financial Exchanges & Data,Financials,91.81,40,30,45,81,"NDAQ,MCO,CBOE,SPGI,CME,MSCI,ICE,COIN,FDS"
61,Retail REITs,Real Estate,91.55,39,33,43,27,"SPG,FRT,O,REG,KIM"
62,Electronic Equipment & Instruments,Information Technology,91.01,38,37,47,59,"KEYS,TRMB,TDY,ZBRA,ROP"
63,Multi-Utilities,Utilities,91.0,37,51,59,41,"NEE,SRE,CNP,NI,D,AEE,XEL,ED,PNW,CMS,PCG,DTE"
64,Real Estate Services,Real Estate,89.96,36,28,51,64,"CBRE,CSGP"
65,Health Care Services,Health Care,89.9,35,29,54,30,"CVS,DGX,LH,CI,DVA"
66,--- Reference ---,--- Reference ---,89.73,34,55,44,33,"QQQ,SPY,^VIX"
67,Movies & Entertainment,Communication Services,89.71,33,40,85,90,"TKO,DIS,LYV,PSKY,NFLX"
68,Environmental & Facilities Services,Industrials,89.13,32,35,34,46,"ROL,WM,VLTO,RSG"
69,EDP Services,Technology,88.14,31,39,92,75,"PDD,ZS"
70,Tobacco,Consumer Staples,87.86,30,27,75,89,"PM,MO"
71,Oil & Gas Exploration & Production,Energy,87.84,29,60,27,16,"APA,DVN,COP,EQT,EXE,CTRA,FANG,OXY,EOG,TPL"
72,Home Improvement Retail,Consumer Discretionary,87.46,28,23,23,8,"LOW,HD"
73,Building Products,Industrials,86.6,27,24,33,53,"JCI,ALLE,AOS,MAS,TT,LII,BLDR,CARR"
74,Oil & Gas Storage & Transportation,Energy,86.57,26,48,22,35,"TRGP,WMB,KMI,OKE"
75,Restaurants,Consumer Discretionary,86.36,25,18,11,51,"YUM,SBUX,DRI,MCD,DPZ,CMG"
76,Diversified Support Services,Industrials,85.89,24,21,25,18,"LDOS,CTAS,CPRT"
77,Paper & Plastic Packaging Products & Materials,Materials,85.57,23,13,10,26,"AVY,PKG,AMCR,SW,IP"
78,Integrated Telecommunication Services,Communication Services,85.53,22,26,39,55,"VZ,T"
79,Publishing,Communication Services,85.45,21,19,15,61,"NWS,NWSA"
80,Multi-Family Residential REITs,Real Estate,85.38,20,11,9,25,"CPT,EQR,UDR,MAA,ESS,AVB"
81,Homebuilding,Consumer Discretionary,85.29,19,34,36,6,"PHM,DHI,NVR,LEN"
82,Data Center REITs,Real Estate,84.85,18,22,40,29,"EQIX,DLR"
83,Industrial Gases,Materials,84.02,17,10,18,31,"LIN,APD"
84,Systems Software,Information Technology,83.66,16,45,55,71,"CRWD,MSFT,PANW,GEN,FTNT,NOW"
85,Self-Storage REITs,Real Estate,83.54,15,12,20,20,"EXR,PSA"
86,Fertilizers & Agricultural Chemicals,Materials,83.29,14,15,49,82,"CTVA,CF,MOS"
87,Internet Services & Infrastructure,Information Technology,83.15,13,20,13,49,"AKAM,VRSN,GDDY"
88,Managed Health Care,Health Care,82.91,12,5,7,0,"HUM,CNC,ELV,UNH,MOH"
89,Transaction & Payment Processing Services,Financials,80.76,11,9,16,28,"JKHY,MA,V,CPAY,XYZ,FIS,GPN,PYPL,FISV"
90,Telecom Tower REITs,Real Estate,80.32,10,17,8,52,"SBAC,CCI,AMT"
91,Distributors,Consumer Discretionary,78.28,9,8,30,10,"GPC,POOL"
92,Human Resource & Employment Services,Industrials,78.09,8,7,29,44,"DAY,ADP,PAYX,PAYC"
93,Computer Software,Technology,78.01,7,6,48,96,"SHOP,TEAM,TRI,MSTR"
94,Insurance Brokers,Financials,77.86,6,4,14,14,"WTW,AON,MMC,AJG,ERIE,BRO"
95,Distillers & Vintners,Consumer Staples,76.65,5,16,0,0,"STZ,BF.B"
96,Packaged Foods & Meats,Consumer Staples,76.16,4,14,12,3,"HSY,TSN,MKC,SJM,KHC,MDLZ,HRL,GIS,CPB,CAG,LW"
97,Research & Consulting Services,Industrials,74.68,3,2,5,45,"EFX,VRSK"
98,Advertising,Communication Services,73.31,2,1,1,17,"OMC,TTD"
99,Household Products,Consumer Staples,73.08,1,3,6,5,"CL,CHD,KMB,CLX"
100,Office REITs,Real Estate,72.64,0,0,17,7,"BXP,ARE"
101,Cable & Satellite,Communication Services,66.94,0,0,0,32,"CMCSA,CHTR"
