Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,188.13,99,99,98,78,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,167.66,98,98,97,99,"GLW,APH"
3,Construction & Engineering,Industrials,148.93,97,91,95,96,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,142.99,96,92,84,95,"CIEN,ANET,CSCO,MSI,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,135.11,95,97,94,93,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
6,Cargo Ground Transportation,Industrials,132.72,94,87,55,5,"JBHT,ODFL"
7,Construction Machinery & Heavy Transportation Equipment,Industrials,132.63,93,94,86,56,"CAT,CMI,WAB,PCAR"
8,Oil & Gas Equipment & Services,Energy,129.11,92,89,68,33,"HAL,BKR,SLB"
9,Oil & Gas Refining & Marketing,Energy,126.39,91,76,77,67,"VLO,PSX,MPC"
10,Air Freight & Logistics,Industrials,126.11,90,95,79,29,"FDX,CHRW,UPS,EXPD"
11,Aerospace & Defense,Industrials,123.16,89,75,67,81,"HII,HWM,LMT,LHX,NOC,RTX,GE,TXT,GD,BA,TDG,AXON"
12,Agricultural Products & Services,Consumer Staples,122.66,88,86,72,64,"BG,ADM"
13,Integrated Oil & Gas,Energy,121.61,87,82,48,46,"XOM,CVX"
14,Broadcasting,Communication Services,120.2,86,96,96,80,"WBD,FOX,FOXA"
15,Steel,Materials,119.93,85,90,81,53,"STLD,NUE"
16,Biotechnology,Health Care,118.56,84,77,87,63,"MRNA,INSM,GILD,REGN,BIIB,AMGN,INCY,ABBV,VRTX,ALNY"
17,Apparel Retail,Consumer Discretionary,118.04,83,72,76,57,"ROST,TJX"
18,Specialty Chemicals,Materials,118.02,82,83,44,14,"ALB,DD,LYB,PPG,ECL,IFF,SHW"
19,Semiconductors,Information Technology,117.92,81,88,89,70,"MU,INTC,MPWR,ADI,AMD,ON,NVDA,MCHP,AVGO,TXN,FSLR,NXPI,MRVL,ARM,QCOM,SWKS"
20,Oil & Gas Storage & Transportation,Energy,116.73,80,64,47,23,"TRGP,WMB,KMI,OKE"
21,Health Care Distributors,Health Care,116.62,79,70,83,55,"CAH,MCK,COR,HSIC"
22,Consumer Staples Merchandise Retail,Consumer Staples,116.46,78,80,69,54,"DG,TGT,DLTR,WMT,COST"
23,Oil & Gas Exploration & Production,Energy,115.22,77,58,57,26,"TPL,APA,COP,DVN,OXY,FANG,CTRA,EOG,EQT,EXE"
24,Electronic Manufacturing Services,Information Technology,114.88,76,79,91,97,"JBL,TEL"
25,Electrical Components & Equipment,Industrials,113.88,75,68,63,68,"GNRC,AME,EMR,ROK,ETN"
26,Pharmaceuticals,Health Care,113.71,74,71,60,17,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
27,Automobile Manufacturers,Consumer Discretionary,113.55,73,85,93,69,"GM,F,TSLA"
28,Rail Transportation,Industrials,112.77,72,62,64,28,"CSX,NSC,UNP"
29,Passenger Airlines,Industrials,110.33,71,93,70,86,"LUV,DAL,UAL"
30,Data Center REITs,Real Estate,109.58,70,21,20,18,"EQIX,DLR"
31,Integrated Telecommunication Services,Communication Services,108.51,69,55,26,58,"VZ,T"
32,Regional Banks,Financials,108.25,68,84,62,72,"CFG,KEY,FITB,MTB,RF,HBAN"
33,Health Care Facilities,Health Care,107.98,67,67,85,48,"HCA,UHS"
34,Independent Power Producers & Energy Traders,Utilities,107.61,66,73,88,90,"AES,NRG"
35,Other Specialty Retail,Consumer Discretionary,107.55,65,74,59,77,"ULTA,TSCO"
36,Interactive Media & Services,Communication Services,107.41,64,81,90,92,"GOOGL,GOOG,META,MTCH"
