Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,183.49,98,99,97,66,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,162.68,97,97,98,98,"GLW,APH"
3,"Technology Hardware, Storage & Peripherals",Information Technology,139.3,96,96,95,73,"WDC,STX,AAPL,HPE,NTAP,DELL,SMCI,HPQ"
4,Construction & Engineering,Industrials,136.83,95,89,94,97,"FIX,EME,PWR,J"
5,Construction Machinery & Heavy Transportation Equipment,Industrials,134.98,94,95,80,60,"CAT,CMI,PCAR,WAB"
6,Oil & Gas Equipment & Services,Energy,132.16,93,90,71,16,"HAL,SLB,BKR"
7,Steel,Materials,131.06,92,86,72,40,"STLD,NUE"
8,Agricultural Products & Services,Consumer Staples,130.82,91,76,81,70,"BG,ADM"
9,Communications Equipment,Information Technology,127.87,90,84,90,87,"CIEN,CSCO,ANET,MSI,FFIV"
10,Broadcasting,Communication Services,125.5,89,98,96,86,"WBD,FOXA,FOX"
11,Air Freight & Logistics,Industrials,123.19,88,94,75,20,"FDX,CHRW,UPS,EXPD"
12,Semiconductors,Information Technology,122.79,87,88,84,64,"MU,INTC,ADI,ON,MPWR,MCHP,TXN,AMD,AVGO,NVDA,NXPI,FSLR,MRVL,SWKS,ARM,QCOM"
13,Passenger Airlines,Industrials,122.58,86,79,43,83,"LUV,DAL,UAL"
14,Specialty Chemicals,Materials,121.95,85,80,41,18,"ALB,DD,PPG,IFF,LYB,ECL,SHW"
15,Integrated Oil & Gas,Energy,121.04,84,62,64,37,"XOM,CVX"
16,Consumer Staples Merchandise Retail,Consumer Staples,120.13,83,85,51,65,"DG,DLTR,WMT,TGT,COST"
17,Pharmaceuticals,Health Care,120.0,82,73,60,25,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
18,Cargo Ground Transportation,Industrials,119.66,81,82,12,5,"JBHT,ODFL"
19,Health Care Facilities,Health Care,118.54,80,65,86,35,"HCA,UHS"
20,Aerospace & Defense,Industrials,117.33,79,83,76,85,"HII,HWM,LMT,LHX,RTX,NOC,TXT,GE,BA,GD,TDG,AXON"
