,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
31,CTSH,True,55,78,4,40,0,2,81.5549586279912,0.0,76.27707937687948,84.73999786376953,1.3272756747653687,29.99956928365083,12.961567376388548,10.710048791184693
32,CMCSA,True,23,65,17,16,0,9,26.96950238358515,0.0,30.305370030095204,27.81999969482422,1.0155441591511134,2.6381503069146754,-12.128864482268375,-15.324224041531368
34,CPRT,True,3,52,6,1,0,2,38.365355819182916,0.0,43.51865714501947,41.040000915527344,4.827584459732681,-6.854290430400176,-10.743798773140915,-27.234042898569232
37,CRWD,False,41,57,31,0,27,0,0.0,522.7308591590778,0.0,453.8800048828125,-7.092705459862292,-5.87893856824257,-4.6390425600193685,25.374293866870286
39,DDOG,False,32,66,20,0,24,0,0.0,156.50614400277593,0.0,119.0199966430664,-15.01606993961965,-21.267448511806258,-17.928566310442378,-15.558709315352898
60,LIN,True,24,51,14,22,0,2,430.098271038873,0.0,465.66919330811794,438.9599914550781,3.6480794628687314,-0.8246318925281249,-4.952175891696089,3.9465735877826735
68,MSTR,True,4,64,6,2,0,2,155.04581208582536,0.0,319.5730703150223,173.7100067138672,3.707466694846082,-38.80002502991925,-58.95515188014946,-51.830178840355714
76,ODFL,True,33,55,14,26,0,3,165.63883946237593,0.0,144.65491527135998,175.64999389648438,11.921747906218826,27.442683220615795,8.78383761103038,-5.322631730930481
91,SNPS,True,34,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365,516.3099975585938,11.432209962309138,17.28986443457141,-11.705658913725374,1.7981417364868306
95,TXN,True,35,59,10,16,0,6,176.78533689503772,0.0,192.7535947200778,191.5800018310547,7.895925019842613,10.149312419265806,-10.12506082745961,0.1468296309661203
97,VRSK,True,14,55,7,2,0,3,217.75020354375644,0.0,242.62294691347466,220.41000366210938,1.2727459475414271,-3.5764736792989,-26.714993026534685,-18.954743940397403
120,MO,True,5,59,12,3,0,4,58.03594557486936,0.0,63.38570141567157,61.7599983215332,6.0007923536497865,-2.131541872493521,10.145883649574452,29.675642152223062
127,AMP,True,31,99,13,20,0,10,486.47697255945445,0.0,522.1778121611256,509.32000732421875,4.669132950210001,9.27077817218815,-5.843732644777394,-3.984294969044318
181,CF,True,11,54,15,6,0,7,78.62014148912873,0.0,85.00411707974267,86.75,11.863309588913875,5.116140873150691,-5.233554926010804,-7.812624400909543
186,CB,False,8,51,6,0,31,0,0.0,307.190395515771,0.0,300.7699890136719,-3.3018323203160396,12.13137109739832,9.71801103722581,12.788866351633372
196,COIN,True,10,56,18,6,0,8,231.2158823400165,0.0,350.786468376921,241.14999389648438,-4.536640151291609,-26.97956278683289,-42.553243461399134,-12.286763786857138
230,DUK,True,3,53,25,1,0,18,115.6485669051065,0.0,124.9516337531487,119.22000122070312,3.140414393821187,-5.607321386740352,2.428534412469293,16.046940093002988
232,ETN,True,1,59,30,0,0,10,317.70212406566674,0.0,361.61192898748106,343.75,4.188769627197709,-8.477328109997512,-8.945358646480518,1.3540446868399367
265,FSLR,False,8,129,11,0,47,0,0.0,248.11273711772185,0.0,243.72999572753906,-5.717385586533403,2.498003536363552,38.601073226045436,30.462469849150192
270,FOXA,False,1,56,12,0,34,0,0.0,72.11119969306432,0.0,71.98999786376953,2.3166532678769745,26.298241866262334,28.571898663650448,49.71301314107952
326,JCI,False,9,52,7,0,23,0,0.0,116.71162243784147,0.0,114.61000061035156,-3.567520335048861,4.791074089950398,5.185390577599646,45.446861346349756
344,LYV,True,31,52,28,18,0,18,141.07843622617395,0.0,164.6194978704595,144.42999267578125,4.583625121291346,-4.798638004028578,-4.026854007695604,8.292717975190538
371,MSI,True,21,59,42,18,0,24,378.52164701842014,0.0,467.5768062073302,400.6099853515625,10.109116932831883,-8.066249899765145,-4.187047094672746,-11.974672779735918
377,NWS,True,9,66,8,7,0,4,29.931009559362124,0.0,32.97513809300715,30.290000915527344,2.747630209866583,2.747630209866583,-11.82927062184559,-0.0238408946700208
453,SMCI,True,1,58,31,0,0,17,26.679741423332665,0.0,50.61009488497797,32.63999938964844,3.0953870718872833,-39.37592998301737,-36.95190438277543,5.324296969075902
469,TSCO,False,95,61,10,0,36,0,0.0,60.32106537897579,0.0,51.0099983215332,-3.0965066242682577,-7.119898023326774,-9.111624294801011,-2.31684707878614
490,VRSN,True,6,70,18,3,0,10,240.76023497919692,0.0,280.11888070953995,249.47000122070312,2.9803926607649642,-3.6759837480243855,-11.455324958382135,19.774631898083108
495,VST,True,2,60,28,0,0,9,147.817291170268,0.0,195.62271590559436,166.60000610351562,-3.815338242217342,-20.707080647006173,-13.469817141622617,-0.979745931737202
