ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADM,2026-02-03,2026-03-02,2026-03-03,68.44,64.39,-5.92%,76.54,64.39,PENDING,,,66.95,17.33,-2.75,-6.65,-5.37,6.43,10.36,51.2
AEE,2026-03-19,2026-04-09,2026-04-10,113.99,108.6264,-4.71%,124.7171,108.6264,PENDING,,,110.74,11.65,-1.0,-1.88,-1.88,9.92,8.43,16.83
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,134.39,17.47,-0.79,-0.24,0.18,16.15,16.88,32.73
AES,2025-12-17,2026-01-02,2026-01-05,14.7948,13.2368,-10.53%,17.9108,13.2368,PENDING,,,14.45,1.96,0.35,0.35,1.76,4.66,2.54,48.32
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,186.53,19.46,1.0,5.49,10.08,9.59,43.99,13.64
ALL,2026-03-12,2026-04-15,,,203.3629,,,,PENDING,,,218.23,5.37,1.56,2.9,5.01,10.97,7.16,15.57
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,154.33,17.78,-0.03,6.38,14.02,18.78,4.67,112.37
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,295.21,21.14,-0.48,-0.47,2.73,11.6,14.71,12.68
CAT,2026-03-03,2026-04-10,2026-04-13,788.42,710.0125,-9.94%,945.235,710.0125,PENDING,,,770.17,34.76,-3.03,-0.18,10.06,21.28,53.38,166.06
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,327.27,5.16,0.47,-1.61,-0.86,9.16,16.18,16.22
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,77.48,11.63,-1.7,-1.7,-1.01,10.63,6.93,11.15
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,81.32,21.59,-1.97,-3.14,2.88,18.38,30.4,38.52
DELL,2026-03-31,2026-04-13,2026-04-14,185.55,156.9476,-15.41%,242.7547,156.9476,PENDING,,,177.28,41.45,-3.92,-4.42,13.25,48.8,16.49,120.4
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,215.46,10.61,-1.38,-0.57,3.88,5.65,34.38,34.36
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,38.84,68.09,-0.82,-1.12,7.89,48.02,86.2,45.86
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,110.28,11.91,-1.24,-2.9,-4.49,10.91,11.12,3.75
