Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
57,Biotechnology,Health Care,93.66,45,64,75,85,"MRNA,INCY,BIIB,AMGN,ABBV,GILD,VRTX,REGN,ALNY,INSM"
58,Industrial Machinery & Supplies & Components,Industrials,92.49,44,40,51,45,"GWW,IEX,NDSN,SWK,DOV,SNA,FTV,PH,HUBB,ITW,IR,XYL,OTIS,PNR"
59,Aerospace & Defense,Industrials,92.34,43,46,79,65,"HWM,GE,GD,TXT,RTX,LMT,BA,LHX,TDG,HII,NOC,AXON"
60,Electric Utilities,Utilities,91.49,42,45,66,52,"EIX,ETR,EVRG,AEP,LNT,FE,WEC,SO,DUK,ES,EXC,PPL,PEG,VST,CEG"
61,Health Care Distributors,Health Care,91.25,41,28,73,83,"CAH,HSIC,MCK,COR"
62,Industrial Conglomerates,Industrials,90.96,40,33,52,47,"HON,MMM"
63,Life Sciences Tools & Services,Health Care,90.46,39,21,15,66,"CRL,WAT,A,IQV,TECH,TMO,MTD,DHR"
64,Interactive Home Entertainment,Communication Services,90.38,38,56,42,76,"EA,TTWO"
65,Property & Casualty Insurance,Financials,90.33,37,39,44,53,"ALL,CB,TRV,CINF,HIG,ACGL,WRB,PGR"
66,Telecom Tower REITs,Real Estate,90.28,36,35,26,14,"SBAC,CCI,AMT"
67,Building Products,Industrials,90.13,35,26,34,26,"JCI,CARR,MAS,TT,LII,ALLE,AOS,BLDR"
68,Publishing,Communication Services,90.06,34,49,14,13,"NWS,NWSA"
69,Office REITs,Real Estate,89.71,33,19,4,0,"BXP,ARE"
70,Personal Care Products,Consumer Staples,88.62,33,25,37,46,"EL,KVUE,PG"
71,Distillers & Vintners,Consumer Staples,87.71,32,18,16,15,"BF.B,STZ"
72,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,87.57,31,17,50,75,"TPR,RL,NKE,LULU"
73,Construction Materials,Materials,87.37,30,32,33,64,"VMC,CRH,MLM"
74,Consumer Finance,Financials,87.2,29,31,20,79,"SYF,AXP,COF"
75,Paper & Plastic Packaging Products & Materials,Materials,86.83,28,16,30,16,"PKG,SW,AMCR,AVY,IP"
76,Household Products,Consumer Staples,86.11,27,24,36,4,"CL,CHD,KMB,CLX"
77,Movies & Entertainment,Communication Services,85.49,26,36,25,33,"TKO,LYV,DIS,PSKY,NFLX"
78,Independent Power Producers & Energy Traders,Utilities,85.33,25,29,62,71,"AES,NRG"
79,Homebuilding,Consumer Discretionary,85.14,24,10,21,32,"DHI,PHM,NVR,LEN"
80,Integrated Telecommunication Services,Communication Services,84.64,23,41,66,27,"VZ,T"
81,Restaurants,Consumer Discretionary,84.01,22,30,39,30,"SBUX,DRI,YUM,MCD,CMG,DPZ"
82,Fertilizers & Agricultural Chemicals,Materials,83.41,21,66,83,12,"CF,CTVA,MOS"
83,Packaged Foods & Meats,Consumer Staples,83.13,20,15,18,17,"SJM,MDLZ,KHC,HRL,TSN,HSY,CPB,CAG,MKC,GIS"
84,Financial Exchanges & Data,Financials,81.99,19,43,28,33,"CBOE,MSCI,NDAQ,MCO,CME,SPGI,FDS,ICE,COIN"
85,Automotive Retail,Consumer Discretionary,81.41,18,33,29,72,"CVNA,ORLY,AZO"
86,Home Improvement Retail,Consumer Discretionary,80.99,17,13,31,29,"LOW,HD"
87,Health Care Technology,Health Care,80.27,16,14,10,28,"SOLV,VEEV"
88,Human Resource & Employment Services,Industrials,79.69,15,12,0,5,"ADP,PAYX"
89,Environmental & Facilities Services,Industrials,78.85,14,27,35,36,"WM,RSG,VLTO,ROL"
90,Health Care Equipment,Health Care,77.45,13,11,17,39,"RVTY,EW,DXCM,BAX,BDX,IDXX,ZBH,MDT,STE,GEHC,SYK,ISRG,RMD,ABT,BSX,PODD"
91,Application Software,Information Technology,76.84,12,23,12,43,"DDOG,CDNS,SNPS,ORCL,APP,PLTR,FICO,CRM,ADSK,WDAY,ADBE,PTC,TRMB,TYL,INTU"
92,Insurance Brokers,Financials,76.35,11,7,9,6,"AON,MRSH,AJG,WTW,ERIE,BRO"
93,Transaction & Payment Processing Services,Financials,75.28,10,22,11,10,"CPAY,XYZ,V,MA,GPN,PYPL,JKHY,FISV,FIS"
94,Distributors,Consumer Discretionary,72.81,9,0,6,8,"GPC,POOL"
95,Diversified Support Services,Industrials,70.46,8,5,18,22,"CTAS,CPRT,LDOS"
96,Health Care Facilities,Health Care,70.43,7,20,65,89,"HCA,UHS"
97,IT Consulting & Other Services,Information Technology,69.97,6,1,0,40,"IBM,CTSH,ACN,IT"
98,Research & Consulting Services,Industrials,67.13,5,3,8,1,"VRSK,EFX"
99,Other Specialty Retail,Consumer Discretionary,66.93,4,2,33,69,"ULTA,TSCO"
100,Advertising,Communication Services,66.72,3,8,7,3,"OMC,TTD"
101,Real Estate Services,Real Estate,64.6,2,4,2,25,"CBRE,CSGP"
102,Computer Software,Technology,61.44,1,9,1,2,"SHOP,TRI,MSTR"
103,Cable & Satellite,Communication Services,60.77,0,0,23,0,"CMCSA,CHTR"
104,EDP Services,Technology,59.3,0,6,3,11,"PDD,ZS"
