,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
34,CSGP,False,148,47,24,0,33,0,0.0,91.26566967368528,0.0,43.630001068115234,0.6226947739000106,-9.818106438882408,-8.857317648581347,-35.715339174179626,-49.88513405510831,-43.234451311936226
80,PYPL,False,105,5,48,0,3,0,0.0,68.86988860356433,0.0,44.900001525878906,1.2173149416083024,-4.40706757723442,11.309804025408702,-26.36372457502288,-32.897192041843844,-34.217349460616816
93,TSLA,False,51,18,13,0,16,0,0.0,457.2523699631363,0.0,391.20001220703125,-0.9645319015724112,-1.393894746089034,-8.655749353816436,-13.345885119252108,6.0708806151276695,57.68471844154062
103,ZS,False,82,15,12,0,7,0,0.0,315.9215262231083,0.0,153.75999450683594,1.4181082302149788,-6.278192859340488,-10.081874557405884,-36.799704570668816,-46.361545893205516,-22.26098401024813
122,AEE,True,52,19,15,28,0,8,108.09440895555909,0.0,101.127474844313,112.04000091552734,1.85454628684304,1.1487391248437255,6.396032021746794,15.373910108593766,13.26214536616728,18.295496213656616
165,BXP,False,67,7,19,0,4,0,0.0,68.77229860878937,0.0,52.0099983215332,-1.365448941690981,-1.756706326597037,-15.814180399494765,-25.304308275431943,-30.42962957671304,-17.396590858419106
180,CNP,True,51,19,14,32,0,8,42.28204861170923,0.0,38.875610622681165,44.0099983215332,1.4055225212159568,0.9172155596959438,7.802049395892332,18.070274027011656,16.370014652973076,30.3227649539915
184,CVX,True,51,26,20,37,0,2,186.94809452373124,0.0,149.2520727599792,196.82000732421875,-0.07615062981916124,3.6221990072548733,6.955855861458509,31.263037213593442,26.99213884667182,34.72016844726257
202,ED,True,61,10,12,26,0,5,109.75062815937346,0.0,97.70752335601411,114.87999725341797,1.5468929925631443,2.315638138927824,5.3813707923091565,21.352592258282897,19.495192750271247,15.66153681419547
245,EQIX,True,61,19,11,42,0,2,934.7137892167146,0.0,775.5292485925339,969.9000244140625,-0.16160523087771958,3.4891177743399013,12.410803853116505,32.78679990323539,23.023994059239147,16.070449934323968
247,ERIE,False,66,2,25,0,0,0,0.0,285.86487669285793,0.0,246.91000366210938,1.5965127360001565,-4.979796858750653,-11.971901936395833,-9.746198284131333,-26.235783009174547,-40.06317306490633
257,XOM,True,52,8,4,29,0,2,146.83614516027,0.0,114.03629995678676,156.1199951171875,1.6869643447426899,3.247131926005018,1.028924060344744,31.47113357147625,41.372580311983356,47.97412519519129
258,FFIV,True,74,28,28,32,0,13,275.45370148419005,0.0,323.726106332612,289.30999755859375,2.341786076626336,1.0795878431668167,2.3490231773583266,12.100903832612115,-13.532980446184709,8.738630464310859
286,GDDY,False,62,28,127,0,6,0,0.0,125.31530431818801,0.0,81.22000122070312,0.5820448553599071,-13.549756403453763,-10.452035332425433,-36.69524607264587,-45.33952269841202,-53.41554437773811
302,HPQ,False,58,12,19,0,7,0,0.0,23.63629680776166,0.0,18.93000030517578,-0.1055433084878118,-1.1452178734747254,-2.6460575652126996,-23.63184362889502,-31.311774539648553,-30.14833386048799
325,JNJ,True,63,2,51,32,0,28,239.37351980164476,0.0,200.47070335834354,241.52000427246094,-0.21483598913224178,0.4658945109868997,0.8070869526727651,17.557835473374336,36.8882687830675,52.440393857718036
332,KIM,True,61,32,10,31,0,8,22.585202842042154,0.0,21.18521760040143,22.90999984741211,-0.17429592242950498,-1.589350637114234,5.34877936344328,15.484535674103775,4.47845787730235,15.067011564526664
336,LHX,True,64,42,21,32,0,19,344.2521163164433,0.0,291.05119434290157,358.9599914550781,0.30177337586079045,-2.0866845427432574,5.853940940518268,25.974116104077506,28.89221889890875,74.73515609570114
339,LVS,False,62,35,14,0,20,0,0.0,65.37527916875216,0.0,53.68000030517578,0.0,0.1492571517391248,-6.983189816721342,-18.820415417503543,-0.9696771453934425,28.059850793454917
345,LMT,True,66,9,4,44,0,2,630.0008344563273,0.0,449.496477477438,646.0,-1.0462167656276427,-3.8361371871331635,3.2932225455808846,38.77944062677997,39.004299730017564,43.802550401069325
385,NOC,True,61,41,16,34,0,12,711.7404528022487,0.0,604.3432645783573,733.7100219726562,-0.3517541577144153,-2.9650963148368876,8.430665414446688,32.53744307174589,26.77643385783931,56.914414188040595
405,PNW,True,59,11,3,32,0,1,98.57125401845444,0.0,87.6949702007565,102.91000366210938,1.4091449131569986,0.4588063349295182,7.1755959799239335,20.070219334386866,18.81882881802017,17.35557696999183
423,RTX,True,63,19,17,34,0,10,197.18710054099031,0.0,172.69638067216883,204.52000427246094,0.728925844792769,-2.498088468535039,4.421812165711555,17.44465563506261,30.675758466796555,62.52926750153848
425,REG,True,56,37,5,35,0,3,76.23680381706986,0.0,69.59795177295902,76.58000183105469,0.03918847563806353,-1.69470111841381,1.1206338904987048,16.36646130509977,8.247872732562943,10.75581690449803
430,HOOD,False,61,8,18,0,5,0,0.0,119.01161719751629,0.0,73.38999938964844,-3.586446739922349,-4.799581170071474,-5.8740563798254435,-45.90152041242595,-37.673036611763536,88.56629712846984
465,TPL,True,56,19,12,34,0,6,492.1016732739151,0.0,292.71044570154857,531.1300048828125,0.40834722183119554,1.161833656278031,28.582127523508593,78.73563619737826,70.20139604890602,18.939455652513352
