ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
GWW,2026-03-16,1057.5266,1218.63,1218.63,1057.0699,4.96,-0.79,1.45,-4.38,2.75,11.54,7.92
HAS,2026-03-06,93.0357,106.2475,106.2475,88.59,8.78,-2.82,-2.77,-11.73,9.27,20.75,49.23
HAS,2026-03-09,91.7231,106.2475,106.2475,88.59,8.78,-2.82,-2.77,-11.73,9.27,20.75,49.23
HAS,2026-03-27,88.1367,106.2475,106.2475,88.59,8.78,-2.82,-2.77,-11.73,9.27,20.75,49.23
HLT,2026-03-06,292.0818,333.7024,333.7024,294.04,2.41,-2.54,0.5,-7.44,0.3,12.66,25.47
HSIC,2026-03-19,72.1683,89.29,89.29,72.1,-4.6,-2.18,-0.26,-11.5,-5.37,9.84,3.37
HST,2026-03-09,18.5536,21.0,21.0,18.84,6.26,-2.99,1.29,-7.19,3.71,12.19,34.77
IBKR,2026-02-05,68.9865,78.7155,78.7155,64.2,-0.06,-3.02,-1.94,-13.8,-2.59,-0.96,48.39
IBKR,2026-03-09,63.8104,79.095,79.095,64.2,-0.06,-3.02,-1.94,-13.8,-2.59,-0.96,48.39
INTU,2026-03-27,415.91,483.21,483.21,416.44,-37.02,-3.72,-8.59,5.58,-38.18,-39.66,-31.81
JNJ,2026-03-05,238.9669,251.71,251.71,240.45,16.81,0.51,2.16,-1.24,16.34,36.87,52.83
JPM,2026-03-27,281.9486,326.4,326.4,282.84,-11.83,-3.02,-1.3,-7.61,-13.69,-8.92,14.98
LH,2026-02-17,267.5272,291.289,291.289,264.2,5.57,-1.56,0.46,-7.91,4.09,-3.83,14.44
LH,2026-03-09,265.0903,291.289,291.289,264.2,5.57,-1.56,0.46,-7.91,4.09,-3.83,14.44
LIN,2026-03-24,475.4228,508.9405,508.9405,491.12,15.57,-0.88,0.61,-1.15,15.97,4.39,7.87
MAR,2026-03-06,319.3706,369.2865,369.2865,317.54,2.55,-2.52,-0.69,-9.42,0.95,22.23,29.92
MAR,2026-03-09,312.748,369.2865,369.2865,317.54,2.55,-2.52,-0.69,-9.42,0.95,22.23,29.92
MET,2026-02-05,75.1475,83.2534,83.2534,67.7,-13.62,-2.93,-1.25,-10.85,-15.87,-14.45,-16.94
MET,2026-02-27,71.7939,83.2534,83.2534,67.7,-13.62,-2.93,-1.25,-10.85,-15.87,-14.45,-16.94
MET,2026-03-27,67.358,83.2534,83.2534,67.7,-13.62,-2.93,-1.25,-10.85,-15.87,-14.45,-16.94
MRVL,2026-02-03,75.2423,102.6961,102.6961,94.88,11.73,-2.87,7.93,19.66,9.78,13.36,42.6
MRVL,2026-02-04,73.3143,102.6961,102.6961,94.88,11.73,-2.87,7.93,19.66,9.78,13.36,42.6
MRVL,2026-02-05,71.6356,102.6961,102.6961,94.88,11.73,-2.87,7.93,19.66,9.78,13.36,42.6
NCLH,2026-03-02,21.7109,25.1,25.1,18.49,-17.16,-6.85,-2.43,-26.1,-20.2,-26.04,-8.56
NDAQ,2026-03-27,81.3211,90.1346,90.1346,81.48,-15.85,-2.75,-5.63,-7.73,-17.14,-5.47,6.37
NTRS,2026-02-12,142.0693,156.7214,156.7214,134.99,-0.62,-2.17,-0.55,-8.02,-3.52,3.95,36.43
NTRS,2026-02-23,137.9956,156.7214,156.7214,134.99,-0.62,-2.17,-0.55,-8.02,-3.52,3.95,36.43
NTRS,2026-03-06,136.1949,156.7214,156.7214,134.99,-0.62,-2.17,-0.55,-8.02,-3.52,3.95,36.43
NTRS,2026-03-09,134.2459,156.7214,156.7214,134.99,-0.62,-2.17,-0.55,-8.02,-3.52,3.95,36.43
NUE,2026-02-13,181.3309,196.9,196.9,163.37,0.16,-1.59,3.02,-6.97,-0.94,22.14,30.43
NUE,2026-03-09,165.5437,196.9,196.9,163.37,0.16,-1.59,3.02,-6.97,-0.94,22.14,30.43
NUE,2026-03-19,157.0949,196.9,196.9,163.37,0.16,-1.59,3.02,-6.97,-0.94,22.14,30.43
OMC,2026-03-20,74.231,86.3088,86.3088,73.82,-7.67,-1.98,-1.65,-11.99,-6.75,-0.77,-5.44
PCAR,2026-03-09,117.283,131.5375,131.5375,112.75,3.23,-2.24,1.34,-9.13,1.38,20.19,16.19
PCAR,2026-03-20,110.9441,131.5375,131.5375,112.75,3.23,-2.24,1.34,-9.13,1.38,20.19,16.19
RCL,2026-03-02,292.7417,354.5014,354.5014,261.8,-5.64,-4.45,-0.7,-17.48,-10.21,-18.62,20.83
RCL,2026-03-06,270.4017,354.5014,354.5014,261.8,-5.64,-4.45,-0.7,-17.48,-10.21,-18.62,20.83
RCL,2026-03-09,263.126,354.5014,354.5014,261.8,-5.64,-4.45,-0.7,-17.48,-10.21,-18.62,20.83
REGN,2026-01-13,744.8827,820.1234,820.1234,737.71,-4.31,-2.51,0.66,-4.29,-5.76,33.13,15.87
REGN,2026-03-19,728.5025,820.1234,820.1234,737.71,-4.31,-2.51,0.66,-4.29,-5.76,33.13,15.87
RF,2026-02-12,29.3498,30.8732,30.8732,25.16,-6.27,-1.37,-0.79,-13.48,-8.4,-3.5,17.92
RL,2026-03-02,351.1373,389.15,389.15,327.82,-7.29,-1.74,-0.62,-13.47,-9.09,8.83,45.11
RL,2026-03-03,344.0696,389.15,389.15,327.82,-7.29,-1.74,-0.62,-13.47,-9.09,8.83,45.11
RL,2026-03-09,330.7671,389.15,389.15,327.82,-7.29,-1.74,-0.62,-13.47,-9.09,8.83,45.11
RL,2026-03-27,324.9142,389.15,389.15,327.82,-7.29,-1.74,-0.62,-13.47,-9.09,8.83,45.11
RSG,2026-03-10,220.2735,233.42,233.42,215.83,2.14,-0.66,-1.58,-3.9,1.53,-4.32,-8.26
RSG,2026-03-25,212.2584,233.42,233.42,215.83,2.14,-0.66,-1.58,-3.9,1.53,-4.32,-8.26
RTX,2026-03-24,192.6512,214.5,214.5,189.71,3.78,-1.63,-4.26,-4.01,2.12,19.05,43.61
SHW,2026-03-02,347.6112,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SHW,2026-03-03,342.1798,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SHW,2026-03-05,333.4382,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SHW,2026-03-06,328.1466,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SHW,2026-03-09,322.1271,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SHW,2026-03-19,304.9858,376.9365,376.9365,315.37,-2.46,-1.31,3.9,-12.33,-2.85,-6.85,-7.62
SNA,2026-03-09,366.2202,390.05,390.05,359.04,4.85,-0.82,0.6,-7.15,2.33,8.02,9.29
STLD,2026-02-13,188.979,208.47,208.47,170.97,0.9,-1.98,4.28,-11.19,-2.23,26.45,35.15
STLD,2026-03-09,177.3649,208.47,208.47,170.97,0.9,-1.98,4.28,-11.19,-2.23,26.45,35.15
STLD,2026-03-19,162.2188,208.47,208.47,170.97,0.9,-1.98,4.28,-11.19,-2.23,26.45,35.15
TXN,2026-02-24,211.882,231.32,231.32,190.33,10.42,-1.59,1.68,-10.49,8.15,6.18,6.42
TXN,2026-03-05,196.0009,231.32,231.32,190.33,10.42,-1.59,1.68,-10.49,8.15,6.18,6.42
TXN,2026-03-06,192.8056,231.32,231.32,190.33,10.42,-1.59,1.68,-10.49,8.15,6.18,6.42
TXN,2026-03-19,185.6851,231.32,231.32,190.33,10.42,-1.59,1.68,-10.49,8.15,6.18,6.42
UAL,2026-03-06,91.6805,118.94,118.94,88.44,-20.91,-4.59,-1.68,-24.04,-22.97,-10.8,13.57
UAL,2026-03-09,88.5966,118.94,118.94,88.44,-20.91,-4.59,-1.68,-24.04,-22.97,-10.8,13.57
USB,2026-02-12,57.4878,61.19,61.19,50.85,-4.7,-1.43,-0.78,-11.19,-6.55,5.84,21.3
USB,2026-02-23,55.7852,61.19,61.19,50.85,-4.7,-1.43,-0.78,-11.19,-6.55,5.84,21.3
USB,2026-02-24,54.7855,61.19,61.19,50.85,-4.7,-1.43,-0.78,-11.19,-6.55,5.84,21.3
USB,2026-03-09,50.3575,61.19,61.19,50.85,-4.7,-1.43,-0.78,-11.19,-6.55,5.84,21.3
VTRS,2026-02-26,15.0977,16.1619,16.1619,13.05,5.72,-2.39,-1.14,-13.69,7.53,40.3,52.44
VZ,2026-03-18,49.469,51.67,51.67,50.31,25.66,-0.85,0.66,2.9,26.94,20.1,21.67
VZ,2026-03-19,49.1905,51.67,51.67,50.31,25.66,-0.85,0.66,2.9,26.94,20.1,21.67
WMB,2026-03-09,72.6269,76.3211,76.3211,73.58,23.29,-0.65,1.62,-0.88,24.64,18.03,26.76
WMB,2026-03-10,72.157,76.3211,76.3211,73.58,23.29,-0.65,1.62,-0.88,24.64,18.03,26.76
WMT,2026-02-20,122.573,134.4141,134.4141,122.89,10.53,0.58,3.25,-1.03,10.33,19.74,45.5
WMT,2026-03-19,119.5197,134.4141,134.4141,122.89,10.53,0.58,3.25,-1.03,10.33,19.74,45.5
WMT,2026-03-20,118.3957,134.4141,134.4141,122.89,10.53,0.58,3.25,-1.03,10.33,19.74,45.5
