Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,211.05,99,99,98,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,196.68,99,99,99,98,"TER,LRCX,AMAT,KLAC"
3,Wireless Telecommunication Services,Communication Services,171.35,98,98,99,99,"SATS,TMUS"
4,Communications Equipment,Information Technology,164.77,97,97,85,94,"CIEN,ANET,CSCO,FFIV,MSI"
5,"Technology Hardware, Storage & Peripherals",Information Technology,163.72,96,95,96,95,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Construction & Engineering,Industrials,142.05,95,96,95,92,"FIX,PWR,EME,J"
7,Semiconductors,Information Technology,135.68,94,84,92,87,"MU,INTC,MRVL,MPWR,AMD,ON,ADI,AVGO,ARM,MCHP,TXN,NVDA,NXPI,FSLR,SWKS,QCOM"
8,Construction Machinery & Heavy Transportation Equipment,Industrials,129.19,93,89,94,70,"CAT,CMI,WAB,PCAR"
9,Electronic Manufacturing Services,Information Technology,127.8,92,80,89,89,"JBL,TEL"
10,Cargo Ground Transportation,Industrials,127.47,91,82,76,15,"JBHT,ODFL"
11,Electrical Components & Equipment,Industrials,127.44,90,88,74,81,"VRT,GNRC,AME,ROK,ETN,EMR"
12,Oil & Gas Equipment & Services,Energy,126.69,89,93,88,55,"HAL,SLB,BKR"
13,Steel,Materials,123.67,88,69,90,64,"STLD,NUE"
14,Oil & Gas Refining & Marketing,Energy,122.33,87,94,72,84,"VLO,MPC,PSX"
15,Interactive Media & Services,Communication Services,120.93,86,81,93,90,"GOOGL,GOOG,META"
16,Air Freight & Logistics,Industrials,119.05,85,86,91,38,"FDX,CHRW,EXPD,UPS"
17,Broadcasting,Communication Services,117.76,84,76,97,97,"WBD,FOXA,FOX"
18,Data Center REITs,Real Estate,117.01,83,75,14,34,"EQIX,DLR"
19,Specialty Chemicals,Materials,115.97,82,79,79,22,"ALB,DD,LYB,PPG,IFF,ECL,SHW"
20,Apparel Retail,Consumer Discretionary,115.69,81,87,77,67,"ROST,TJX"
21,Oil & Gas Exploration & Production,Energy,113.03,80,90,49,27,"APA,DVN,OXY,FANG,COP,CTRA,TPL,EOG,EQT,EXE"
22,Agricultural Products & Services,Consumer Staples,112.1,79,91,84,83,"BG,ADM"
23,Integrated Oil & Gas,Energy,111.72,78,92,66,49,"XOM,CVX"
24,Oil & Gas Storage & Transportation,Energy,108.58,77,85,41,14,"TRGP,WMB,KMI,OKE"
25,Pharmaceuticals,Health Care,108.2,76,72,69,31,"VTRS,MRK,JNJ,BMY,PFE,LLY,ZTS"
26,Broadline Retail,Consumer Discretionary,107.97,75,56,59,82,"EBAY,AMZN"
27,Automobile Manufacturers,Consumer Discretionary,107.09,74,61,86,91,"GM,F,TSLA"
28,Regional Banks,Financials,106.78,73,51,82,44,"CFG,KEY,FITB,RF,MTB,HBAN"
29,Biotechnology,Health Care,106.21,72,74,81,79,"MRNA,BIIB,INSM,REGN,INCY,GILD,AMGN,ABBV,VRTX,ALNY"
30,Food Retail,Consumer Staples,106.19,71,83,53,66,"CASY,KR"
31,Passenger Airlines,Industrials,106.13,70,62,80,52,"DAL,LUV,UAL"
32,Diversified Banks,Financials,106.01,69,47,68,63,"C,USB,PNC,TFC,BAC,JPM,WFC"
33,Rail Transportation,Industrials,105.32,68,57,48,47,"CSX,NSC,UNP"
34,Retail REITs,Real Estate,104.44,67,63,40,48,"SPG,KIM,FRT,REG,O"
35,Independent Power Producers & Energy Traders,Utilities,104.25,66,71,61,86,"NRG,AES"
36,Casinos & Gaming,Consumer Discretionary,102.69,65,46,65,74,"LVS,MGM,WYNN"
37,Investment Banking & Brokerage,Financials,102.66,64,52,87,96,"IBKR,GS,MS,HOOD,SCHW,RJF"
38,Hotel & Resort REITs,Real Estate,102.34,63,54,43,41,"HST,VICI"
39,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,102.24,62,45,54,57,"MAR,HLT,EXPE,CCL,ABNB,RCL,NCLH,BKNG"
40,Fertilizers & Agricultural Chemicals,Materials,101.84,61,77,39,26,"CF,CTVA,MOS"
41,Health Care REITs,Real Estate,101.67,60,73,52,61,"WELL,VTR,DOC"
42,Electronic Equipment & Instruments,Information Technology,101.12,59,48,26,29,"KEYS,TDY,TRMB,ZBRA,ROP"
43,Health Care Distributors,Health Care,101.07,58,68,75,69,"CAH,MCK,HSIC,COR"
44,Consumer Staples Merchandise Retail,Consumer Staples,100.87,57,65,78,50,"TGT,WMT,DG,COST,DLTR"
45,Integrated Telecommunication Services,Communication Services,100.14,56,66,17,23,"VZ,T"
46,Multi-Utilities,Utilities,99.46,55,70,37,58,"NEE,NI,PNW,SRE,CNP,AEE,PCG,XEL,DTE,D,CMS,ED"
47,Aerospace & Defense,Industrials,98.96,54,78,83,80,"HWM,HII,LHX,RTX,LMT,GE,NOC,TXT,BA,GD,TDG,AXON"
48,Electric Utilities,Utilities,98.18,53,64,34,68,"ETR,EIX,AEP,FE,EVRG,LNT,PPL,DUK,WEC,ES,EXC,SO,CEG,PEG,VST"
49,Industrial Machinery & Supplies & Components,Industrials,98.01,52,53,57,30,"PH,HUBB,NDSN,DOV,FTV,IEX,GWW,SNA,ITW,IR,SWK,XYL,PNR,OTIS"
50,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,97.98,51,50,63,71,"TPR,RL,LULU,NKE"
51,Industrial Gases,Materials,97.97,50,59,19,9,"LIN,APD"
52,Life & Health Insurance,Financials,97.54,49,34,46,32,"PFG,GL,AFL,MET,PRU"
53,Multi-line Insurance,Financials,97.44,49,39,47,54,"L,AIZ,AIG"
54,Health Care Facilities,Health Care,96.94,48,60,67,85,"HCA,UHS"
55,Health Care Services,Health Care,96.25,47,49,26,59,"DVA,DGX,CVS,LH,CI"
56,Property & Casualty Insurance,Financials,96.18,46,42,33,45,"CB,TRV,HIG,ALL,CINF,ACGL,WRB,PGR"
57,Industrial Conglomerates,Industrials,96.1,45,49,44,62,"HON,MMM"
58,Consumer Finance,Financials,95.68,44,19,64,76,"SYF,AXP,COF"
59,Health Care Supplies,Health Care,95.04,43,41,29,6,"ALGN,WST,COO"
60,Construction Materials,Materials,94.78,42,33,58,73,"CRH,MLM,VMC"
61,Asset Management & Custody Banks,Financials,94.26,41,28,62,43,"STT,BK,NTRS,BEN,IVZ,TROW,BLK,AMP,APO,BX,KKR,ARES"
62,--- Reference ---,--- Reference ---,94.12,40,67,45,56,"QQQ,SPY,^VIX"
63,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,93.95,39,55,49,46,"MNST,PEP,KO,KDP"
64,Self-Storage REITs,Real Estate,92.64,38,40,24,42,"PSA,EXR"
65,Automotive Retail,Consumer Discretionary,92.5,37,26,71,75,"CVNA,ORLY,AZO"
66,Distillers & Vintners,Consumer Staples,91.8,36,25,16,0,"BF.B,STZ"
67,Interactive Home Entertainment,Communication Services,91.31,35,44,60,93,"EA,TTWO"
68,Tobacco,Consumer Staples,91.17,34,58,51,72,"MO,PM"
69,Trading Companies & Distributors,Industrials,90.91,33,43,56,53,"FAST,URI"
70,Building Products,Industrials,90.12,32,38,30,21,"JCI,TT,CARR,MAS,AOS,ALLE,LII,BLDR"
71,Movies & Entertainment,Communication Services,89.77,31,23,23,77,"LYV,TKO,DIS,NFLX,PSKY"
72,Life Sciences Tools & Services,Health Care,88.8,30,18,70,65,"CRL,MTD,TMO,TECH,A,WAT,DHR,IQV"
73,Home Improvement Retail,Consumer Discretionary,88.71,29,27,50,33,"LOW,HD"
74,Cable & Satellite,Communication Services,88.02,28,14,0,0,"CMCSA,CHTR"
75,Restaurants,Consumer Discretionary,87.98,27,36,28,19,"SBUX,YUM,MCD,DRI,DPZ,CMG"
76,Telecom Tower REITs,Real Estate,87.44,26,24,8,13,"SBAC,CCI,AMT"
77,Homebuilding,Consumer Discretionary,87.1,25,22,38,40,"PHM,DHI,NVR,LEN"
78,Publishing,Communication Services,86.68,24,13,20,16,"NWSA,NWS"
79,Paper & Plastic Packaging Products & Materials,Materials,86.2,23,21,22,17,"PKG,SW,AVY,AMCR,IP"
80,Other Specialty Retail,Consumer Discretionary,86.15,22,37,73,60,"ULTA,TSCO"
81,Internet Services & Infrastructure,Information Technology,86.0,21,29,12,4,"AKAM,VRSN,GDDY"
82,Multi-Family Residential REITs,Real Estate,84.99,20,20,15,12,"EQR,ESS,CPT,UDR,AVB,MAA"
83,Household Products,Consumer Staples,84.96,19,32,10,5,"CHD,CL,CLX,KMB"
84,Personal Care Products,Consumer Staples,84.81,18,31,55,18,"KVUE,PG,EL"
85,Financial Exchanges & Data,Financials,84.79,17,29,35,24,"CBOE,CME,NDAQ,MSCI,ICE,MCO,SPGI,COIN,FDS"
86,Environmental & Facilities Services,Industrials,84.48,16,35,36,35,"WM,ROL,RSG,VLTO"
87,Health Care Equipment,Health Care,81.29,15,17,32,37,"BDX,EW,IDXX,ZBH,GEHC,MDT,SYK,ISRG,RVTY,STE,RMD,DXCM,BAX,ABT,PODD,BSX"
88,Managed Health Care,Health Care,79.38,14,6,31,25,"CNC,UNH,ELV,HUM"
89,Transaction & Payment Processing Services,Financials,79.33,13,10,5,11,"XYZ,CPAY,MA,V,GPN,JKHY,PYPL,FIS,FISV"
90,Packaged Foods & Meats,Consumer Staples,79.17,12,16,11,7,"TSN,HSY,MDLZ,SJM,KHC,HRL,CAG,MKC,GIS,CPB"
91,Distributors,Consumer Discretionary,75.99,11,5,18,35,"GPC,POOL"
