ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,330.28,44.89,2.67,8.16,24.49,31.48,57.58,147.1
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,335.14,64.94,0.24,1.22,15.48,56.46,106.35,148.64
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1805.3199,48.77,0.77,2.07,19.44,15.3,64.79,183.25
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,72.4,12.27,-0.59,-0.15,1.51,8.39,8.78,23.69
MAR,2026-03-06,2026-04-17,2026-04-20,375.36,319.3706,-14.92%,487.3388,319.3706,PENDING,,,378.72,22.31,0.21,5.33,16.57,16.44,46.83,74.73
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,306.94,0.99,-1.42,0.8,-0.85,0.4,1.7,1.6
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,39.4,7.97,2.1,7.21,6.09,12.64,24.33,38.44
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,54.59,85.11,1.62,7.72,4.24,30.5,101.14,116.71
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,147.84,74.18,5.83,12.6,65.21,83.84,67.77,185.46
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,92.01,15.39,0.03,-0.31,-0.43,10.77,9.66,44.34
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,158.99,17.05,-0.11,3.25,17.09,9.83,29.12,86.43
NUE,2026-02-13,2026-04-20,,,180.7145,,,,PENDING,,,202.26,24.43,3.26,6.64,25.32,16.38,53.51,88.46
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,85.56,58.01,3.07,20.47,44.31,41.82,61.53,149.81
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,177.58,-8.33,1.44,14.11,14.58,-6.75,-42.92,38.23
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.52,12.37,-0.15,0.66,0.4,9.09,17.51,33.93
PSA,2026-03-09,2026-04-20,,,294.2711,,,,PENDING,,,312.17,21.52,0.95,5.38,12.56,7.3,3.94,12.58
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,138.1,69.25,1.33,2.28,23.37,42.1,,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,81.12,18.66,0.23,3.56,5.78,14.61,15.5,20.31
RL,2026-03-02,2026-04-20,,,350.1765,,,,PENDING,,,389.52,10.46,0.68,3.33,14.81,7.59,21.17,95.04
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,220.41,14.72,-1.22,0.08,20.92,14.32,13.03,-0.15
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.2,36.81,-0.87,0.54,9.16,12.36,60.76,57.53
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8345,86.8494,PENDING,,,93.38,6.5,-0.68,-2.96,-1.96,1.6,3.92,36.71
STLD,2026-02-13,2026-04-20,,,188.3959,,,,PENDING,,,209.35,23.93,4.51,7.1,25.33,20.98,47.64,81.03
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,375.21,93.93,-1.36,1.37,24.08,64.53,169.67,429.23
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,130.18,34.53,1.83,10.43,13.72,18.17,47.84,50.5
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,153.61,20.55,-1.44,2.43,7.57,17.85,32.66,147.87
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,63.67,9.49,-1.77,-1.21,7.7,6.85,24.14,8.68
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,477.24,22.92,0.24,0.91,12.81,22.81,15.02,45.33
TXN,2026-02-24,2026-04-20,,,211.882,,,,PENDING,,,233.7,35.58,1.69,7.84,24.12,22.78,35.24,64.5
