,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,9,17,4,0,10,0,0.0,684.9211131465989,0.0
1,QQQ,True,3,6,6,0,0,2,614.9880419731165,0.0,612.8505582437783
2,^VIX,True,9,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967
3,ADBE,False,20,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,True,11,4,5,8,0,1,232.74630608282013,0.0,203.648443690847
5,ABNB,False,11,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,14,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,19,11,43,11,0,28,322.6761090456404,0.0,300.96126900970665
8,GOOG,True,17,13,42,10,0,27,322.9816379241336,0.0,302.23359415968434
9,AMZN,False,9,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,12,29,44,7,0,17,116.89922666337516,0.0,119.86103954137512
11,AMGN,True,17,2,7,6,0,4,332.5914393180792,0.0,322.47635479491595
12,ADI,True,18,12,15,14,0,13,298.0876681850028,0.0,262.2013453858007
13,AAPL,False,30,41,6,0,22,0,0.0,273.759547639574,0.0
14,AMAT,True,19,11,14,15,0,9,306.2758966067401,0.0,253.36363344019492
15,APP,False,20,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,7,53,24,3,0,14,105.29530282841792,0.0,159.74462063407955
17,ASML,True,20,10,13,18,0,7,1335.9487655044254,0.0,1068.9748225527558
18,TEAM,False,2,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,False,20,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,False,4,12,10,0,2,0,0.0,254.84383407253458,0.0
21,AXON,False,3,32,24,0,15,0,0.0,589.2677020008532,0.0
22,BKR,True,19,18,31,14,0,15,53.52634512121672,0.0,48.0704996350724
23,BKNG,False,12,29,64,0,18,0,0.0,5265.7327436020805,0.0
24,AVGO,False,33,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,False,2,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,1,12,22,0,0,8,174.8792473908419,0.0,202.082093268091
27,CTAS,False,3,31,30,0,12,0,0.0,190.2006196960726,0.0
28,CSCO,True,5,25,36,3,0,14,75.52404862778228,0.0,76.6023915608364
29,CCEP,True,9,25,23,7,0,12,88.43680954198595,0.0,89.31770291366296
30,CTSH,True,64,78,4,43,0,2,81.91291029779215,0.0,76.27707565455354
31,CMCSA,True,32,65,17,21,0,9,27.976769445322763,0.0,30.305369824681286
32,CEG,False,17,17,24,0,0,0,0.0,339.1390896442639,0.0
33,CPRT,True,12,52,6,7,0,2,39.71550648879249,0.0,43.51865714501947
34,CSGP,False,119,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,16,21,4,12,0,1,938.8306336182374,0.0,892.3792110273813
36,CRWD,False,50,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,8,11,25,6,0,12,35.743478400886644,0.0,36.06223447028285
38,DDOG,True,5,36,66,2,0,24,124.8835861948425,0.0,156.50614400277593
39,DXCM,True,43,19,7,17,0,3,67.5072348383915,0.0,66.59420768057878
40,FANG,True,4,27,24,2,0,15,152.90145680900233,0.0,152.68459362556473
41,DASH,False,15,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,True,87,2,36,51,0,15,203.70824574142898,0.0,167.4436845179158
43,EXC,True,10,31,2,5,0,0,43.74155041453285,0.0,45.24698545166689
44,FAST,True,15,7,18,7,0,8,40.94498236333976,0.0,40.869452700637424
45,FER,True,19,8,32,10,0,17,65.93039651043439,0.0,65.27405218347374
46,FTNT,True,6,24,9,3,0,2,75.26599967663132,0.0,80.28314851675559
47,GEHC,False,9,38,13,0,20,0,0.0,81.70861116363756,0.0
48,GILD,True,8,11,9,6,0,4,132.84677088819967,0.0,119.68560440541745
49,HON,True,32,18,18,16,0,5,214.27217179888615,0.0,192.9199545232673
50,IDXX,False,2,16,18,0,8,0,0.0,682.5806582537975,0.0
51,INSM,False,37,47,4,0,34,0,0.0,198.03198156132865,0.0
52,INTC,False,6,14,10,0,11,0,0.0,43.382065239082785,0.0
53,INTU,False,20,14,30,0,6,0,0.0,649.250247063415,0.0
54,ISRG,False,12,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,False,30,13,14,0,10,0,0.0,28.110733263226887,0.0
56,KLAC,False,1,39,10,0,26,0,0.0,1459.467039505739,0.0
57,KHC,False,8,4,26,0,1,0,0.0,22.933085901712033,0.0
58,LRCX,True,40,12,15,29,0,9,216.43898825879282,0.0,150.5456922954317
59,LIN,True,33,51,14,28,0,2,443.13358538200544,0.0,465.66919330824476
60,MAR,True,32,5,22,17,0,12,311.03445698029685,0.0,290.71486656624205
61,MRVL,False,33,10,8,0,5,0,0.0,88.10387161613137,0.0
62,MELI,True,19,38,9,8,0,5,2110.4770184249755,0.0,2118.21013322087
63,META,True,7,6,32,4,0,10,629.8827237308204,0.0,635.482599733811
64,MCHP,True,41,19,10,21,0,0,71.37300126366188,0.0,60.31350405098538
65,MU,True,28,3,6,25,0,3,381.51332967055635,0.0,233.4984421423936
66,MSFT,False,2,3,55,0,1,0,0.0,448.2383499459708,0.0
67,MSTR,False,2,11,64,0,3,0,0.0,155.04581208582536,0.0
68,MDLZ,True,15,23,5,12,0,0,56.079097246484096,0.0,54.82847497739848
69,MPWR,True,18,12,11,12,0,7,1050.8377804485249,0.0,919.6843199317217
70,MNST,True,28,6,23,14,0,16,77.74118237794875,0.0,72.80147923841352
71,NFLX,False,69,10,19,0,4,0,0.0,117.75870061128927,0.0
72,NVDA,True,3,6,17,0,0,9,182.14646736770536,0.0,181.22309729153716
73,NXPI,True,18,3,20,9,0,12,224.8102640469412,0.0,219.97005620405406
74,ORLY,True,15,22,10,11,0,5,96.42597221880075,0.0,98.59425311820767
75,ODFL,True,42,55,14,29,0,3,166.55844339388472,0.0,144.6549152714338
76,PCAR,True,47,4,19,33,0,5,116.92632280758914,0.0,94.0452773253824
77,PLTR,False,21,17,20,0,11,0,0.0,179.9666307183974,0.0
78,PANW,False,6,11,41,0,5,0,0.0,180.1944981457206,0.0
79,PAYX,False,20,14,92,0,4,0,0.0,110.71865950620982,0.0
80,PYPL,False,76,5,48,0,3,0,0.0,69.0784075452633,0.0
81,PDD,False,13,12,27,0,9,0,0.0,112.97637329195193,0.0
82,PEP,True,12,14,24,8,0,8,144.58487966298696,0.0,145.68766259287924
83,QCOM,False,13,5,3,0,1,0,0.0,168.91109863367518,0.0
84,REGN,False,12,16,12,0,9,0,0.0,757.59489014766,0.0
85,ROP,False,68,11,26,0,1,0,0.0,496.60310461396256,0.0
86,ROST,False,7,67,3,0,43,0,0.0,187.23939159601366,0.0
87,STX,True,37,11,16,13,0,9,336.8469743133241,0.0,241.69055149763724
88,SHOP,False,10,35,15,0,14,0,0.0,157.06743387241386,0.0
89,SBUX,False,1,54,8,0,21,0,0.0,92.21819829159344,0.0
90,SNPS,False,2,41,62,0,21,0,0.0,488.36553972170947,0.0
91,TMUS,True,1,108,25,0,0,12,181.41543505871283,0.0,249.17860246996622
92,TTWO,False,13,12,40,0,4,0,0.0,247.60969622778504,0.0
93,TSLA,False,22,18,13,0,16,0,0.0,457.2523699631363,0.0
94,TXN,True,44,59,10,24,0,6,192.5655921089793,0.0,192.75359472007705
95,TRI,False,64,10,49,0,8,0,0.0,155.9807540419738,0.0
96,VRSK,False,8,15,55,0,2,0,0.0,217.75020354373777,0.0
97,VRTX,True,6,5,29,4,0,10,453.92971699283385,0.0,445.44201370057164
98,WMT,True,18,9,21,7,0,19,114.81135376561748,0.0,112.61354418631969
99,WBD,False,2,68,8,0,32,0,0.0,27.63438750127212,0.0
100,WDC,True,38,10,16,22,0,10,233.06914933878267,0.0,148.3432331174196
101,WDAY,False,58,36,1,0,13,0,0.0,230.77432998218723,0.0
102,XEL,True,12,29,2,8,0,0,74.51849790740327,0.0,79.00740604005838
103,ZS,False,53,15,12,0,7,0,0.0,315.9215262231083,0.0
104,MMM,False,9,9,19,0,6,0,0.0,163.04555831178538,0.0
105,AOS,True,44,35,71,19,0,21,68.84872990429946,0.0,70.8486287044211
106,ABT,False,10,22,17,0,5,0,0.0,122.25281657693449,0.0
107,ABBV,False,19,6,16,0,3,0,0.0,221.41458206810285,0.0
108,ACN,False,2,14,4,0,6,0,0.0,267.42485199674087,0.0
109,AES,True,4,9,11,2,0,6,14.115877076868289,0.0,14.032049231312143
110,AFL,True,1,5,26,0,0,4,107.10373471087652,0.0,107.64858156420155
111,A,False,10,9,18,0,5,0,0.0,139.78751733409598,0.0
112,APD,True,1,2,16,0,0,9,247.29872748754568,0.0,256.51403765324704
113,AKAM,True,27,11,19,10,0,15,94.10068621571997,0.0,84.66408826732243
114,ALB,False,1,54,5,0,33,0,0.0,175.46164461086155,0.0
115,ARE,False,3,16,21,0,12,0,0.0,55.70997130263076,0.0
116,ALGN,False,1,81,45,0,31,0,0.0,163.091022111544,0.0
117,ALLE,True,8,60,2,5,0,0,162.21389854316402,0.0,172.6886289335318
