ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ABNB,2026-01-14,2026-04-17,2026-04-20,141.0,132.7253,-5.87%,157.5494,132.7253,PENDING,,,139.88,3.07,0.11,-0.29,11.93,12.25,10.32,12.0
ADI,2026-03-03,2026-04-17,2026-04-20,373.02,337.955,-9.40%,443.1499,337.955,PENDING,,,415.63,53.74,2.68,6.76,26.94,30.11,79.1,113.42
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,173.94,11.39,3.1,-2.5,4.24,7.84,25.56,-2.07
ALL,2026-03-12,2026-04-15,2026-04-16,217.12,203.3629,-6.34%,244.6342,203.3629,PENDING,,,217.92,5.22,-0.27,2.63,3.51,5.75,15.06,10.97
AMZN,2025-12-15,2026-04-22,2026-04-23,255.39,222.5218,-12.87%,321.1263,222.5218,PENDING,,,274.99,19.14,0.53,4.54,28.64,18.03,8.26,47.57
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,147.06,12.23,-13.61,-12.82,10.04,12.88,-6.68,62.71
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,300.21,23.19,-1.22,-0.76,2.67,5.41,27.13,13.24
ASML,2026-02-26,2026-05-06,,,1430.9424,,,,PENDING,,,1544.74,44.89,7.06,10.81,18.5,15.76,45.31,127.82
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,31.16,32.34,2.3,5.81,31.03,13.6,40.32,64.63
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,66.67,47.44,-1.64,-2.79,9.21,13.48,38.7,85.71
CAT,2026-03-03,2026-04-10,2026-04-13,786.9218,708.6633,-9.94%,943.4389,708.6633,PENDING,,,926.93,62.49,2.47,14.43,28.19,34.24,63.14,189.98
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,321.9,3.44,-0.21,-1.18,-1.68,-2.0,16.03,12.54
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,74.05,6.68,-1.17,-0.91,-5.78,4.2,3.69,4.45
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,81.77,22.26,-2.54,3.02,-4.17,9.1,32.41,32.3
DELL,2026-03-31,2026-04-13,2026-04-14,184.9777,156.4635,-15.41%,242.0059,156.4635,PENDING,,,238.8,91.12,10.39,16.11,34.81,96.28,50.26,156.92
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,227.18,16.63,1.66,2.22,9.46,3.49,28.17,32.73
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,38.5,66.62,-5.64,-2.65,-7.03,20.23,70.19,41.99
DVA,2026-03-13,2026-05-06,,,146.8105,,,,PENDING,,,193.88,70.65,23.46,27.56,29.51,36.48,62.86,36.95
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,106.87,8.45,-2.09,-1.85,-6.63,-0.62,12.38,0.84
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,267.26,4.26,0.21,0.88,7.64,6.96,7.28,-3.58
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4281,-17.39%,537.4135,329.4281,PENDING,,,421.39,32.71,2.56,2.59,14.24,15.81,9.65,42.38
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,112.96,23.69,-3.75,-0.95,-0.26,18.07,18.8,37.28
FANG,2026-04-01,2026-04-29,2026-04-30,200.61,189.0193,-5.78%,223.7913,189.0193,PENDING,,,195.08,30.54,-5.38,-4.99,-0.21,16.13,39.87,50.59
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,341.02,33.6,0.33,3.92,10.33,23.34,36.93,27.63
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,116.77,18.42,1.28,5.57,9.05,13.92,24.75,29.05
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,154.39,10.87,0.16,1.21,7.41,6.86,18.69,28.16
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,40.4,43.65,-3.16,-3.37,4.34,18.22,50.31,109.0
HLT,2026-03-06,2026-04-17,2026-04-20,339.86,292.0818,-14.06%,435.4163,292.0818,PENDING,,,321.51,11.98,2.79,2.23,6.4,4.16,24.22,34.84
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,21.68,23.58,1.74,2.94,13.57,13.47,38.49,55.18
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,87.04,35.49,3.73,12.97,27.79,18.65,19.38,94.91
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,366.68,80.46,3.02,9.31,21.98,65.47,96.95,148.95
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,501.87,18.1,0.32,-0.56,1.47,6.39,22.62,12.41
MAR,2026-03-06,2026-04-17,2026-04-20,375.36,319.3706,-14.92%,487.3388,319.3706,PENDING,,,359.06,15.96,1.28,1.44,8.5,10.84,36.65,46.58
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,38.21,4.71,0.79,-2.7,0.84,3.47,18.92,19.15
MPC,2026-04-08,2026-05-05,2026-05-06,253.0,229.9609,-9.11%,299.0783,229.9609,PENDING,,,245.78,51.89,-5.65,1.64,0.15,26.08,26.8,75.16
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,48.79,65.45,4.45,6.71,-2.63,14.08,95.87,75.25
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,89.2,-7.87,0.22,-2.27,3.24,1.12,3.89,15.47
NEE,2026-03-20,2026-04-23,2026-04-24,97.24,89.4624,-8.00%,112.7952,89.4624,PENDING,,,95.39,19.63,-0.92,1.3,1.84,6.75,18.23,48.6
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,163.28,20.21,1.04,-0.94,12.12,8.88,29.38,72.27
NUE,2026-02-13,2026-04-20,2026-04-21,202.66,180.7145,-10.83%,246.551,180.7145,PENDING,,,234.22,44.09,0.93,5.32,35.18,23.73,59.21,97.34
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,303.55,40.57,3.83,4.94,55.57,34.5,45.68,67.25
