Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,177.39,99,99,98,62,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,156.4,98,97,99,97,"GLW,APH"
3,"Technology Hardware, Storage & Peripherals",Information Technology,136.22,97,96,96,78,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
4,Construction & Engineering,Industrials,132.43,96,91,95,95,"FIX,EME,PWR,J"
5,Air Freight & Logistics,Industrials,131.7,95,93,79,24,"CHRW,FDX,EXPD,UPS"
6,Steel,Materials,131.36,94,85,72,42,"STLD,NUE"
7,Broadcasting,Communication Services,131.07,93,98,97,80,"WBD,FOXA,FOX"
8,Construction Machinery & Heavy Transportation Equipment,Industrials,130.41,92,94,82,61,"CAT,CMI,PCAR,WAB"
9,Passenger Airlines,Industrials,129.66,91,87,55,88,"LUV,DAL,UAL"
10,Communications Equipment,Information Technology,129.44,90,86,92,85,"CIEN,CSCO,ANET,FFIV,MSI"
11,Agricultural Products & Services,Consumer Staples,126.68,89,72,78,59,"BG,ADM"
12,Oil & Gas Equipment & Services,Energy,126.46,88,83,65,12,"HAL,SLB,BKR"
13,Cargo Ground Transportation,Industrials,123.2,87,82,19,5,"JBHT,ODFL"
14,Specialty Chemicals,Materials,121.59,86,76,39,18,"ALB,DD,PPG,LYB,ECL,IFF,SHW"
15,Semiconductors,Information Technology,120.69,85,88,87,64,"MU,INTC,ADI,ON,MPWR,AMD,MCHP,TXN,AVGO,NVDA,FSLR,NXPI,MRVL,SWKS,QCOM,ARM"
16,Regional Banks,Financials,119.1,84,77,47,56,"CFG,KEY,FITB,RF,MTB,HBAN"
17,Pharmaceuticals,Health Care,118.88,83,63,60,23,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
18,Integrated Oil & Gas,Energy,118.84,82,57,53,31,"XOM,CVX"
19,Oil & Gas Refining & Marketing,Energy,116.9,81,64,83,26,"VLO,PSX,MPC"
20,Automobile Manufacturers,Consumer Discretionary,115.71,80,95,91,71,"GM,F,TSLA"
21,Electronic Manufacturing Services,Information Technology,114.33,79,90,93,96,"JBL,TEL"
22,Health Care Distributors,Health Care,114.27,78,73,90,53,"CAH,MCK,COR,HSIC"
23,Biotechnology,Health Care,114.11,77,79,89,73,"MRNA,INSM,GILD,BIIB,INCY,AMGN,REGN,ABBV,VRTX,ALNY"
24,Consumer Staples Merchandise Retail,Consumer Staples,113.94,76,84,52,68,"DG,DLTR,WMT,TGT,COST"
25,Interactive Media & Services,Communication Services,113.85,75,89,84,84,"GOOGL,GOOG,MTCH,META"
26,Diversified Banks,Financials,113.72,74,81,70,65,"C,USB,PNC,TFC,BAC,WFC,JPM"
27,Aerospace & Defense,Industrials,113.62,73,80,77,82,"HII,LMT,LHX,HWM,NOC,RTX,GE,TXT,BA,GD,TDG,AXON"
28,Other Specialty Retail,Consumer Discretionary,112.52,72,61,68,91,"ULTA,TSCO"
29,Independent Power Producers & Energy Traders,Utilities,110.15,71,58,88,89,"AES,NRG"
30,Apparel Retail,Consumer Discretionary,109.79,70,78,74,39,"ROST,TJX"
31,Electrical Components & Equipment,Industrials,109.69,69,59,63,75,"EMR,AME,ROK,GNRC,ETN"
32,Construction Materials,Materials,109.19,68,67,56,70,"MLM,CRH,VMC"
33,Rail Transportation,Industrials,108.81,67,45,44,55,"CSX,NSC,UNP"
34,Oil & Gas Storage & Transportation,Energy,108.36,66,26,31,21,"TRGP,WMB,KMI,OKE"
35,Health Care Facilities,Health Care,108.24,65,66,86,29,"HCA,UHS"
36,Industrial Machinery & Supplies & Components,Industrials,107.07,64,55,38,22,"NDSN,PH,SWK,DOV,IEX,GWW,IR,HUBB,ITW,FTV,SNA,OTIS,PNR,XYL"
37,Industrial Conglomerates,Industrials,106.81,63,53,61,41,"HON,MMM"
38,Tobacco,Consumer Staples,106.56,62,43,43,87,"PM,MO"
39,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,105.64,61,69,48,66,"TPR,RL,NKE,LULU"
40,Investment Banking & Brokerage,Financials,105.56,60,92,94,98,"GS,IBKR,MS,SCHW,HOOD,RJF"
41,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,105.46,59,44,41,52,"MNST,PEP,KO,KDP"
42,Health Care REITs,Real Estate,105.41,58,54,75,48,"VTR,WELL,DOC"
43,Integrated Telecommunication Services,Communication Services,104.06,57,21,35,76,"VZ,T"
44,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,104.04,56,68,46,83,"RCL,CCL,MAR,HLT,EXPE,NCLH,ABNB,BKNG"
45,Building Products,Industrials,103.51,55,31,24,51,"JCI,AOS,ALLE,MAS,TT,BLDR,CARR,LII"
46,Oil & Gas Exploration & Production,Energy,103.31,54,33,42,13,"DVN,APA,CTRA,COP,FANG,TPL,OXY,EQT,EOG,EXE"
