Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,353.57,99,99,99,99,309.260009765625,319.5950012207031,300.6000061035156,304.8999938964844
2,CIEN,Information Technology,Communications Equipment,S&P 500,336.26,99,99,99,98,376.0,402.1700134277344,376.0,385.260009765625
3,MU,Information Technology,Semiconductors,S&P 500,289.41,99,99,99,96,464.760009765625,471.3399963378906,458.29998779296875,461.7300109863281
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,239.3,99,99,98,89,303.07000732421875,307.79998779296875,296.5,300.07000732421875
5,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,238.37,99,99,99,99,419.5299987792969,422.739990234375,405.1099853515625,406.7699890136719
6,FIX,Industrials,Construction & Engineering,S&P 500,225.51,99,98,98,98,1438.7099609375,1460.0,1422.9200439453125,1423.0
7,GLW,Information Technology,Electronic Components,S&P 500,191.52,98,98,95,97,132.00999450683594,135.27999877929688,129.47999572753906,129.86000061035156
8,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,189.21,98,99,98,96,226.74200439453125,232.32000732421875,222.97500610351562,224.7100067138672
9,ALB,Materials,Specialty Chemicals,S&P 500,181.58,98,98,99,58,164.25999450683594,170.05999755859375,162.00999450683594,165.8300018310547
10,MRNA,Health Care,Biotechnology,S&P 500,174.53,98,96,51,2,53.26499938964844,53.349998474121094,51.025001525878906,52.400001525878906
11,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,170.46,98,98,94,72,353.3900146484375,357.8550109863281,349.239990234375,349.4700012207031
12,WBD,Communication Services,Broadcasting,S&P 500,163.67,97,98,99,99,27.5,27.780000686645508,27.219999313354492,27.350000381469727
13,GEV,Industrials,Heavy Electrical Equipment,S&P 500,158.63,97,96,93,98,844.5250244140625,880.2100219726562,848.4301147460938,858.469970703125
14,APA,Energy,Oil & Gas Exploration & Production,S&P 500,158.61,97,87,73,80,35.869998931884766,36.77000045776367,35.869998931884766,36.61000061035156
15,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,157.15,97,73,11,8,531.0800170898438,539.0999755859375,526.5850219726562,530.0800170898438
16,HII,Industrials,Aerospace & Defense,S&P 500,154.59,97,97,93,84,424.69000244140625,433.4100036621094,422.1300048828125,427.989990234375
