ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,208.36,0.61,0.64,2.79,-1.54,2.74,0.19,3.42
ALL,2026-03-27,201.7734,215.6588,215.6588,208.36,0.61,0.64,2.79,-1.54,2.74,0.19,3.42
APD,2026-02-13,273.4019,294.6128,294.6128,294.12,20.69,0.19,1.29,7.1,18.16,10.17,2.39
AZO,2026-03-03,3596.6164,3887.03,3887.03,3438.3501,1.38,1.11,3.67,-8.12,4.07,-19.17,-9.74
BBY,2026-02-20,62.1016,72.3189,72.3189,64.2,-2.62,-0.47,1.94,-0.64,-5.79,-13.81,-10.45
BBY,2026-02-23,60.8161,72.3189,72.3189,64.2,-2.62,-0.47,1.94,-0.64,-5.79,-13.81,-10.45
BIIB,2026-03-31,179.9904,202.41,202.41,172.34,-2.07,-2.82,-6.26,-8.37,-3.08,11.01,31.24
BIIB,2026-04-06,168.9257,202.41,202.41,172.34,-2.07,-2.82,-6.26,-8.37,-3.08,11.01,31.24
CAH,2026-03-06,215.6991,233.0351,233.0351,212.62,3.97,-0.67,3.17,-1.34,3.6,34.84,55.06
CAH,2026-03-20,206.8217,233.0351,233.0351,212.62,3.97,-0.67,3.17,-1.34,3.6,34.84,55.06
CAH,2026-03-24,203.7207,233.0351,233.0351,212.62,3.97,-0.67,3.17,-1.34,3.6,34.84,55.06
CFG,2026-02-12,64.7563,68.79,68.79,61.41,5.87,0.69,6.28,3.14,4.13,17.78,52.8
CFG,2026-02-27,60.103,68.79,68.79,61.41,5.87,0.69,6.28,3.14,4.13,17.78,52.8
CI,2026-03-03,274.7225,296.1684,296.1684,275.69,0.72,2.1,5.24,-1.98,-0.68,-6.13,-15.18
COST,2026-03-06,970.2565,1028.4399,1028.4399,1018.55,18.28,0.35,3.53,3.66,19.36,11.41,6.12
DAL,2026-03-02,62.5795,76.183,76.183,66.78,-3.51,0.03,3.01,8.92,-3.04,17.67,55.87
DAL,2026-03-05,60.368,76.183,76.183,66.78,-3.51,0.03,3.01,8.92,-3.04,17.67,55.87
