ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AIG,2026-03-18,74.3195,81.1414,81.1414,74.27,-12.67,-1.59,0.51,-6.79,-13.72,-3.59,-9.51
AIG,2026-03-19,73.6959,81.1414,81.1414,74.27,-12.67,-1.59,0.51,-6.79,-13.72,-3.59,-9.51
ALL,2026-03-12,203.3629,215.6588,215.6588,207.16,0.03,1.2,1.51,-0.54,-0.64,-0.1,1.5
APD,2026-02-13,275.1161,296.46,296.46,293.17,19.55,1.06,3.17,4.59,20.65,9.17,2.67
AZO,2026-03-03,3596.6164,3887.03,3887.03,3395.97,0.13,0.29,1.63,-7.51,-1.95,-18.7,-7.52
BBY,2026-02-20,62.1016,72.3189,72.3189,63.21,-4.12,4.65,-0.03,2.96,-7.77,-12.34,-10.52
BBY,2026-02-23,60.8161,72.3189,72.3189,63.21,-4.12,4.65,-0.03,2.96,-7.77,-12.34,-10.52
CAH,2026-03-06,216.2219,233.6,233.6,207.7,1.32,-1.71,-1.53,-8.17,0.41,35.14,58.42
CAH,2026-03-20,207.3231,233.6,233.6,207.7,1.32,-1.71,-1.53,-8.17,0.41,35.14,58.42
CAH,2026-03-24,204.2145,233.6,233.6,207.7,1.32,-1.71,-1.53,-8.17,0.41,35.14,58.42
CFG,2026-02-12,64.7563,68.79,68.79,58.56,0.96,-1.45,2.65,-7.14,-0.91,11.96,43.6
CFG,2026-02-27,60.103,68.79,68.79,58.56,0.96,-1.45,2.65,-7.14,-0.91,11.96,43.6
CI,2026-03-03,274.7225,296.1684,296.1684,272.08,-0.6,0.64,2.84,-3.82,-0.06,-5.6,-12.31
COST,2026-03-06,970.2565,1028.4399,1028.4399,979.65,13.76,0.49,0.5,-1.52,14.76,3.93,5.89
DAL,2026-03-02,62.5795,76.183,76.183,66.86,-3.4,-1.66,2.85,-3.37,-4.91,16.52,39.06
DAL,2026-03-05,60.368,76.183,76.183,66.86,-3.4,-1.66,2.85,-3.37,-4.91,16.52,39.06
DAL,2026-03-06,58.8245,76.183,76.183,66.86,-3.4,-1.66,2.85,-3.37,-4.91,16.52,39.06
DAL,2026-03-09,57.4467,76.183,76.183,66.86,-3.4,-1.66,2.85,-3.37,-4.91,16.52,39.06
DVA,2026-03-13,146.8105,159.42,159.42,156.76,37.98,1.06,4.67,4.85,36.65,17.32,3.97
EIX,2026-03-20,69.0894,75.5,75.5,70.77,19.65,-0.59,-1.56,-5.89,19.57,32.47,31.39
EQIX,2026-03-09,920.4643,987.5178,987.5178,963.39,26.43,-0.27,-1.17,0.3,27.43,23.39,17.18
FAST,2026-03-20,43.6922,48.45,48.45,45.11,13.03,-0.57,1.39,1.08,8.72,-4.09,19.49
FCX,2026-03-03,63.0087,69.75,69.75,55.83,10.2,-2.21,4.12,-18.88,7.84,49.11,31.61
