Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,195.99,99,98,95,72,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,166.5,98,96,96,98,"GLW,APH"
3,Construction & Engineering,Industrials,143.89,97,94,93,96,"FIX,PWR,EME,J"
4,"Technology Hardware, Storage & Peripherals",Information Technology,137.57,96,95,90,78,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
5,Communications Equipment,Information Technology,136.39,95,85,86,88,"CIEN,ANET,CSCO,MSI,FFIV"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,135.6,94,93,81,63,"CAT,CMI,WAB,PCAR"
7,Oil & Gas Equipment & Services,Energy,133.88,93,88,63,23,"HAL,SLB,BKR"
8,Air Freight & Logistics,Industrials,128.0,92,91,76,28,"FDX,CHRW,UPS,EXPD"
9,Agricultural Products & Services,Consumer Staples,127.44,91,84,71,66,"BG,ADM"
10,Cargo Ground Transportation,Industrials,125.72,90,75,18,5,"JBHT,ODFL"
11,Passenger Airlines,Industrials,123.68,89,79,37,87,"LUV,UAL,DAL"
12,Semiconductors,Information Technology,123.19,88,92,77,71,"MU,INTC,MPWR,ADI,ON,MCHP,AMD,TXN,AVGO,NVDA,FSLR,NXPI,MRVL,ARM,SWKS,QCOM"
13,Steel,Materials,123.11,87,90,74,56,"STLD,NUE"
14,Broadcasting,Communication Services,121.88,86,97,97,79,"WBD,FOX,FOXA"
15,Electronic Manufacturing Services,Information Technology,120.65,85,89,83,97,"JBL,TEL"
16,Integrated Oil & Gas,Energy,120.42,84,66,56,46,"XOM,CVX"
17,Aerospace & Defense,Industrials,119.94,83,82,75,80,"HII,LMT,HWM,LHX,NOC,RTX,GE,TXT,GD,BA,TDG,AXON"
18,Specialty Chemicals,Materials,119.3,82,78,46,21,"ALB,DD,PPG,IFF,ECL,LYB,SHW"
19,Consumer Staples Merchandise Retail,Consumer Staples,117.92,81,77,53,57,"DG,DLTR,WMT,TGT,COST"
20,Independent Power Producers & Energy Traders,Utilities,117.69,80,60,87,89,"AES,NRG"
21,Pharmaceuticals,Health Care,117.04,79,69,61,20,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
22,Automobile Manufacturers,Consumer Discretionary,116.83,78,86,84,75,"GM,F,TSLA"
23,Electrical Components & Equipment,Industrials,116.62,77,65,52,68,"GNRC,AME,EMR,ROK,ETN"
24,Regional Banks,Financials,116.13,76,81,47,69,"CFG,FITB,KEY,RF,MTB,HBAN"
25,Biotechnology,Health Care,115.54,75,80,92,64,"MRNA,INSM,GILD,BIIB,AMGN,INCY,REGN,ABBV,VRTX,ALNY"
26,Other Specialty Retail,Consumer Discretionary,113.77,74,73,64,92,"ULTA,TSCO"
27,Apparel Retail,Consumer Discretionary,113.65,73,76,78,55,"ROST,TJX"
28,Oil & Gas Storage & Transportation,Energy,113.35,72,40,34,18,"TRGP,WMB,KMI,OKE"
29,Oil & Gas Refining & Marketing,Energy,112.57,71,72,79,61,"VLO,PSX,MPC"
30,Health Care Facilities,Health Care,112.25,70,67,91,33,"HCA,UHS"
31,Health Care Distributors,Health Care,112.0,69,74,94,49,"CAH,MCK,COR,HSIC"
32,Rail Transportation,Industrials,110.46,68,47,57,29,"CSX,NSC,UNP"
33,Oil & Gas Exploration & Production,Energy,110.39,67,48,45,22,"TPL,APA,DVN,CTRA,COP,FANG,OXY,EOG,EQT,EXE"
34,Interactive Media & Services,Communication Services,109.99,66,83,88,82,"GOOGL,GOOG,META,MTCH"
35,Diversified Banks,Financials,109.65,65,68,69,76,"C,USB,PNC,TFC,BAC,WFC,JPM"
36,Industrial Machinery & Supplies & Components,Industrials,108.79,64,56,35,27,"NDSN,PH,SWK,HUBB,DOV,IR,IEX,ITW,SNA,GWW,FTV,OTIS,PNR,XYL"
37,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,108.02,63,62,51,70,"TPR,RL,NKE,LULU"
38,Tobacco,Consumer Staples,107.81,62,51,48,73,"MO,PM"
39,Construction Materials,Materials,105.87,61,57,59,67,"CRH,MLM,VMC"
40,Paper & Plastic Packaging Products & Materials,Materials,105.59,60,22,9,12,"SW,PKG,AMCR,AVY,IP"
41,Fertilizers & Agricultural Chemicals,Materials,105.33,59,38,20,60,"CF,CTVA,MOS"
42,Personal Care Products,Consumer Staples,104.96,58,54,28,36,"EL,PG,KVUE"
43,Health Care REITs,Real Estate,104.94,57,52,80,47,"WELL,VTR,DOC"
44,Trading Companies & Distributors,Industrials,104.46,56,55,32,94,"URI,FAST"
45,Industrial Conglomerates,Industrials,104.3,55,43,54,48,"HON,MMM"
46,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,103.8,54,49,58,26,"MNST,PEP,KO,KDP"
47,Hotel & Resort REITs,Real Estate,103.54,53,42,40,53,"HST,VICI"
48,Retail REITs,Real Estate,103.35,52,39,41,30,"O,SPG,FRT,KIM,REG"
49,Home Improvement Retail,Consumer Discretionary,102.96,51,50,17,51,"LOW,HD"
50,Investment Banking & Brokerage,Financials,102.92,50,87,85,99,"GS,IBKR,MS,SCHW,RJF,HOOD"
51,Integrated Telecommunication Services,Communication Services,102.86,49,17,38,65,"VZ,T"
52,Homebuilding,Consumer Discretionary,102.84,48,37,27,62,"PHM,DHI,NVR,LEN"
53,Health Care Supplies,Health Care,102.81,47,29,23,4,"ALGN,COO,WST"
54,Building Products,Industrials,102.57,46,30,21,54,"JCI,AOS,MAS,TT,ALLE,CARR,LII,BLDR"
55,Multi-Utilities,Utilities,102.34,45,36,65,42,"NEE,CNP,D,ED,PCG,NI,PNW,SRE,AEE,XEL,DTE,CMS"
56,Data Center REITs,Real Estate,101.63,44,14,26,13,"EQIX,DLR"
57,Casinos & Gaming,Consumer Discretionary,100.96,43,64,72,93,"LVS,WYNN,MGM"
58,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,100.49,42,53,33,86,"MAR,CCL,HLT,RCL,NCLH,ABNB,EXPE,BKNG"
59,Electric Utilities,Utilities,100.42,41,33,68,58,"EIX,ETR,AEP,FE,EVRG,ES,LNT,DUK,WEC,EXC,SO,PEG,PPL,VST,CEG"
60,Health Care Services,Health Care,99.76,40,27,50,45,"DGX,CVS,DVA,LH,CI"
61,--- Reference ---,--- Reference ---,99.07,39,44,89,32,"SPY,QQQ,^VIX"
62,Multi-line Insurance,Financials,98.37,38,46,67,50,"L,AIZ,AIG"
63,Industrial Gases,Materials,98.2,37,19,13,37,"LIN,APD"
64,Life & Health Insurance,Financials,97.77,36,45,49,41,"PFG,GL,AFL,MET,PRU"
65,Self-Storage REITs,Real Estate,97.74,35,25,14,7,"PSA,EXR"
66,Asset Management & Custody Banks,Financials,97.04,34,61,43,74,"IVZ,BEN,NTRS,STT,BK,BLK,AMP,TROW,APO,BX,KKR,ARES"
67,Consumer Finance,Financials,96.98,33,63,70,85,"AXP,SYF,COF"
68,Household Products,Consumer Staples,96.96,32,10,8,6,"CHD,CL,CLX,KMB"
69,Property & Casualty Insurance,Financials,96.01,31,31,62,31,"CB,TRV,HIG,CINF,ACGL,WRB,ALL,PGR"
70,Restaurants,Consumer Discretionary,95.51,30,28,15,19,"DRI,YUM,SBUX,MCD,CMG,DPZ"
71,Interactive Home Entertainment,Communication Services,95.1,29,59,82,77,"EA,TTWO"
72,Electronic Equipment & Instruments,Information Technology,95.03,29,27,22,44,"KEYS,TDY,ZBRA,TRMB,ROP"
73,Automotive Retail,Consumer Discretionary,93.01,27,71,66,95,"CVNA,ORLY,AZO"
74,Environmental & Facilities Services,Industrials,92.86,26,35,44,34,"ROL,WM,RSG,VLTO"
75,Distillers & Vintners,Consumer Staples,92.0,25,16,2,2,"STZ,BF.B"
76,Broadline Retail,Consumer Discretionary,91.9,24,58,55,91,"EBAY,AMZN"
77,Packaged Foods & Meats,Consumer Staples,91.4,23,11,24,10,"HSY,TSN,SJM,MDLZ,MKC,CAG,HRL,KHC,GIS,LW,CPB"
78,Health Care Equipment,Health Care,91.01,22,32,42,39,"BDX,HOLX,GEHC,IDXX,MDT,ZBH,RVTY,STE,RMD,SYK,DXCM,EW,BAX,ISRG,ABT,PODD,BSX"
79,Life Sciences Tools & Services,Health Care,90.75,21,70,73,17,"MTD,CRL,TECH,TMO,DHR,A,WAT,IQV"
80,Multi-Family Residential REITs,Real Estate,90.07,20,15,16,9,"UDR,CPT,EQR,ESS,MAA,AVB"
81,Cable & Satellite,Communication Services,89.79,19,0,0,1,"CMCSA,CHTR"
82,Telecom Tower REITs,Real Estate,87.13,18,8,19,14,"AMT,SBAC,CCI"
83,Movies & Entertainment,Communication Services,86.88,17,24,52,90,"TKO,LYV,DIS,PSKY,NFLX"
84,Diversified Support Services,Industrials,86.15,16,21,30,40,"LDOS,CTAS,CPRT"
85,Internet Services & Infrastructure,Information Technology,83.71,15,12,36,24,"AKAM,VRSN,GDDY"
