Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
89,Application Software,Information Technology,78.01,11,4,44,85,"PLTR,DDOG,APP,CDNS,SNPS,PTC,ADSK,ORCL,CRM,FICO,ADBE,TYL,INTU,WDAY"
90,Insurance Brokers,Financials,76.46,10,8,8,16,"WTW,AON,MRSH,ERIE,AJG,BRO"
91,Transaction & Payment Processing Services,Financials,76.1,9,10,10,11,"JKHY,CPAY,XYZ,V,MA,GPN,FIS,PYPL,FISV"
92,Research & Consulting Services,Industrials,75.74,8,3,2,8,"VRSK,EFX"
93,Managed Health Care,Health Care,73.79,7,12,12,0,"CNC,ELV,UNH,MOH,HUM"
94,Distributors,Consumer Discretionary,73.75,6,15,7,43,"GPC,POOL"
95,Office REITs,Real Estate,73.02,5,11,0,32,"ARE,BXP"
96,Advertising,Communication Services,72.36,4,0,3,1,"OMC,TTD"
97,EDP Services,Technology,71.59,3,2,16,84,"PDD,ZS"
98,Real Estate Services,Real Estate,71.01,2,9,25,63,"CBRE,CSGP"
99,IT Consulting & Other Services,Information Technology,69.34,1,6,43,3,"IBM,CTSH,EPAM,ACN,IT"
100,Human Resource & Employment Services,Industrials,66.34,0,1,1,22,"ADP,PAYX,PAYC"
101,Computer Software,Technology,61.12,0,0,5,46,"SHOP,TRI,MSTR,TEAM"
