ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,127.11,11.91,2.68,-2.9,-6.48,-2.95,4.26,26.71
ALB,2026-05-19,165.8772,221.0,221.0,171.77,21.74,0.37,-1.67,-11.4,4.53,32.87,213.46
AMP,2026-05-21,450.3206,485.2877,485.2877,445.4,-8.56,-0.39,-2.22,-4.32,-4.01,-1.62,-11.37
AVB,2026-05-21,180.6542,188.01,188.01,183.38,2.27,0.28,-0.92,-0.04,4.57,2.89,-7.85
AXP,2026-05-20,303.1247,339.98,339.98,310.97,-15.49,-0.82,0.08,-2.72,1.34,-14.41,6.86
CCI,2026-05-13,87.4259,92.81,92.81,89.92,2.45,-1.22,-0.79,0.74,0.87,0.92,-6.17
CCI,2026-05-15,85.855,92.81,92.81,89.92,2.45,-1.22,-0.79,0.74,0.87,0.92,-6.17
CF,2026-04-08,122.6872,141.3828,141.3828,113.48,48.11,0.16,-4.77,-7.13,7.19,45.55,27.79
CF,2026-05-07,113.4321,141.3828,141.3828,113.48,48.11,0.16,-4.77,-7.13,7.19,45.55,27.79
CF,2026-05-27,113.8447,141.3828,141.3828,113.48,48.11,0.16,-4.77,-7.13,7.19,45.55,27.79
CF,2026-05-29,111.5084,141.3828,141.3828,113.48,48.11,0.16,-4.77,-7.13,7.19,45.55,27.79
CMI,2026-05-19,650.1552,715.8317,715.8317,672.67,32.64,4.53,0.59,2.64,20.48,35.96,112.59
CMI,2026-05-21,634.4179,715.8317,715.8317,672.67,32.64,4.53,0.59,2.64,20.48,35.96,112.59
DASH,2026-05-13,148.3942,191.17,191.17,156.95,-30.7,-4.75,1.92,-10.74,-10.55,-20.88,-24.78
EIX,2026-04-13,71.832,76.22,76.22,70.92,21.35,2.65,-0.45,1.49,-2.82,23.68,35.01
EIX,2026-05-18,67.8271,76.22,76.22,70.92,21.35,2.65,-0.45,1.49,-2.82,23.68,35.01
EME,2026-05-19,853.6502,951.96,951.96,827.28,35.37,-0.44,-3.96,-8.44,12.41,34.65,75.66
EME,2026-05-21,841.0484,951.96,951.96,827.28,35.37,-0.44,-3.96,-8.44,12.41,34.65,75.66
EME,2026-05-29,822.7026,951.96,951.96,827.28,35.37,-0.44,-3.96,-8.44,12.41,34.65,75.66
EME,2026-06-01,814.3289,951.96,951.96,827.28,35.37,-0.44,-3.96,-8.44,12.41,34.65,75.66
EOG,2026-04-08,134.4501,150.6999,150.6999,138.58,34.26,1.43,1.75,-0.27,9.1,30.73,32.19
EOG,2026-05-07,129.2493,150.6999,150.6999,138.58,34.26,1.43,1.75,-0.27,9.1,30.73,32.19
EOG,2026-05-27,133.0017,150.6999,150.6999,138.58,34.26,1.43,1.75,-0.27,9.1,30.73,32.19
EQIX,2026-04-28,1066.1319,1123.1251,1123.1251,1071.8,41.35,2.0,-0.54,-0.73,10.81,43.76,23.33
EQIX,2026-04-30,1051.3736,1123.1251,1123.1251,1071.8,41.35,2.0,-0.54,-0.73,10.81,43.76,23.33
ETN,2026-05-05,403.1771,434.23,434.23,417.62,31.89,4.38,3.59,-1.59,18.15,21.45,31.94
EW,2026-01-12,82.5827,87.89,87.89,87.66,2.83,-0.57,0.14,4.38,2.79,1.14,12.07
FANG,2026-05-06,192.2517,213.3366,213.3366,202.4,36.19,1.69,3.73,-1.99,15.32,34.17,54.31
FANG,2026-05-07,186.9795,213.3366,213.3366,202.4,36.19,1.69,3.73,-1.99,15.32,34.17,54.31
FTV,2026-03-06,55.9914,62.3518,62.3518,60.16,9.09,2.45,-0.27,1.91,3.78,12.61,14.13
FTV,2026-03-12,54.2549,62.3518,62.3518,60.16,9.09,2.45,-0.27,1.91,3.78,12.61,14.13
FTV,2026-04-30,59.478,62.3518,62.3518,60.16,9.09,2.45,-0.27,1.91,3.78,12.61,14.13
GM,2026-02-23,78.3623,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-02-27,78.0848,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-03-02,77.1986,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-03-03,75.7088,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-03-06,73.8613,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-03-09,72.964,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
GM,2026-05-19,71.8851,87.413,87.413,81.73,0.74,-1.15,2.43,7.87,6.02,11.65,66.42
INTC,2026-06-01,106.7823,132.75,132.75,107.93,192.49,-1.28,-12.62,8.34,150.42,166.1,452.07
KHC,2026-06-02,23.2846,24.71,24.71,23.33,-2.18,-1.27,-2.18,3.73,-2.06,-7.01,-8.52
KKR,2026-05-19,92.8222,107.4392,107.4392,94.45,-25.63,-0.59,-0.57,-8.72,4.51,-22.49,-21.72
KKR,2026-05-20,91.713,107.4392,107.4392,94.45,-25.63,-0.59,-0.57,-8.72,4.51,-22.49,-21.72
KR,2026-04-01,69.6666,76.1787,76.1787,61.56,-0.46,0.07,-4.63,-8.68,-9.84,-7.56,-7.89
KR,2026-04-08,70.2149,76.1787,76.1787,61.56,-0.46,0.07,-4.63,-8.68,-9.84,-7.56,-7.89
KR,2026-05-11,64.17,76.1787,76.1787,61.56,-0.46,0.07,-4.63,-8.68,-9.84,-7.56,-7.89
KR,2026-05-12,63.7399,76.1787,76.1787,61.56,-0.46,0.07,-4.63,-8.68,-9.84,-7.56,-7.89
KR,2026-05-29,62.0215,76.1787,76.1787,61.56,-0.46,0.07,-4.63,-8.68,-9.84,-7.56,-7.89
LYB,2026-04-08,72.486,83.071,83.071,67.31,58.98,0.25,-1.44,-9.3,16.84,44.56,31.55
LYB,2026-05-29,65.8417,83.071,83.071,67.31,58.98,0.25,-1.44,-9.3,16.84,44.56,31.55
MPWR,2026-05-18,1486.2936,1675.42,1675.42,1624.99,79.65,5.36,-2.28,2.62,51.55,75.72,147.37
MPWR,2026-05-19,1449.9241,1675.42,1675.42,1624.99,79.65,5.36,-2.28,2.62,51.55,75.72,147.37
MSTR,2026-05-18,164.9557,197.0,197.0,136.08,-10.44,-9.15,-14.91,-23.19,2.56,-23.2,-63.13
MSTR,2026-05-28,144.5276,197.0,197.0,136.08,-10.44,-9.15,-14.91,-23.19,2.56,-23.2,-63.13
MSTR,2026-06-02,135.6628,197.0,197.0,136.08,-10.44,-9.15,-14.91,-23.19,2.56,-23.2,-63.13
NDSN,2026-05-19,270.8659,290.02,290.02,287.73,20.04,2.28,-0.03,1.6,0.29,21.86,37.62
ORLY,2026-05-26,88.7981,100.63,100.63,86.23,-5.46,-0.47,-4.05,-10.8,-8.14,-15.21,-5.41
PCG,2026-05-18,15.8475,18.92,18.92,16.57,3.41,2.6,0.91,0.73,-12.17,3.41,-0.91
PG,2026-06-01,139.9998,152.42,152.42,140.82,-0.29,0.38,-1.5,-4.37,-11.17,-3.56,-14.73
PWR,2026-06-01,686.5495,788.75,788.75,706.06,67.37,2.7,-4.87,-4.87,24.77,51.95,106.31
Q,2026-05-19,141.7226,171.4337,171.4337,155.74,90.96,2.51,-5.32,8.71,34.19,92.28,
RCL,2026-03-02,292.7417,354.5014,354.5014,290.8,4.81,0.61,8.63,9.51,-2.97,10.18,14.83
