Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,221.86,99,98,95,95,"WDC,STX,DELL,HPE,NTAP,AAPL,SMCI,HPQ"
2,Semiconductor Materials & Equipment,Information Technology,214.8,99,96,98,96,"TER,LRCX,AMAT,KLAC,Q"
3,Semiconductors,Information Technology,201.6,98,97,78,83,"MU,INTC,MRVL,AMD,ARM,ON,TXN,MPWR,ADI,MCHP,NXPI,QCOM,FSLR,AVGO,NVDA,SWKS"
4,Electronic Components,Information Technology,197.87,97,99,99,98,"COHR,GLW,APH"
5,Communications Equipment,Information Technology,176.36,96,99,99,99,"LITE,CIEN,CSCO,ANET,FFIV,MSI"
6,Electronic Manufacturing Services,Information Technology,154.29,95,94,84,92,"FLEX,JBL,TEL"
7,Steel,Materials,145.11,94,93,74,91,"NUE,STLD"
8,Construction & Engineering,Industrials,136.84,93,92,96,90,"FIX,PWR,EME,J"
9,Managed Health Care,Health Care,131.69,92,85,6,15,"CNC,HUM,UNH,ELV"
10,Construction Machinery & Heavy Transportation Equipment,Industrials,130.68,91,86,89,88,"CAT,CMI,WAB,PCAR"
11,Electrical Components & Equipment,Industrials,128.91,90,84,88,66,"VRT,GNRC,ROK,ETN,AME,EMR"
12,Cargo Ground Transportation,Industrials,128.47,89,90,83,75,"JBHT,ODFL"
13,Passenger Airlines,Industrials,116.26,88,68,63,87,"DAL,LUV,UAL"
14,Air Freight & Logistics,Industrials,113.35,87,78,79,85,"FDX,CHRW,EXPD,UPS"
15,Wireless Telecommunication Services,Communication Services,111.69,86,95,97,99,"SATS,TMUS"
16,Oil & Gas Refining & Marketing,Energy,111.29,85,89,94,54,"VLO,MPC,PSX"
17,Investment Banking & Brokerage,Financials,110.2,84,66,47,89,"IBKR,MS,GS,HOOD,RJF,SCHW"
18,Apparel Retail,Consumer Discretionary,110.1,83,73,87,82,"ROST,TJX"
19,Data Center REITs,Real Estate,107.52,82,74,73,17,"EQIX,DLR"
20,Trading Companies & Distributors,Industrials,107.31,81,51,45,39,"URI,FAST"
21,Oil & Gas Equipment & Services,Energy,106.29,80,91,93,57,"HAL,BKR,SLB"
22,Agricultural Products & Services,Consumer Staples,105.28,79,82,92,60,"ADM,BG"
23,Interactive Media & Services,Communication Services,104.68,78,88,69,94,"GOOGL,GOOG,META"
24,Health Care Services,Health Care,104.03,77,65,54,33,"DVA,CVS,DGX,CI,LH"
25,Life & Health Insurance,Financials,103.85,76,62,34,50,"PFG,GL,MET,AFL,PRU"
26,Oil & Gas Storage & Transportation,Energy,103.56,75,81,82,28,"TRGP,WMB,KMI,OKE"
27,Systems Software,Information Technology,103.39,74,76,8,26,"FTNT,PANW,CRWD,GEN,MSFT,NOW"
28,Regional Banks,Financials,103.12,73,60,56,70,"CFG,KEY,FITB,MTB,RF,HBAN"
29,Hotel & Resort REITs,Real Estate,102.82,72,67,55,41,"HST,VICI"
30,Diversified Banks,Financials,102.8,71,57,49,78,"C,USB,PNC,BAC,JPM,TFC,WFC"
31,Health Care REITs,Real Estate,102.4,70,72,66,59,"WELL,DOC,VTR"
32,Rail Transportation,Industrials,102.2,69,71,61,56,"CSX,UNP,NSC"
33,Specialty Chemicals,Materials,101.72,68,69,86,65,"ALB,DD,PPG,IFF,LYB,ECL,SHW"
34,Asset Management & Custody Banks,Financials,101.58,67,59,28,61,"STT,BEN,IVZ,NTRS,BNY,TROW,APO,BLK,AMP,BX,ARES,KKR"
35,Automobile Manufacturers,Consumer Discretionary,100.97,66,70,60,93,"GM,F,TSLA"
36,Retail REITs,Real Estate,100.59,65,61,59,37,"SPG,FRT,KIM,REG,O"
37,Electronic Equipment & Instruments,Information Technology,100.34,64,64,57,25,"KEYS,TDY,ZBRA,ROP"
38,Broadline Retail,Consumer Discretionary,99.35,63,87,49,58,"EBAY,AMZN"
39,Self-Storage REITs,Real Estate,99.21,62,48,36,12,"PSA,EXR"
40,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,99.15,61,49,50,55,"MNST,KO,KDP,PEP"
41,Food Retail,Consumer Staples,97.38,60,75,80,51,"CASY,KR"
42,Pharmaceuticals,Health Care,96.76,59,58,75,73,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
43,Tobacco,Consumer Staples,96.46,58,63,58,43,"MO,PM"
44,Industrial Machinery & Supplies & Components,Industrials,95.99,57,36,53,53,"GWW,IEX,SWK,NDSN,HUBB,DOV,PH,SNA,FTV,ITW,IR,XYL,OTIS,PNR"
45,Biotechnology,Health Care,95.91,56,46,77,86,"MRNA,BIIB,INCY,ABBV,AMGN,VRTX,GILD,REGN,ALNY,INSM"
46,Health Care Supplies,Health Care,95.8,55,47,44,49,"WST,ALGN,COO"
47,--- Reference ---,--- Reference ---,95.3,54,54,85,42,"QQQ,SPY,^VIX"
48,Multi-Utilities,Utilities,95.29,53,50,68,44,"D,PNW,NI,CNP,AEE,XEL,NEE,DTE,SRE,PCG,ED,CMS"
49,Industrial Conglomerates,Industrials,94.9,52,34,51,45,"HON,MMM"
50,Industrial Gases,Materials,94.56,51,53,64,10,"LIN,APD"
51,Multi-line Insurance,Financials,94.51,50,55,41,64,"AIZ,L,AIG"
52,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,94.18,49,43,43,67,"MAR,HLT,CCL,RCL,EXPE,ABNB,NCLH,BKNG"
53,Interactive Home Entertainment,Communication Services,93.9,49,56,38,68,"EA,TTWO"
54,Consumer Staples Merchandise Retail,Consumer Staples,93.71,48,49,70,76,"TGT,DLTR,WMT,COST,DG"
55,Electric Utilities,Utilities,93.04,47,45,65,48,"EIX,ETR,AEP,EVRG,LNT,ES,FE,WEC,EXC,SO,DUK,PPL,PEG,VST,CEG"
56,Integrated Oil & Gas,Energy,92.82,46,79,90,46,"XOM,CVX"
57,Construction Materials,Materials,92.76,45,16,40,72,"VMC,CRH,MLM"
58,Oil & Gas Exploration & Production,Energy,91.66,44,77,91,29,"APA,FANG,DVN,EOG,COP,OXY,TPL,EQT,EXE"
59,Casinos & Gaming,Consumer Discretionary,91.65,43,35,46,79,"MGM,WYNN,LVS"
60,Building Products,Industrials,91.3,42,24,39,30,"JCI,CARR,TT,MAS,LII,AOS,ALLE,BLDR"
61,Multi-Family Residential REITs,Real Estate,90.91,41,42,16,17,"ESS,EQR,UDR,CPT,AVB,MAA"
62,Consumer Finance,Financials,90.28,40,37,20,84,"SYF,AXP,COF"
63,Paper & Plastic Packaging Products & Materials,Materials,90.07,39,12,33,19,"PKG,SW,AMCR,IP,AVY"
64,Distillers & Vintners,Consumer Staples,89.67,38,21,29,5,"BF.B,STZ"
65,Property & Casualty Insurance,Financials,89.63,37,41,42,47,"CINF,ALL,TRV,CB,ACGL,HIG,WRB,PGR"
66,Independent Power Producers & Energy Traders,Utilities,89.59,36,32,62,77,"AES,NRG"
67,Health Care Distributors,Health Care,89.24,35,29,67,80,"CAH,HSIC,MCK,COR"
68,Aerospace & Defense,Industrials,88.67,34,39,71,71,"HWM,GE,BA,GD,RTX,TDG,TXT,LHX,LMT,HII,NOC,AXON"
69,Life Sciences Tools & Services,Health Care,87.75,33,25,22,74,"CRL,WAT,A,TECH,TMO,IQV,MTD,DHR"
70,Broadcasting,Communication Services,87.68,32,83,72,97,"WBD,FOX,FOXA"
71,Personal Care Products,Consumer Staples,86.83,31,19,24,49,"EL,PG,KVUE"
72,Fertilizers & Agricultural Chemicals,Materials,85.56,30,52,81,11,"CTVA,CF,MOS"
73,Office REITs,Real Estate,85.18,29,18,7,0,"BXP,ARE"
74,Internet Services & Infrastructure,Information Technology,85.17,28,80,37,16,"AKAM,VRSN,GDDY"
75,Telecom Tower REITs,Real Estate,84.69,27,33,13,13,"SBAC,AMT,CCI"
76,Homebuilding,Consumer Discretionary,84.47,26,13,25,23,"DHI,PHM,NVR,LEN"
77,Household Products,Consumer Staples,84.15,25,23,35,3,"CL,CHD,KMB,CLX"
78,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,83.71,24,27,48,69,"RL,TPR,NKE,LULU"
79,Restaurants,Consumer Discretionary,81.39,23,28,32,22,"SBUX,DRI,YUM,MCD,CMG,DPZ"
80,Movies & Entertainment,Communication Services,80.83,22,31,21,38,"LYV,TKO,DIS,PSKY,NFLX"
81,Integrated Telecommunication Services,Communication Services,80.72,21,40,76,20,"VZ,T"
82,Publishing,Communication Services,80.52,20,44,15,8,"NWS,NWSA"
83,Home Improvement Retail,Consumer Discretionary,79.9,19,11,30,27,"HD,LOW"
84,Packaged Foods & Meats,Consumer Staples,79.4,18,17,23,14,"SJM,MDLZ,HRL,TSN,KHC,HSY,GIS,CAG,MKC"
85,Automotive Retail,Consumer Discretionary,78.45,17,26,26,63,"CVNA,ORLY,AZO"
86,Financial Exchanges & Data,Financials,77.4,16,38,17,36,"MSCI,CBOE,MCO,NDAQ,CME,SPGI,FDS,ICE,COIN"
87,Environmental & Facilities Services,Industrials,76.75,15,20,27,35,"WM,RSG,VLTO,ROL"
88,Human Resource & Employment Services,Industrials,75.53,14,15,5,4,"PAYX,ADP"
89,Transaction & Payment Processing Services,Financials,74.74,13,22,12,9,"CPAY,XYZ,V,MA,GPN,PYPL,JKHY,FIS,FISV"
90,Health Care Equipment,Health Care,74.67,12,9,19,40,"RVTY,EW,DXCM,BAX,BDX,ZBH,IDXX,MDT,SYK,STE,ISRG,GEHC,RMD,ABT,BSX,PODD"
91,Health Care Technology,Health Care,74.36,11,14,10,31,"SOLV,VEEV"
92,Application Software,Information Technology,71.63,10,30,9,52,"DDOG,CDNS,SNPS,APP,ORCL,FICO,PLTR,PTC,TRMB,ADSK,CRM,TYL,ADBE,WDAY,INTU"
93,Insurance Brokers,Financials,70.78,9,6,11,6,"AON,MRSH,AJG,WTW,ERIE,BRO"
94,Health Care Facilities,Health Care,69.43,8,5,52,81,"HCA,UHS"
95,Advertising,Communication Services,65.54,7,3,3,1,"OMC,TTD"
96,Diversified Support Services,Industrials,65.32,6,4,14,24,"CTAS,CPRT,LDOS"
97,Other Specialty Retail,Consumer Discretionary,64.29,5,2,31,62,"ULTA,TSCO"
98,Research & Consulting Services,Industrials,63.57,4,1,4,2,"VRSK,EFX"
99,Real Estate Services,Real Estate,60.51,3,0,2,32,"CBRE,CSGP"
100,Computer Software,Technology,59.1,2,7,0,7,"SHOP,TRI,MSTR"
101,EDP Services,Technology,58.24,1,10,1,21,"PDD,ZS"
102,IT Consulting & Other Services,Information Technology,57.92,0,8,0,34,"IBM,CTSH,IT,ACN"
103,Cable & Satellite,Communication Services,55.59,0,0,18,0,"CMCSA,CHTR"
